DISP, '2013-08-01-00:00:00' 
735645.625000,25.893513
735645.666667,25.928328
735645.708333,25.959056
735645.750000,25.992021
735645.791667,26.008001
735645.833333,25.993867
735645.875000,25.997239
735645.916667,26.027968
735645.958333,26.011376
735646.000000,26.027111
735646.041667,26.068727
735646.083333,26.084913
735646.125000,26.082217
735646.166667,26.075495
735646.208333,26.066758
735646.250000,26.046501
735646.291667,26.023230
735646.333333,26.015387
735646.375000,25.985470
735646.416667,25.968578
735646.458333,25.942377
735646.500000,25.969118
735646.541667,25.967500
735646.583333,25.976840
735646.625000,26.001214
735646.666667,26.004521
735646.708333,26.013057
735646.750000,26.041767
735646.791667,26.049014
735646.833333,26.063031
735646.875000,26.075266
735646.916667,26.070217
735646.958333,26.052795
735647.000000,26.087689
735647.041667,26.098923
735647.083333,26.105908
735647.125000,26.064492
735647.166667,26.036654
735647.208333,26.029519
735647.250000,26.055719
735647.291667,26.043066
735647.333333,26.022358
735647.375000,26.016586
735647.416667,25.975683
735647.458333,25.971343
735647.500000,25.955462
735647.541667,25.933795
735647.583333,25.936588
735647.625000,25.946505
735647.666667,25.953193
735647.708333,25.949116
735647.750000,25.944901
735647.791667,25.987228
735647.833333,26.024688
735647.875000,26.041438
735647.916667,26.042352
735647.958333,26.016161
735648.000000,26.004604
735648.041667,26.008550
735648.083333,26.014788
735648.125000,26.013714
735648.166667,26.014137
735648.208333,26.005763
735648.250000,25.998886
735648.291667,25.980794
735648.333333,25.987636
735648.375000,26.004240
735648.416667,25.967478
735648.458333,25.963759
735648.500000,25.907785
735648.541667,25.903505
735648.583333,25.903219
735648.625000,25.884017
735648.666667,25.867009
735648.708333,25.906307
735648.750000,25.899370
735648.791667,25.895416
735648.833333,25.918304
735648.875000,25.935086
735648.916667,25.949007
735648.958333,25.956209
735649.000000,25.966945
735649.041667,25.983638
735649.083333,26.016352
735649.125000,26.025550
735649.166667,25.998889
735649.208333,25.966867
735649.250000,25.965738
735649.291667,25.980208
735649.333333,26.002767
735649.375000,25.984131
735649.416667,26.006991
735649.458333,25.998989
735649.500000,25.980504
735649.541667,25.978040
735649.583333,25.979971
735649.625000,26.010326
735649.666667,26.048817
735649.708333,26.044565
735649.750000,26.048452
735649.791667,26.022058
735649.833333,26.050765
735649.875000,26.069910
735649.916667,26.084953
735649.958333,26.062867
735650.000000,26.081926
735650.041667,26.085730
735650.083333,26.054199
735650.125000,26.081376
735650.166667,26.061119
735650.208333,26.044810
735650.250000,26.041324
735650.291667,26.010836
735650.333333,26.009085
735650.375000,25.982297
735650.416667,25.939394
735650.458333,25.936801
735650.500000,25.925377
735650.541667,25.924639
735650.583333,25.905992
735650.625000,25.896596
735650.666667,25.920827
735650.708333,25.934712
735650.750000,25.935828
735650.791667,25.938633
735650.833333,25.939620
735650.875000,25.921235
735650.916667,25.939997
735650.958333,25.958955
735651.000000,25.991275
735651.041667,26.000104
735651.083333,26.026810
735651.125000,26.076060
735651.166667,26.040525
735651.208333,26.022811
735651.250000,26.014608
735651.291667,26.010720
735651.333333,25.988449
735651.375000,25.983560
735651.416667,25.977819
735651.458333,25.965584
735651.500000,25.989474
735651.541667,25.981921
735651.583333,26.000357
735651.625000,25.990175
735651.666667,26.022482
735651.708333,26.060309
735651.750000,26.109311
735651.791667,26.119351
735651.833333,26.109968
735651.875000,26.109312
735651.916667,26.106677
735651.958333,26.112814
735652.000000,26.118202
735652.041667,26.123566
735652.083333,26.091003
735652.125000,26.055875
735652.166667,26.070540
735652.208333,26.080378
735652.250000,26.076317
735652.291667,26.032177
735652.333333,25.989098
735652.375000,25.987524
735652.416667,25.933552
735652.458333,25.938838
735652.500000,25.880626
735652.541667,25.856689
735652.583333,25.869962
735652.625000,25.849058
735652.666667,25.843533
735652.708333,25.874104
735652.750000,25.860050
735652.791667,25.902472
735652.833333,25.924915
735652.875000,25.963286
735652.916667,25.942816
735652.958333,25.950288
735653.000000,25.940495
735653.041667,25.942285
735653.083333,25.902623
735653.125000,25.916496
735653.166667,25.924663
735653.208333,25.917889
735653.250000,25.922430
735653.291667,25.947870
735653.333333,25.930650
735653.375000,25.896716
735653.416667,25.872735
735653.458333,25.843121
735653.500000,25.800369
735653.541667,25.796025
735653.583333,25.814316
735653.625000,25.805466
735653.666667,25.811106
735653.708333,25.798641
735653.750000,25.857511
735653.791667,25.891141
735653.833333,25.914669
735653.875000,25.896792
735653.916667,25.915944
735653.958333,25.954347
735654.000000,25.949161
735654.041667,25.944701
735654.083333,25.951066
735654.125000,25.979602
735654.166667,25.978185
735654.208333,25.974347
735654.250000,25.933370
735654.291667,25.920581
735654.333333,25.947850
735654.375000,25.958991
735654.416667,25.953144
735654.458333,25.948703
735654.500000,25.936208
735654.541667,25.932399
735654.583333,25.918270
735654.625000,25.946000
735654.666667,25.933145
735654.708333,25.914221
735654.750000,25.898647
735654.791667,25.948975
735654.833333,25.975271
735654.875000,25.951531
735654.916667,25.979456
735654.958333,25.979873
735655.000000,25.963215
735655.041667,25.970476
735655.083333,25.975214
735655.125000,25.945952
735655.166667,25.931112
735655.208333,25.911726
735655.250000,25.894290
735655.291667,25.880824
735655.333333,25.891147
735655.375000,25.845289
735655.416667,25.838760
735655.458333,25.821487
735655.500000,25.816484
735655.541667,25.813046
735655.583333,25.815482
735655.625000,25.852033
735655.666667,25.854048
735655.708333,25.881811
735655.750000,25.910954
735655.791667,25.949761
735655.833333,25.931907
735655.875000,25.975772
735655.916667,26.000549
735655.958333,26.028827
735656.000000,26.032891
735656.041667,26.023337
735656.083333,26.021989
735656.125000,26.007079
735656.166667,26.019759
735656.208333,26.010093
735656.250000,26.007301
735656.291667,25.970452
735656.333333,25.945622
735656.375000,25.900725
735656.416667,25.870181
735656.458333,25.885201
735656.500000,25.885922
735656.541667,25.873254
735656.583333,25.886954
735656.625000,25.884682
735656.666667,25.920082
735656.708333,25.947577
735656.750000,25.955437
735656.791667,25.966727
735656.833333,25.990377
735656.875000,26.025391
735656.916667,26.070463
735656.958333,26.058803
735657.000000,26.056545
735657.041667,26.033909
735657.083333,26.044029
735657.125000,26.053256
735657.166667,26.031255
735657.208333,26.000529
735657.250000,25.984542
735657.291667,25.971240
735657.333333,25.954663
735657.375000,25.924363
735657.416667,25.936467
735657.458333,25.885551
735657.500000,25.909099
735657.541667,25.915553
735657.583333,25.935974
735657.625000,25.953277
735657.666667,25.980186
735657.708333,26.014027
735657.750000,26.053092
735657.791667,26.080553
735657.833333,26.086199
735657.875000,26.116917
735657.916667,26.132910
735657.958333,26.152545
735658.000000,26.170461
735658.041667,26.161081
735658.083333,26.179180
735658.125000,26.148772
735658.166667,26.144201
735658.208333,26.147411
735658.250000,26.105783
735658.291667,26.096622
735658.333333,26.110905
735658.375000,26.079372
735658.416667,26.041398
735658.458333,26.034212
735658.500000,26.041360
735658.541667,26.039084
735658.583333,26.048575
735658.625000,26.057621
735658.666667,26.075218
735658.708333,26.115583
735658.750000,26.143532
735658.791667,26.124202
735658.833333,26.135835
735658.875000,26.123374
735658.916667,26.137428
735658.958333,26.161221
735659.000000,26.133338
735659.041667,26.140594
735659.083333,26.144282
735659.125000,26.150184
735659.166667,26.100140
735659.208333,26.076410
735659.250000,26.053613
735659.291667,26.022998
735659.333333,26.021458
735659.375000,26.040921
735659.416667,26.058651
735659.458333,26.075464
735659.500000,26.079115
735659.541667,26.081123
735659.583333,26.063790
735659.625000,26.071900
735659.666667,26.087629
735659.708333,26.091608
735659.750000,26.111089
735659.791667,26.115601
735659.833333,26.116032
735659.875000,26.103674
735659.916667,26.118043
735659.958333,26.098969
735660.000000,26.097040
735660.041667,26.114224
735660.083333,26.145448
735660.125000,26.127833
735660.166667,26.147980
735660.208333,26.162776
735660.250000,26.163322
735660.291667,26.120339
735660.333333,26.073201
735660.375000,26.061909
735660.416667,26.037919
735660.458333,26.006556
735660.500000,26.009479
735660.541667,26.012113
735660.583333,25.991307
735660.625000,25.978923
735660.666667,25.979480
735660.708333,25.984880
735660.750000,26.012299
735660.791667,26.056927
735660.833333,26.107780
735660.875000,26.119737
735660.916667,26.154977
735660.958333,26.212707
735661.000000,26.215828
735661.041667,26.206796
735661.083333,26.224297
735661.125000,26.213781
735661.166667,26.202083
735661.208333,26.161341
735661.250000,26.143363
735661.291667,26.171155
735661.333333,26.149817
735661.375000,26.118669
735661.416667,26.083358
735661.458333,26.059303
735661.500000,26.037565
735661.541667,26.065290
735661.583333,26.080896
735661.625000,26.108270
735661.666667,26.124644
735661.708333,26.110577
735661.750000,26.157472
735661.791667,26.150242
735661.833333,26.176745
735661.875000,26.223010
735661.916667,26.209770
735661.958333,26.213540
735662.000000,26.224717
735662.041667,26.227592
735662.083333,26.226985
735662.125000,26.205366
735662.166667,26.189874
735662.208333,26.172568
735662.250000,26.151800
735662.291667,26.147864
735662.333333,26.121583
735662.375000,26.114755
735662.416667,26.114580
735662.458333,26.097918
735662.500000,26.061704
735662.541667,26.069070
735662.583333,26.081202
735662.625000,26.091583
735662.666667,26.116272
735662.708333,26.102529
735662.750000,26.116763
735662.791667,26.176167
735662.833333,26.178133
735662.875000,26.170533
735662.916667,26.196342
735662.958333,26.169456
735663.000000,26.194039
735663.041667,26.203054
735663.083333,26.213107
735663.125000,26.211067
735663.166667,26.193633
735663.208333,26.213809
735663.250000,26.200752
735663.291667,26.211810
735663.333333,26.214987
735663.375000,26.217880
735663.416667,26.205645
735663.458333,26.187092
735663.500000,26.154121
735663.541667,26.171235
735663.583333,26.167586
735663.625000,26.172377
735663.666667,26.187012
735663.708333,26.208333
735663.750000,26.195286
735663.791667,26.175440
735663.833333,26.165137
735663.875000,26.183463
735663.916667,26.213764
735663.958333,26.208567
735664.000000,26.230261
735664.041667,26.214220
735664.083333,26.210438
735664.125000,26.184743
735664.166667,26.143598
735664.208333,26.111595
735664.250000,26.104626
735664.291667,26.097449
735664.333333,26.089809
735664.375000,26.096415
735664.416667,26.083401
735664.458333,26.069791
735664.500000,26.096782
735664.541667,26.093312
735664.583333,26.086583
735664.625000,26.070329
735664.666667,26.126655
735664.708333,26.147657
735664.750000,26.154852
735664.791667,26.169321
735664.833333,26.167932
735664.875000,26.154655
735664.916667,26.177932
735664.958333,26.186388
735665.000000,26.180376
735665.041667,26.166460
735665.083333,26.181938
735665.125000,26.169632
735665.166667,26.152817
735665.208333,26.144486
735665.250000,26.168036
735665.291667,26.142955
735665.333333,26.102669
735665.375000,26.061751
735665.416667,26.036009
735665.458333,26.014056
735665.500000,26.029133
735665.541667,26.069273
735665.583333,26.055492
735665.625000,26.071502
735665.666667,26.085785
735665.708333,26.070102
735665.750000,26.079229
735665.791667,26.097239
735665.833333,26.121843
735665.875000,26.127550
735665.916667,26.136042
735665.958333,26.151289
735666.000000,26.144345
735666.041667,26.160848
735666.083333,26.154944
735666.125000,26.125460
735666.166667,26.103506
735666.208333,26.116704
735666.250000,26.090394
735666.291667,26.079625
735666.333333,26.074374
735666.375000,26.084561
735666.416667,26.055923
735666.458333,26.042581
735666.500000,26.017928
735666.541667,26.040454
735666.583333,26.052397
735666.625000,26.074756
735666.666667,26.065674
735666.708333,26.090283
735666.750000,26.085453
735666.791667,26.063131
735666.833333,26.094772
735666.875000,26.110119
735666.916667,26.138549
735666.958333,26.151912
735667.000000,26.154838
735667.041667,26.149047
735667.083333,26.134366
735667.125000,26.130107
735667.166667,26.121951
735667.208333,26.100624
735667.250000,26.102361
735667.291667,26.063459
735667.333333,26.058480
735667.375000,26.028966
735667.416667,26.038477
735667.458333,26.047370
735667.500000,26.066342
735667.541667,26.043307
735667.583333,26.038338
735667.625000,26.058848
735667.666667,26.074567
735667.708333,26.078327
735667.750000,26.046478
735667.791667,26.097687
735667.833333,26.146968
735667.875000,26.130747
735667.916667,26.147454
735667.958333,26.186145
735668.000000,26.197107
735668.041667,26.207845
735668.083333,26.212020
735668.125000,26.181224
735668.166667,26.158286
735668.208333,26.140075
735668.250000,26.092848
735668.291667,26.090073
735668.333333,26.072376
735668.375000,26.082532
735668.416667,26.036283
735668.458333,26.049006
735668.500000,26.061550
735668.541667,26.055795
735668.583333,26.083281
735668.625000,26.071009
735668.666667,26.055928
735668.708333,26.082527
735668.750000,26.081612
735668.791667,26.088950
735668.833333,26.144534
735668.875000,26.164224
735668.916667,26.197165
735668.958333,26.169185
735669.000000,26.150672
735669.041667,26.151413
735669.083333,26.136316
735669.125000,26.144984
735669.166667,26.136868
735669.208333,26.139696
735669.250000,26.102089
735669.291667,26.111207
735669.333333,26.102716
735669.375000,26.084927
735669.416667,26.069009
735669.458333,26.075882
735669.500000,26.064128
735669.541667,26.029408
735669.583333,26.023159
735669.625000,26.034227
735669.666667,26.055973
735669.708333,26.075531
735669.750000,26.066964
735669.791667,26.082432
735669.833333,26.095974
735669.875000,26.112562
735669.916667,26.115389
735669.958333,26.139016
735670.000000,26.109315
735670.041667,26.093886
735670.083333,26.090920
735670.125000,26.068866
735670.166667,26.056327
735670.208333,26.051587
735670.250000,26.058138
735670.291667,26.022129
735670.333333,26.013687
735670.375000,25.999270
735670.416667,25.979449
735670.458333,25.969654
735670.500000,25.945970
735670.541667,25.970114
735670.583333,25.930895
735670.625000,25.959133
735670.666667,25.970616
735670.708333,25.987517
735670.750000,26.006099
735670.791667,26.011562
735670.833333,26.022389
735670.875000,26.041692
735670.916667,26.040248
735670.958333,26.050109
735671.000000,26.049577
735671.041667,26.090934
735671.083333,26.086531
735671.125000,26.064668
735671.166667,26.101699
735671.208333,26.081087
735671.250000,26.077385
735671.291667,26.062099
735671.333333,26.031262
735671.375000,25.985049
735671.416667,25.986761
735671.458333,25.986204
735671.500000,25.995793
735671.541667,26.009400
735671.583333,26.032534
735671.625000,26.071090
735671.666667,26.088454
735671.708333,26.086633
735671.750000,26.087432
735671.791667,26.086771
735671.833333,26.068778
735671.875000,26.074479
735671.916667,26.089438
735671.958333,26.090466
735672.000000,26.077361
735672.041667,26.079575
735672.083333,26.085992
735672.125000,26.098874
735672.166667,26.104174
735672.208333,26.096109
735672.250000,26.085626
735672.291667,26.039374
735672.333333,26.024834
735672.375000,25.995457
735672.416667,25.990707
735672.458333,26.002734
735672.500000,25.969423
735672.541667,25.989195
735672.583333,26.014696
735672.625000,26.011213
735672.666667,26.000251
735672.708333,26.025815
735672.750000,26.054102
735672.791667,26.095419
735672.833333,26.097386
735672.875000,26.105030
735672.916667,26.085475
735672.958333,26.095982
735673.000000,26.125249
735673.041667,26.098300
735673.083333,26.071205
735673.125000,26.043724
735673.166667,26.026126
735673.208333,25.996444
735673.250000,25.969730
735673.291667,25.986604
735673.333333,25.961805
735673.375000,25.954403
735673.416667,25.931812
735673.458333,25.937391
735673.500000,25.930306
735673.541667,25.912028
735673.583333,25.925741
735673.625000,25.950048
735673.666667,25.964527
735673.708333,25.952467
735673.750000,25.942075
735673.791667,25.980764
735673.833333,26.027686
735673.875000,26.047614
735673.916667,26.042906
735673.958333,26.042479
735674.000000,26.069602
735674.041667,26.091299
735674.083333,26.082722
735674.125000,26.079685
735674.166667,26.064309
735674.208333,26.098907
735674.250000,26.030542
735674.291667,26.016965
735674.333333,25.996126
735674.375000,25.997257
735674.416667,26.011070
735674.458333,26.023435
735674.500000,26.020701
735674.541667,26.011627
735674.583333,26.018536
735674.625000,26.008040
735674.666667,26.008730
735674.708333,26.020971
735674.750000,25.995862
735674.791667,26.022015
735674.833333,26.024328
735674.875000,26.037558
735674.916667,26.031541
735674.958333,26.036984
735675.000000,26.066839
735675.041667,26.093894
735675.083333,26.062312
735675.125000,26.108072
735675.166667,26.103701
735675.208333,26.110803
735675.250000,26.067996
735675.291667,26.052307
735675.333345,26.045156
735675.375012,25.986787
735675.416678,25.938220
735675.458345,25.896104
735675.500000,25.888580
735675.541667,25.879113
735675.583333,25.897223
735675.625000,25.905818
735675.666667,25.911686
735675.708333,25.896869
735675.750000,25.955894
735675.791667,25.983422
735675.833333,25.992266
735675.875000,26.021360
735675.916667,26.017225
735675.958333,26.040319
735676.000000,26.054342
735676.041667,26.050988
735676.083333,26.040592
735676.125000,26.025733
735676.166667,26.015871
735676.208333,26.003814
735676.250000,25.991600
735676.291667,25.978055
735676.333333,25.954671
735676.375000,25.961214
735676.416667,25.941857
735676.458333,25.937636
735676.500000,25.924963
735676.541667,25.929788
735676.583333,25.928402
735676.625000,25.939277
735676.666667,25.942118
735676.708333,25.969906
735676.750000,25.974931
735676.791667,25.986832
735676.833333,25.996748
735676.875000,25.997162
735676.916667,25.995918
735676.958333,25.994143
735677.000000,25.991505
735677.041667,26.025385
735677.083333,26.021429
735677.125000,26.003688
735677.166667,25.963389
735677.208333,25.940429
735677.250000,25.917481
735677.291667,25.915315
735677.333333,25.888343
735677.375000,25.904764
735677.416667,25.873950
735677.458333,25.864988
735677.500000,25.813125
735677.541667,25.807558
735677.583333,25.821725
735677.625000,25.865671
735677.666667,25.883456
735677.708333,25.902251
735677.750000,25.917687
735677.791667,25.921780
735677.833333,25.955556
735677.875000,25.969472
735677.916667,25.996154
735677.958333,26.021185
735678.000000,26.027470
735678.041667,26.024326
735678.083333,26.022913
735678.125000,26.022026
735678.166667,26.021108
735678.208333,25.998250
735678.250000,25.982782
735678.291667,25.993625
735678.333333,25.970881
735678.375000,25.981810
735678.416667,25.968077
735678.458333,25.943095
735678.500000,25.943430
735678.541667,25.935069
735678.583333,25.950095
735678.625000,25.964515
735678.666667,25.983745
735678.708333,25.998245
735678.750000,25.967720
735678.791667,25.980707
735678.833333,25.989554
735678.875000,26.011378
735678.916667,26.030270
735678.958333,26.033470
735679.000000,26.042100
735679.041667,26.036086
735679.083333,26.034357
735679.125000,26.010786
735679.166667,26.012959
735679.208333,26.005194
735679.250000,26.006725
735679.291667,26.000297
735679.333333,26.000633
735679.375000,25.973469
735679.416667,25.928613
735679.458333,25.916860
735679.500000,25.885345
735679.541667,25.876490
735679.583333,25.893940
735679.625000,25.893035
735679.666667,25.891529
735679.708333,25.870450
735679.750000,25.909421
735679.791667,25.965872
735679.833333,26.017863
735679.875000,26.021405
735679.916667,26.013522
735679.958333,26.046734
735680.000000,26.047551
735680.041667,26.045085
735680.083333,26.048521
735680.125000,26.021657
735680.166667,26.023062
735680.208333,26.039443
735680.250000,25.984019
735680.291667,25.962161
735680.333333,25.939458
735680.375000,25.907699
735680.416667,25.895495
735680.458333,25.927434
735680.500000,25.918581
735680.541667,25.905815
735680.583333,25.907478
735680.625000,25.914374
735680.666667,25.918432
735680.708333,25.955958
735680.750000,26.002426
735680.791667,26.004617
735680.833333,26.069326
735680.875000,26.052895
735680.916667,26.068197
735680.958333,26.080688
735681.000000,26.073966
735681.041667,26.057015
735681.083333,26.013005
735681.125000,26.022399
735681.166667,26.017265
735681.208333,26.007821
735681.250000,26.016440
735681.291667,26.011005
735681.333333,25.984622
735681.375000,25.943543
735681.416667,25.939178
735681.458333,25.937983
735681.500000,25.946449
735681.541667,25.965364
735681.583333,25.950912
735681.625000,25.940705
735681.666667,25.948494
735681.708333,25.945802
735681.750000,25.964373
735681.791667,25.972618
735681.833333,25.999027
735681.875000,25.993448
735681.916667,25.977779
735681.958333,26.016976
735682.000000,26.030622
735682.041667,26.043681
735682.083333,26.023722
735682.125000,26.038295
735682.166667,26.024726
735682.208333,25.997264
735682.250000,25.978165
735682.291667,25.979920
735682.333333,25.983353
735682.375000,26.002598
735682.416667,25.994839
735682.458333,26.009380
735682.500000,25.959896
735682.541667,25.948736
735682.583333,25.959450
735682.625000,25.950056
735682.666667,25.950240
735682.708333,25.974627
735682.750000,25.986608
735682.791667,25.992630
735682.833333,26.013805
735682.875000,26.010286
735682.916667,26.028719
735682.958333,26.022546
735683.000000,26.043008
735683.041667,26.050511
735683.083333,26.047618
735683.125000,26.046761
735683.166667,26.025646
735683.208333,26.014518
735683.250000,25.978742
735683.291667,25.962331
735683.333333,25.945776
735683.375000,25.929199
735683.416667,25.870993
735683.458333,25.903627
735683.500000,25.904661
735683.541667,25.899457
735683.583333,25.884490
735683.625000,25.890220
735683.666667,25.886944
735683.708333,25.876412
735683.750000,25.880273
735683.791667,25.894510
735683.833333,25.913499
735683.875000,25.903891
735683.916667,25.909653
735683.958333,25.917740
735684.000000,25.906901
735684.041667,25.964762
735684.083333,25.934337
735684.125000,25.962142
735684.166667,25.931921
735684.208333,25.932000
735684.250000,25.902872
735684.291667,25.912246
735684.333333,25.896180
735684.375000,25.890508
735684.416667,25.885730
735684.458333,25.858987
735684.500000,25.828783
735684.541667,25.832316
735684.583333,25.876206
735684.625000,25.894571
735684.666667,25.930046
735684.708333,25.971360
735684.750000,26.001286
735684.791667,26.020871
735684.833333,26.071612
735684.875000,26.080158
735684.916667,26.059696
735684.958333,26.065763
735685.000000,26.071858
735685.041667,26.084153
735685.083333,26.103649
735685.125000,26.073452
735685.166667,26.089455
735685.208333,26.090529
735685.250000,26.079313
735685.291667,26.052027
735685.333333,26.039944
735685.375000,26.033245
735685.416667,25.995056
735685.458333,26.018413
735685.500000,26.000542
735685.541667,25.969159
735685.583333,26.002787
735685.625000,25.999774
735685.666667,26.037608
735685.708333,26.065657
735685.750000,26.066637
735685.791667,26.072093
735685.833333,26.083023
735685.875000,26.100657
735685.916667,26.099797
735685.958333,26.122546
735686.000000,26.137444
735686.041667,26.138859
735686.083333,26.136298
735686.125000,26.110062
735686.166667,26.091022
735686.208333,26.080742
735686.250000,26.051316
735686.291667,26.050450
735686.333333,26.030852
735686.375000,26.015237
735686.416667,25.999433
735686.458333,25.998115
735686.500000,25.984933
735686.541667,25.976050
735686.583333,25.960601
735686.625000,25.970780
735686.666667,25.994063
735686.708333,25.970413
735686.750000,25.980464
735686.791667,25.982447
735686.833333,25.997391
735686.875000,25.987626
735686.916667,26.044797
735686.958333,26.015233
735687.000000,26.048292
735687.041667,26.061939
735687.083333,26.059548
735687.125000,26.068889
735687.166667,26.082880
735687.208333,26.104805
735687.250000,26.117618
735687.291667,26.099704
735687.333333,26.078500
735687.375000,26.101773
735687.416667,26.044399
735687.458333,26.030555
735687.500000,26.002213
735687.541667,25.998072
735687.583333,25.978183
735687.625000,25.997496
735687.666667,25.997829
735687.708333,26.007913
735687.750000,26.047014
735687.791667,26.038113
735687.833333,26.064194
735687.875000,26.069407
735687.916667,26.098287
735687.958333,26.085215
735688.000000,26.104606
735688.041667,26.120108
735688.083333,26.108992
735688.125000,26.062659
735688.166667,26.059457
735688.208333,26.020425
735688.250000,25.995009
735688.291667,25.948728
735688.333333,25.943198
735688.375000,25.923700
735688.416667,25.944784
735688.458333,25.937981
735688.500000,25.927460
735688.541667,25.917657
735688.583333,25.921447
735688.625000,25.915922
735688.666667,25.938923
735688.708333,25.923722
735688.750000,25.935640
735688.791667,25.997273
735688.833333,26.004784
735688.875000,26.026780
735688.916667,26.053889
735688.958333,26.057650
735689.000000,26.063798
735689.041667,26.049563
735689.083333,26.035458
735689.125000,26.044577
735689.166667,26.059148
735689.208333,26.057504
735689.250000,26.019837
735689.291667,25.962512
735689.333333,25.960742
735689.375000,25.938664
735689.416667,25.910867
735689.458333,25.896642
735689.500000,25.853094
735689.541667,25.841349
735689.583333,25.841570
735689.625000,25.834005
735689.666667,25.841079
735689.708333,25.836862
735689.750000,25.831213
735689.791667,25.823496
735689.833333,25.838001
735689.875000,25.862569
735689.916667,25.884578
735689.958333,25.872964
735690.000000,25.863983
735690.041667,25.843457
735690.083333,25.836685
735690.125000,25.866135
735690.166667,25.859053
735690.208333,25.879858
735690.250000,25.869856
735690.291667,25.886060
735690.333333,25.855937
735690.375000,25.854013
735690.416667,25.869137
735690.458333,25.867062
735690.500000,25.865335
735690.541667,25.860389
735690.583333,25.896259
735690.625000,25.919164
735690.666667,25.924952
735690.708333,25.940792
735690.750000,25.991529
735690.791667,25.981110
735690.833333,26.022331
735690.875000,26.021306
735690.916667,26.016814
735690.958333,26.071618
735691.000000,26.079760
735691.041667,26.112629
735691.083333,26.127415
735691.125000,26.100329
735691.166667,26.089189
735691.208333,26.100863
735691.250000,26.102919
735691.291667,26.103849
735691.333333,26.085702
735691.375000,26.066572
735691.416667,26.034280
735691.458333,26.011470
735691.500000,26.009715
735691.541667,26.028878
735691.583333,26.015839
735691.625000,26.029630
735691.666667,26.044939
735691.708333,26.053750
735691.750000,26.041158
735691.791667,26.041737
735691.833333,26.045741
735691.875000,26.073239
735691.916667,26.120782
735691.958333,26.128421
735692.000000,26.143737
735692.041667,26.139782
735692.083333,26.144731
735692.125000,26.127697
735692.166667,26.122544
735692.208333,26.137214
735692.250000,26.103516
735692.291667,26.070708
735692.333333,26.059904
735692.375000,26.044785
735692.416667,26.020910
735692.458333,26.017358
735692.500000,26.042152
735692.541667,26.044003
735692.583333,26.054089
735692.625000,26.025205
735692.666667,26.027640
735692.708333,26.035845
735692.750000,26.046263
735692.791667,26.049787
735692.833333,26.086595
735692.875000,26.089692
735692.916667,26.098425
735692.958333,26.111861
735693.000000,26.111044
735693.041667,26.105489
735693.083333,26.084080
735693.125000,26.053672
735693.166667,26.045335
735693.208333,26.045472
735693.250000,26.055927
735693.291667,26.016032
735693.333333,25.996461
735693.375000,25.980396
735693.416667,25.989044
735693.458333,25.993890
735693.500000,25.976227
735693.541667,25.947757
735693.583333,25.906471
735693.625000,25.913684
735693.666667,25.908665
735693.708333,25.932600
735693.750000,25.917049
735693.791667,25.926160
735693.833333,25.953281
735693.875000,25.977406
735693.916667,26.002709
735693.958333,26.000096
735694.000000,26.025858
735694.041667,26.064030
735694.083333,26.068633
735694.125000,26.068636
735694.166667,26.063756
735694.208333,26.063348
735694.250000,26.044079
735694.291667,26.014660
735694.333333,25.987911
735694.375000,25.988428
735694.416667,25.986880
735694.458333,25.970380
735694.500000,25.977525
735694.541667,25.979458
735694.583333,25.977168
735694.625000,25.980636
735694.666667,25.964748
735694.708333,25.992160
735694.750000,25.999507
735694.791667,26.008568
735694.833333,26.028004
735694.875000,26.070720
735694.916667,26.065748
735694.958333,26.089138
735695.000000,26.044376
735695.041667,26.049790
735695.083333,26.030098
735695.125000,25.998535
735695.166667,25.964418
735695.208333,25.939370
735695.250000,25.912269
735695.291667,25.906911
735695.333333,25.900436
735695.375000,25.890643
735695.416667,25.875751
735695.458333,25.836530
735695.500000,25.828840
735695.541667,25.832231
735695.583333,25.852874
735695.625000,25.848109
735695.666667,25.866694
735695.708333,25.871734
735695.750000,25.886853
735695.791667,25.902032
735695.833333,25.895633
735695.875000,25.910104
735695.916667,25.917629
735695.958333,25.924790
735696.000000,25.936971
735696.041667,25.950408
735696.083333,25.955281
735696.125000,25.896458
735696.166667,25.857865
735696.208333,25.871295
735696.250000,25.856716
735696.291667,25.885858
735696.333333,25.876785
735696.375000,25.875787
735696.416667,25.859757
735696.458333,25.872726
735696.500000,25.877041
735696.541667,25.888321
735696.583333,25.882939
735696.625000,25.887148
735696.666667,25.930547
735696.708333,25.945437
735696.750000,25.970230
735696.791667,25.992249
735696.833333,26.033043
735696.875000,26.011717
735696.916667,26.001322
735696.958333,25.992487
735697.000000,25.970816
735697.041667,25.923365
735697.083333,25.944561
735697.125000,25.947860
735697.166667,25.943515
735697.208333,25.953300
735697.250000,25.959913
735697.291667,25.971826
735697.333333,25.951438
735697.375000,25.932708
735697.416667,25.932151
735697.458333,25.894893
735697.500000,25.884649
735697.541667,25.887143
735697.583333,25.860167
735697.625000,25.826217
735697.666667,25.859025
735697.708333,25.860385
735697.750000,25.848367
735697.791667,25.850158
735697.833333,25.858342
735697.875000,25.901388
735697.916667,25.919833
735697.958333,25.940619
735698.000000,25.970997
735698.041667,25.963962
735698.083333,25.947944
735698.125000,25.938285
735698.166667,25.951837
735698.208333,25.958571
735698.250000,25.940904
735698.291667,25.907710
735698.333333,25.889284
735698.375000,25.888564
735698.416667,25.856739
735698.458333,25.833314
735698.500000,25.803618
