LTU017PIAPRG300',2009-12-07-16:00:00'
734813.5 , -23.49
734814 , -23.43
734814.5 , -23.39
734815 , -23.42
734815.5 , -23.41
734816 , -23.46
734816.5 , -23.42
734817 , -23.33
734817.5 , -23.42
734818 , -23.33
734818.5 , -23.35
734819 , -23.27
734819.5 , -23.24
734820 , -23.22
734820.5 , -23.25
734821 , -23.2
734821.5 , -23.22
734822 , -23.24
734822.5 , -23.27
734823 , -23.18
734823.5 , -23.16
734824 , -23.15
734824.5 , -23.02
734825 , -22.93
734825.5 , -22.9
734826 , -22.86
734826.5 , -22.81
734827 , -22.78
734827.541666667 , -22.77
734828 , -22.71
734828.5 , -22.65
734829 , -22.59
734829.5 , -22.55
734830 , -22.5
734830.5 , -22.46
734831 , -22.44
734831.5 , -22.39
734832 , -22.36
734832.5 , -22.35
734833 , -22.34
734833.5 , -22.33
734834 , -22.3
734834.5 , -22.3
734835 , -22.31
734835.5 , -22.34
734836 , -22.29
734836.5 , -22.25
734837 , -22.22
734837.5 , -22.22
734838 , -22.2
734838.5 , -22.15
734839 , -22.11
734839.5 , -22.05
734840 , -22.01
734840.5 , -21.98
734841 , -21.95
734841.5 , -21.92
734842 , -21.92
734842.5 , -21.95
734843 , -21.91
734843.5 , -21.88
734844 , -21.84
734844.5 , -21.79
734845 , -21.76
734845.5 , -21.73
734846 , -21.68
734846.5 , -21.64
734847 , -21.6
734847.5 , -21.57
734848 , -21.51
734848.5 , -21.46
734848.958333333 , -21.46
734849.5 , -21.44
734850 , -21.41
734850.5 , -21.43
734851 , -21.41
734851.5 , -21.4
734852 , -21.4
734852.5 , -21.4
734853 , -21.4
734853.5 , -21.39
734854 , -21.35
734854.5 , -21.29
734855 , -21.18
734855.5 , -21.17
734856 , -21.12
734856.5 , -21.09
734857 , -21.07
734857.5 , -21.01
734858 , -20.95
734858.5 , -20.95
734859 , -20.95
734859.5 , -20.95
734860 , -20.95
734860.5 , -20.88
734861 , -20.79
734861.5 , -20.74
734862 , -20.66
734862.5 , -20.64
734863 , -20.64
734863.5 , -20.64
734864 , -20.67
734864.5 , -20.69
734865 , -20.7
734865.5 , -20.69
734866 , -20.62
734866.5 , -20.57
734867 , -20.52
734867.5 , -20.52
734868 , -20.52
734868.5 , -20.48
734869 , -20.48
734869.5 , -20.48
734870 , -20.51
734870.5 , -20.53
734871 , -20.5
734871.5 , -20.46
734872 , -20.41
734872.5 , -20.34
734873 , -20.32
734873.5 , -20.32
734874 , -20.27
734874.5 , -20.25
734875 , -20.25
734875.5 , -20.25
734876 , -20.27
734876.5 , -20.25
734877 , -20.24
734877.5 , -20.17
734878 , -20.18
734878.5 , -20.18
734879 , -20.13
734879.5 , -20.09
734880 , -20.06
734880.5 , -20.06
734881 , -20.08
734881.5 , -20.08
734882 , -20.09
734882.5 , -20.06
734883 , -20.03
734883.5 , -20
734884 , -19.98
734884.5 , -19.96
734885 , -19.95
734885.5 , -19.95
734886 , -19.95
734886.5 , -19.96
734887 , -19.92
734887.5 , -19.92
734888 , -19.92
734888.5 , -19.92
734889 , -19.89
734889.541666667 , -19.85
734890 , -19.82
734890.5 , -19.82
734891 , -19.82
734891.5 , -19.84
734892 , -19.87
734892.5 , -19.92
734893 , -19.96
734893.5 , -19.95
734894 , -19.94
734894.5 , -19.92
734895 , -19.92
734895.5 , -19.92
734896 , -19.94
734896.5 , -19.96
734897 , -19.98
734897.5 , -20.03
734898 , -20.03
734898.5 , -20.01
734899 , -19.99
734899.5 , -19.99
734900 , -19.96
734900.5 , -19.96
734901 , -19.96
734901.5 , -19.98
734902 , -19.96
734902.5 , -19.98
734903 , -19.95
734903.5 , -19.95
734904 , -19.94
734904.5 , -19.94
734905 , -19.94
734905.5 , -19.94
734906 , -19.95
734906.5 , -19.95
734907 , -19.94
734907.5 , -19.94
734908 , -19.94
734908.5 , -19.92
734909 , -19.92
734909.5 , -19.94
734910 , -19.94
734910.5 , -19.94
734911 , -19.92
734911.5 , -19.9
734912 , -19.87
734912.5 , -19.89
734913 , -19.86
734913.5 , -19.86
734914 , -19.84
734914.5 , -19.85
734915 , -19.85
734915.5 , -19.87
734916 , -19.89
734916.5 , -19.92
734917 , -19.95
734917.5 , -19.96
734918 , -19.99
734918.5 , -19.98
734919 , -19.98
734919.5 , -19.98
734920 , -19.98
734920.5 , -19.86
734921.5 , -19.89
734922 , -19.91
734922.5 , -19.95
734923 , -19.98
734923.5 , -19.96
734924 , -19.99
734924.5 , -20
734925 , -20.01
734925.5 , -20.01
734926 , -19.99
734926.5 , -19.98
734927 , -19.94
734927.5 , -19.94
734928 , -19.92
734928.5 , -19.94
734929 , -19.92
734929.5 , -19.92
734930 , -19.91
734930.5 , -19.91
734931 , -19.91
734931.5 , -19.94
734932 , -19.96
734932.5 , -19.96
734932.958333333 , -19.96
734933.5 , -19.94
734934 , -19.92
734934.5 , -19.91
734935 , -19.91
734935.5 , -19.94
734936 , -20
734936.5 , -20.04
734937 , -20.09
734937.5 , -20.08
734938 , -20.08
734938.5 , -20.06
734939 , -20.08
734939.5 , -20.1
734940 , -20.15
734940.5 , -20.18
734941 , -20.24
734941.5 , -20.25
734942 , -20.25
734942.5 , -20.28
734943 , -20.28
734943.5 , -20.31
734944 , -20.38
734944.5 , -20.37
734945 , -20.41
734945.5 , -20.43
734946 , -20.55
734946.5 , -20.57
734947 , -20.76
734947.5 , -20.79
734948 , -20.87
734948.5 , -20.87
734949 , -21.05
734949.5 , -21.03
734950 , -21.25
734950.5 , -21.24
734951 , -21.27
734951.5 , -21.21
734952 , -21.25
734952.5 , -21.2
734953 , -21.25
734953.5 , -21.2
734953.958333333 , -21.19
734954.5 , -21.07
734955 , -21.03
734955.5 , -20.94
734956 , -20.97
734956.5 , -20.93
734957 , -20.89
734957.5 , -20.87
734958 , -20.87
734958.5 , -20.84
734959 , -20.87
734959.5 , -20.85
734960 , -20.92
734960.5 , -20.92
734961 , -20.96
734961.5 , -20.94
734962 , -21.02
734962.5 , -20.99
734963 , -21.1
734963.5 , -21.08
734964 , -21.12
734964.5 , -21.11
734965 , -21.15
734965.5 , -21.12
734966 , -21.19
734966.5 , -21.2
734967 , -21.26
734967.5 , -21.29
734968 , -21.39
734968.5 , -21.4
734969 , -21.43
734969.5 , -21.43
734970 , -21.45
734970.5 , -21.44
734971 , -21.49
734971.5 , -21.53
734972 , -21.66
734972.5 , -21.63
734973 , -21.77
734973.5 , -21.77
734974 , -21.91
734974.5 , -21.9
734975 , -22.08
734975.5 , -22.13
734976 , -22.34
734976.5 , -22.39
734977 , -22.35
734977.5 , -22.3
734978 , -22.41
734978.5 , -22.34
734979 , -22.42
734979.5 , -22.37
734980 , -22.29
734980.5 , -22.2
734981 , -22.15
734981.5 , -22.1
734982 , -22.14
734982.5 , -22.06
734983 , -22.04
734983.5 , -22.04
734984 , -22.05
734984.5 , -22.08
734985 , -22.06
734985.5 , -22.09
734986 , -22.13
734986.5 , -22.08
734987 , -22.01
734987.5 , -21.97
734988 , -22.04
734988.5 , -22
734989 , -22.09
734989.5 , -22.09
734990 , -22.2
734990.5 , -22.2
734991 , -22.24
734991.5 , -22.3
734992 , -22.47
734992.5 , -22.48
734993 , -22.56
734993.5 , -22.61
734994 , -22.61
734994.5 , -22.62
734995 , -22.75
734995.5 , -22.74
734996 , -22.89
734997 , -23.08
734997.5 , -23.04
734998 , -23.01
734998.5 , -23.04
734999 , -23.1
734999.5 , -23.09
735000 , -23.05
735000.5 , -23.04
735001 , -23.14
735001.5 , -23.14
735002 , -23.24
735002.5 , -23.26
735003 , -23.42
735003.5 , -23.47
735004 , -23.66
735004.5 , -23.7
735005 , -23.85
735005.5 , -23.92
735006 , -23.89
735006.5 , -23.8
735007 , -23.8
735007.5 , -23.76
735008 , -23.89
735008.5 , -23.95
735009 , -24.15
735009.5 , -24.21
735010 , -24.49
735010.5 , -24.53
735011 , -24.73
735011.5 , -24.68
735012 , -24.61
735012.5 , -24.6
735013 , -24.77
735013.5 , -24.71
735014 , -24.88
735014.5 , -24.9
735015 , -24.98
735015.5 , -24.97
735016 , -25.02
735016.5 , -24.98
735017 , -25.03
735017.5 , -24.97
735018 , -24.94
735018.5 , -24.89
735019 , -24.96
735019.5 , -24.99
735020 , -25.05
735020.5 , -25.02
735021 , -25.05
735021.5 , -25.03
735022 , -25.09
735022.5 , -25.07
735023 , -25.03
735023.5 , -24.98
735024 , -24.95
735024.5 , -24.85
735025 , -24.91
735025.5 , -24.99
735026 , -25.17
735026.5 , -25.18
735027 , -25.22
735027.5 , -25.21
735028 , -25.23
735028.5 , -25.22
735029 , -25.23
735029.5 , -25.23
735030 , -25.32
735030.5 , -25.3
735031 , -25.4
735031.5 , -25.41
735032 , -25.54
735032.5 , -25.57
735033 , -25.57
735033.5 , -25.53
735034 , -25.57
735034.5 , -25.53
735035 , -25.61
735035.5 , -25.56
735036 , -25.63
735036.5 , -25.62
735037 , -25.72
735037.5 , -25.71
735038 , -25.79
735039.5 , -25.83
735040 , -25.87
735040.5 , -25.88
735041 , -25.93
735041.5 , -25.94
735042 , -26.04
735042.5 , -26.06
735043 , -26.13
735043.5 , -26.06
735044 , -26.11
735044.5 , -26.06
735045 , -26.1
735045.5 , -26.04
735046 , -26
735046.5 , -25.96
735047 , -25.92
735047.5 , -25.89
735048 , -25.89
735048.5 , -25.9
735049 , -26.01
735049.5 , -26.01
735050 , -26.08
735050.5 , -26.08
735051 , -26.11
735051.5 , -26.07
735052 , -26.12
735052.5 , -26.12
735053 , -26.16
735053.5 , -26.15
735054 , -26.23
735054.5 , -26.9
735055 , -26.91
735055.5 , -26.9
735056 , -26.98
735056.5 , -26.96
735057 , -27.02
735057.5 , -27.03
735058 , -27.11
735060.5 , -27.11
735061 , -27.2
735061.5 , -27.21
735062 , -27.3
735062.5 , -27.3
735063 , -27.44
735063.5 , -27.43
735064 , -27.53
735064.5 , -27.56
735065 , -27.7
735065.5 , -27.65
735066 , -27.67
735066.5 , -27.67
735067 , -27.69
735067.5 , -27.63
735068 , -27.63
735068.5 , -27.55
735069 , -27.55
735070 , -27.51
735070.5 , -27.46
735071 , -27.52
735071.5 , -27.48
735072 , -27.54
735072.5 , -27.52
735073 , -27.58
735073.5 , -27.56
735074 , -27.63
735074.5 , -27.58
735075 , -27.59
735075.5 , -27.56
735076 , -27.64
735076.5 , -27.63
735077 , -27.69
735077.5 , -27.65
735078 , -27.76
735078.5 , -27.73
735079 , -27.88
735079.5 , -27.82
735080 , -27.97
735080.5 , -27.91
735081 , -28.01
735081.5 , -27.99
735082 , -28.1
735082.5 , -28.03
735083 , -28.07
735083.5 , -28.07
735084 , -28.18
735084.5 , -28.16
735085 , -28.19
735085.5 , -28.14
735086 , -28.24
735086.5 , -28.23
735087 , -28.19
735087.5 , -28.12
735088 , -28.14
735088.5 , -28.08
735089 , -28.08
735089.5 , -28.1
735090 , -28.17
735090.5 , -28.15
735091 , -28.1
735091.5 , -28.08
735092 , -28.02
735092.5 , -27.94
735093 , -27.94
735093.5 , -27.92
735094 , -27.94
735094.5 , -27.92
735095 , -27.99
735095.5 , -27.98
735096 , -27.99
735096.5 , -27.96
735097 , -28
735097.5 , -28
735098 , -28.08
735098.5 , -28.08
735099 , -28.07
735099.5 , -28.03
735100 , -28.04
735100.5 , -28.01
735101 , -27.99
735101.5 , -27.95
735102 , -27.96
735102.5 , -27.95
735103 , -27.96
735104 , -27.66
735105 , -27.77
735105.5 , -27.75
735106 , -27.81
735106.5 , -27.81
735107 , -27.9
735107.5 , -27.96
735108 , -28.05
735108.5 , -27.99
735109 , -28.05
735109.5 , -28.03
735110 , -28.02
735110.5 , -27.95
735111 , -27.95
735111.5 , -27.93
735112 , -27.95
735112.5 , -27.97
735113 , -28.01
735113.5 , -27.97
735114 , -27.99
735114.5 , -27.95
735115 , -27.98
735115.5 , -27.94
735116 , -27.97
735116.5 , -27.93
735117 , -28.16
735117.5 , -28.15
735118 , -28.21
735124.5 , -27.83
735125 , -27.9
735125.5 , -27.88
735126 , -27.95
735126.5 , -27.92
735127 , -27.87
735127.5 , -27.81
735128 , -27.77
735128.5 , -27.69
735129 , -27.69
735129.5 , -27.64
735130 , -27.66
735130.5 , -27.64
735131 , -27.6
735131.5 , -27.53
735132 , -27.51
735132.5 , -27.44
735133 , -27.44
735133.5 , -27.38
735134 , -27.35
735134.5 , -27.32
735135 , -27.31
735135.5 , -27.23
735136 , -27.21
735136.5 , -27.13
735137 , -27.1
735137.5 , -27.05
735138 , -27.05
735139 , -26.96
735139.5 , -26.89
735140 , -26.89
735140.5 , -26.84
735141 , -26.86
735141.5 , -26.8
735142 , -26.8
735142.5 , -26.76
735143 , -26.72
735143.5 , -26.69
735144 , -26.69
735144.5 , -26.65
735145 , -26.67
735145.5 , -26.65
735146 , -26.71
735146.5 , -26.67
735147 , -26.64
735147.5 , -26.62
735148 , -26.6
735148.5 , -26.54
735149 , -26.53
735149.5 , -26.47
735150 , -26.42
735150.5 , -26.36
735151 , -26.36
735151.5 , -26.29
735152 , -26.3
735152.5 , -26.23
735153 , -26.2
735153.5 , -26.14
735154 , -26.12
735154.5 , -26.04
735155 , -26
735155.5 , -25.92
735156 , -25.91
735165 , -25.53
735165.5 , -25.45
735166 , -25.45
735166.5 , -25.4
735167 , -25.37
735167.5 , -25.27
735168 , -25.23
735168.5 , -25.2
735169 , -25.24
735169.5 , -25.21
735170 , -25.2
735170.5 , -25.15
735171 , -25.11
735171.5 , -25.09
735172 , -25.08
735172.5 , -25.07
735173 , -25.09
735173.5 , -25.12
735174 , -25.11
735174.5 , -25.04
735175 , -25.14
735175.5 , -25.11
735176 , -25.09
735176.5 , -25.05
735177 , -25.03
735179 , -24.85
735179.5 , -24.8
735180 , -24.78
735180.5 , -24.8
735181 , -24.74
735181.5 , -24.7
735182 , -24.67
735182.5 , -24.66
735183 , -24.64
735183.5 , -24.64
735184 , -24.63
735184.5 , -24.61
735185 , -24.57
735185.5 , -24.58
735186 , -24.63
735186.5 , -24.63
735187 , -24.62
735187.5 , -24.59
735188 , -24.58
735188.5 , -24.57
735189 , -24.58
735189.5 , -24.58
735190 , -24.54
735190.5 , -24.51
735191 , -24.49
735191.5 , -24.47
735191.958333333 , -24.47
735192 , -24.47
735192.5 , -24.46
735193 , -24.47
735193.5 , -24.46
735194 , -24.45
735194.5 , -24.49
735195 , -24.51
735195.5 , -24.54
735196 , -24.55
735196.5 , -24.6
735197 , -24.63
735197.5 , -24.64
735198 , -24.6
735198.5 , -24.59
735199 , -24.55
735199.5 , -24.54
735200 , -24.51
735200.5 , -24.52
735201 , -24.45
735201.5 , -24.46
735202 , -24.43
735203 , -24.42
735203.5 , -24.45
735204 , -24.36
735204.5 , -24.37
735205 , -24.31
735205.5 , -24.33
735206 , -24.28
735206.5 , -24.28
735207 , -24.28
735207.5 , -24.29
735208 , -24.33
735208.5 , -22.81
735209 , -22.82
735209.5 , -22.8
735210 , -22.78
735210.5 , -22.77
735211 , -22.77
735211.5 , -22.77
735212 , -22.76
735212.5 , -22.75
735213 , -22.72
735213.5 , -22.7
735214 , -22.68
735214.5 , -22.32
735215 , -22.31
735215.5 , -22.31
735216 , -22.31
735216.5 , -22.51
735217 , -22.52
735217.5 , -22.51
735218 , -22.48
735218.5 , -22.42
735219 , -22.38
735219.5 , -22.33
735220 , -22.32
735220.5 , -22.32
735221 , -22.32
735221.5 , -22.33
735222 , -22.34
735222.5 , -22.35
735223 , -22.35
735223.5 , -22.38
735224 , -22.37
735224.5 , -22.37
735225 , -22.38
735225.5 , -22.41
735226 , -22.35
735226.5 , -22.33
735227 , -22.28
735227.5 , -22.25
735228 , -22.22
735228.5 , -22.18
735229 , -22.04
735229.5 , -22.1
735230 , -22.05
735230.5 , -22.04
735231 , -22.04
735231.5 , -22.04
735232 , -22.02
735232.5 , -22
735233 , -21.97
735233.5 , -21.94
735234 , -21.91
735234.5 , -21.9
735235 , -21.9
735235.5 , -21.88
735236 , -21.85
735236.5 , -21.85
735237 , -21.81
735237.5 , -21.78
735238 , -21.76
735238.5 , -21.74
735239 , -21.74
735239.5 , -21.72
735240 , -21.69
735240.5 , -21.68
735241 , -21.66
735241.5 , -21.62
735242 , -21.61
735242.5 , -21.61
735243 , -21.63
735243.5 , -21.64
735244 , -21.66
735244.5 , -21.68
735245 , -21.68
735245.5 , -21.68
735246 , -21.71
735246.5 , -21.72
735247 , -21.77
735247.5 , -21.78
735248 , -21.81
735248.5 , -21.85
735249 , -21.83
735249.5 , -21.8
735250 , -21.77
735250.5 , -21.73
735251 , -21.74
735251.5 , -21.68
735252 , -21.59
735252.5 , -21.53
735253 , -21.49
735253.5 , -21.47
735254 , -21.47
735254.5 , -21.48
735255 , -21.41
735255.5 , -21.39
735256 , -21.34
735256.5 , -21.3
735257 , -21.27
735257.5 , -21.25
735258 , -21.21
735258.5 , -21.2
735259 , -21.17
735259.5 , -21.17
735260 , -21.15
735260.5 , -21.15
735261 , -21.11
735261.5 , -21.11
735262 , -21.08
735262.5 , -21.08
735263 , -21.08
735263.5 , -21.09
735264 , -21.12
735264.5 , -21.17
735265 , -21.25
735265.5 , -21.3
735266 , -21.25
735266.5 , -21.18
735267 , -21.12
735267.5 , -21.08
735268 , -21.03
735268.5 , -20.98
735269 , -20.97
735269.5 , -20.97
735270 , -20.94
735270.5 , -20.91
735271 , -20.9
735271.5 , -20.89
735272 , -20.86
735272.5 , -20.83
735273 , -20.8
735273.5 , -20.75
735274 , -20.74
735274.5 , -20.71
735275 , -20.71
735275.5 , -20.67
735276 , -20.7
735276.5 , -20.69
735277 , -20.7
735277.5 , -20.71
735278 , -20.72
735278.5 , -20.75
735279 , -20.76
735280 , -20.83
735280.5 , -20.85
735281 , -20.89
735281.5 , -20.88
735282 , -20.88
735282.5 , -20.83
735283 , -20.8
735283.5 , -20.76
735284 , -20.77
735284.5 , -20.72
735285 , -20.76
735285.5 , -20.79
735286 , -20.83
735286.5 , -20.84
735287 , -20.89
735287.5 , -20.93
735288 , -20.94
735288.5 , -20.95
735289 , -20.97
735289.5 , -20.98
735290 , -21.02
735290.5 , -21.03
735291 , -21.07
735292 , -21.11
735292.5 , -21.13
735293.5 , -21.17
735294 , -21.2
735294.5 , -21.2
735295 , -21.21
735295.5 , -21.22
735296.5 , -21.26
735297 , -21.27
735298 , -21.34
735299 , -21.38
735299.5 , -21.39
735300 , -21.4
735301 , -21.45
735301.5 , -21.47
735302 , -21.5
735302.5 , -21.5
735303 , -21.55
735303.5 , -21.54
735304 , -21.58
735304.5 , -21.59
735305 , -21.62
735305.5 , -21.64
735306 , -21.67
735306.5 , -21.67
735307 , -21.68
735307.5 , -21.66
735308 , -21.64
735308.5 , -21.61
735309 , -21.61
735309.5 , -21.58
735310 , -21.57
735310.5 , -21.52
735311 , -21.48
735311.5 , -21.44
735312 , -21.46
735312.5 , -21.45
735313 , -21.44
735313.5 , -21.43
735314 , -21.43
735314.5 , -21.41
735315 , -21.41
735315.5 , -21.43
735316 , -21.44
735316.5 , -21.44
735317 , -21.46
735317.5 , -21.49
735318 , -21.53
735318.5 , -21.55
735319 , -21.62
735319.5 , -21.63
735320 , -21.68
735320.5 , -21.72
735321 , -21.78
735321.5 , -21.82
735322 , -21.92
735322.5 , -21.95
735323 , -22.05
735323.5 , -22.01
735324 , -22.11
735324.5 , -22.1
735325 , -22.16
735325.5 , -22.15
735326 , -22.1
735326.5 , -22.01
735327 , -21.96
735327.5 , -21.92
735328 , -21.91
735328.5 , -21.9
735329 , -21.92
735329.5 , -21.92
735330 , -21.94
735330.5 , -21.92
735331 , -21.96
735331.5 , -21.94
735332 , -21.94
735332.5 , -21.94
735333 , -22.02
735333.5 , -22.06
735334 , -22.15
735334.5 , -22.15
735335 , -22.24
735335.5 , -22.2
735336 , -22.24
735336.5 , -22.2
735337 , -22.16
735337.5 , -22.13
735338 , -22.13
735338.5 , -22.14
735339 , -22.23
735339.5 , -22.23
735340 , -22.3
735340.5 , -22.32
735341 , -22.33
735341.5 , -22.37
735342 , -22.48
735342.5 , -22.46
735343 , -22.43
735343.5 , -22.51
735344 , -22.62
735344.5 , -22.62
735345 , -22.61
735345.5 , -22.53
735346 , -22.61
735346.5 , -22.58
735347 , -22.72
735347.5 , -22.72
735348 , -22.88
735348.5 , -22.91
735349 , -23.05
735349.5 , -23.01
735350 , -23.1
735350.5 , -23.08
735351 , -23.21
735351.5 , -23.2
735352 , -23.32
735352.5 , -23.31
735353 , -23.48
735353.5 , -23.47
735354 , -23.65
735354.5 , -23.68
735355 , -23.78
735355.5 , -23.84
735356 , -24.05
735356.5 , -24.08
735357 , -24.28
735357.5 , -24.26
735358 , -24.41
735358.5 , -24.37
735359 , -24.57
735359.5 , -24.55
735360 , -24.75
735360.5 , -24.74
735361 , -24.92
735361.5 , -24.92
735362 , -25.1
735362.5 , -25.07
735363 , -25.26
735363.5 , -25.21
735364 , -25.17
735364.5 , -25.08
735365 , -25.08
735365.5 , -25
735366 , -24.99
735366.5 , -24.97
735367 , -24.95
735367.5 , -24.88
735368 , -24.85
735368.5 , -24.81
735369 , -24.91
735369.5 , -24.86
735370 , -24.85
735370.5 , -24.82
735371 , -24.84
735371.5 , -24.84
735372 , -24.93
735372.5 , -24.96
735373 , -25.07
735373.5 , -25.08
735374 , -25.16
735374.5 , -25.17
735375 , -25.27
735375.5 , -25.26
735376 , -25.38
735376.5 , -25.35
735377 , -25.34
735377.5 , -25.33
735378 , -25.31
735378.5 , -25.26
735379 , -25.29
735379.5 , -25.25
735380 , -25.22
735380.5 , -25.16
735381 , -25.16
735381.5 , -25.17
735382 , -25.29
735382.5 , -25.3
735383 , -25.45
735383.5 , -25.44
735384 , -25.44
735384.5 , -25.5
735385 , -25.7
735385.5 , -25.76
735386 , -25.83
735386.5 , -25.87
735387 , -25.93
735387.5 , -25.94
735388 , -26
735388.291666667 , -25.96
735388.333333333 , -25.96
735388.375 , -25.96
735388.416666667 , -25.97
735388.458333333 , -25.96
735388.5 , -25.97
735388.541666667 , -25.98
735388.583333333 , -26
735388.625 , -26.01
735388.666666667 , -26.02
735388.708333333 , -26.03
735388.75 , -26.03
735388.791666667 , -26.03
735388.833333333 , -26.05
735388.875 , -26.02
735388.916666667 , -26.02
735388.958333333 , -26.02
735389 , -26.01
735389.041666667 , -26
735389.083333333 , -26
735389.125 , -25.98
735389.166666667 , -25.98
735389.208333333 , -25.97
735389.25 , -25.97
735389.291666667 , -25.96
735389.333333333 , -25.96
735389.375 , -25.94
735389.416666667 , -25.94
735389.458333333 , -25.96
735389.5 , -25.97
735389.541666667 , -26
735389.583333333 , -26
735389.666666667 , -26.04
735389.708333333 , -26.04
735389.75 , -26.05
735389.791666667 , -26.04
735389.833333333 , -26.04
735389.875 , -26.04
735389.958333333 , -26.01
735390 , -26
735390.041666667 , -25.98
735390.083333333 , -25.98
735390.166666667 , -25.96
735390.291666667 , -25.93
735390.375 , -25.92
735390.416666667 , -25.92
735390.458333333 , -25.93
735390.5 , -25.96
735390.541666667 , -26
735390.583333333 , -26.02
735390.666666667 , -26.07
735390.708333333 , -26.09
735390.75 , -26.09
735390.791666667 , -26.1
735390.875 , -26.07
735390.958333333 , -26.07
735391.041666667 , -26.06
735391.083333333 , -26.06
735391.125 , -26.05
735391.166666667 , -26.04
735391.208333333 , -26.02
735391.25 , -26.02
735391.333333333 , -26
735391.375 , -26
735391.458333333 , -26.02
735391.541666667 , -26.09
735391.666666667 , -26.17
735391.708333333 , -26.19
735391.75 , -26.2
735391.791666667 , -26.19
735391.833333333 , -26.19
735391.875 , -26.19
735391.916666667 , -26.18
735392 , -26.17
735392.083333333 , -26.17
735392.166666667 , -26.15
735392.25 , -26.13
735392.291666667 , -26.13
735392.375 , -26.13
735392.416666667 , -26.13
735392.458333333 , -26.13
735392.5 , -26.13
735392.541666667 , -26.13
735392.583333333 , -26.13
735392.625 , -26.13
735392.666666667 , -26.13
735392.708333333 , -26.14
735392.75 , -26.13
735392.791666667 , -26.13
735392.875 , -26.14
735392.958333333 , -26.14
735393 , -26.14
735393.041666667 , -26.13
735393.208333333 , -26.13
735393.25 , -26.11
735393.291666667 , -26.11
735393.333333333 , -26.11
735393.375 , -26.1
735393.458333333 , -26.1
735393.5 , -26.1
735396 , -26.36
735396.5 , -26.37
735397 , -26.35
735397.5 , -26.36
735398 , -26.44
735398.5 , -26.46
735399 , -26.57
735399.5 , -26.57
735400 , -26.67
735400.5 , -26.63
735401 , -26.67
735401.5 , -26.59
735402 , -26.55
735402.5 , -26.5
735403 , -26.5
735403.5 , -26.49
735404 , -26.53
735404.5 , -26.61
735405 , -26.72
735405.5 , -26.69
735406 , -26.81
735406.5 , -26.82
735407 , -26.96
735407.5 , -26.93
735408 , -27
735408.5 , -27.02
735409 , -27.07
735409.5 , -27.08
735410 , -27.17
735410.5 , -27.24
735411 , -27.39
735411.5 , -27.37
735412 , -27.33
735412.5 , -27.29
735413 , -27.25
735413.5 , -27.21
735414 , -27.18
735414.5 , -27.16
735415 , -27.2
735415.5 , -27.2
735416 , -27.26
735416.5 , -27.26
735417 , -27.31
735417.5 , -27.3
735418 , -27.38
735418.5 , -27.39
735419 , -27.46
735419.5 , -27.47
735420 , -27.54
735420.5 , -27.56
735421 , -27.71
735421.5 , -27.71
735422 , -27.81
735422.5 , -27.79
735423 , -27.79
735423.5 , -27.73
735424 , -27.76
735424.5 , -27.77
735425 , -27.81
735426 , -27.75
735426.5 , -27.71
735427 , -27.72
735427.5 , -27.68
735428 , -27.94
735428.5 , -27.88
735429 , -27.99
735429.5 , -27.97
735430 , -28.16
735430.5 , -28.24
735431 , -28.39
735431.5 , -28.37
735432 , -28.56
735432.5 , -28.64
735433 , -28.68
735433.5 , -28.68
735434 , -28.77
735434.5 , -28.75
735435 , -28.81
735435.5 , -28.81
735436 , -28.81
735436.5 , -28.76
735437 , -28.76
735437.5 , -28.71
735438 , -28.75
735438.5 , -28.73
735439 , -28.75
735439.5 , -28.68
735440 , -28.6
735440.5 , -28.56
735441 , -28.59
735441.5 , -28.58
735442 , -28.64
735442.5 , -28.64
735443 , -28.73
735443.5 , -28.77
735444 , -28.82
735444.5 , -28.84
735445 , -28.9
735445.5 , -28.9
735446 , -28.89
735446.5 , -28.87
735447 , -28.93
735447.5 , -28.9
735448 , -28.9
735448.5 , -28.89
735449 , -28.86
735449.5 , -28.82
735450 , -28.84
735450.5 , -28.8
735451 , -28.77
735451.5 , -28.73
735452 , -28.77
735452.5 , -28.76
735453 , -28.78
735453.5 , -28.78
735454 , -28.83
735454.5 , -28.83
735455 , -28.88
735455.5 , -28.9
735456 , -28.92
735456.5 , -28.9
735457 , -28.9
735457.5 , -28.88
735458 , -28.88
735458.5 , -28.87
735459 , -28.91
735459.5 , -28.87
735460 , -28.84
735460.5 , -28.8
735461 , -28.79
735461.5 , -28.78
735462 , -28.76
735462.5 , -28.75
735463 , -28.76
735463.5 , -28.75
735464 , -28.8
735464.5 , -28.8
735465 , -28.85
735465.5 , -28.85
735466 , -28.88
735466.5 , -28.72
735467 , -28.73
735467.5 , -29.02
735468 , -29.16
735468.5 , -29.13
735469 , -29.15
735469.5 , -29.07
735470 , -29.12
735470.5 , -29.07
735471 , -29.15
735471.5 , -29.1
735472 , -29.14
735472.5 , -29.08
735473 , -29.12
735473.5 , -29.12
735474 , -29.2
735474.5 , -29.19
735475 , -29.23
735475.5 , -29.17
735476 , -29.2
735476.5 , -29.15
735477 , -29.15
735477.5 , -29.12
735478 , -29.2
735478.5 , -29.18
735479 , -29.24
735479.5 , -29.18
735480 , -29.14
735480.5 , -29.07
735481 , -29.06
735481.5 , -29
735482 , -29.02
735482.5 , -28.91
735483 , -28.94
735483.5 , -28.85
735484 , -28.86
735484.5 , -28.83
735485 , -28.82
735485.5 , -28.74
