'LTU037THAPRG900',2010-07-15-23:00:00'
735809.9583,NaN
735810,20.96
735810.0417,NaN
735810.0833,NaN
735810.125,NaN
735810.1667,NaN
735810.2083,NaN
735810.25,NaN
735810.2917,NaN
735810.3333,NaN
735810.375,NaN
735810.4167,NaN
735810.4583,NaN
735810.5,21.04
735810.5417,NaN
735810.5833,NaN
735810.625,NaN
735810.6667,NaN
735810.7083,NaN
735810.75,NaN
735810.7917,NaN
735810.8333,NaN
735810.875,NaN
735810.9167,NaN
735810.9583,NaN
735811,21.04
735811.0417,NaN
735811.0833,NaN
735811.125,NaN
735811.1667,NaN
735811.2083,NaN
735811.25,NaN
735811.2917,NaN
735811.3333,NaN
735811.375,NaN
735811.4167,NaN
735811.4583,NaN
735811.5,21.13
735811.5417,NaN
735811.5833,NaN
735811.625,NaN
735811.6667,NaN
735811.7083,NaN
735811.75,NaN
735811.7917,NaN
735811.8333,NaN
735811.875,NaN
735811.9167,NaN
735811.9583,NaN
735812,21.08
735812.0417,NaN
735812.0833,NaN
735812.125,NaN
735812.1667,NaN
735812.2083,NaN
735812.25,NaN
735812.2917,NaN
735812.3333,NaN
735812.375,NaN
735812.4167,NaN
735812.4583,NaN
735812.5,20.88
735812.5417,NaN
735812.5833,NaN
735812.625,NaN
735812.6667,NaN
735812.7083,NaN
735812.75,NaN
735812.7917,NaN
735812.8333,NaN
735812.875,NaN
735812.9167,NaN
735812.9583,NaN
735813,20.94
735813.0417,NaN
735813.0833,NaN
735813.125,NaN
735813.1667,NaN
735813.2083,NaN
735813.25,NaN
735813.2917,NaN
735813.3333,NaN
735813.375,NaN
735813.4167,NaN
735813.4583,NaN
735813.5,21.07
735813.5417,NaN
735813.5833,NaN
735813.625,NaN
735813.6667,NaN
735813.7083,NaN
735813.75,NaN
735813.7917,NaN
735813.8333,NaN
735813.875,NaN
735813.9167,NaN
735813.9583,NaN
735814,21.03
735814.0417,NaN
735814.0833,NaN
735814.125,NaN
735814.1667,NaN
735814.2083,NaN
735814.25,NaN
735814.2917,NaN
735814.3333,NaN
735814.375,NaN
735814.4167,NaN
735814.4583,NaN
735814.5,20.96
735814.5417,NaN
735814.5833,NaN
735814.625,NaN
735814.6667,NaN
735814.7083,NaN
735814.75,NaN
735814.7917,NaN
735814.8333,NaN
735814.875,NaN
735814.9167,NaN
735814.9583,NaN
735815,21.23
735815.0417,NaN
735815.0833,NaN
735815.125,NaN
735815.1667,NaN
735815.2083,NaN
735815.25,NaN
735815.2917,NaN
735815.3333,NaN
735815.375,NaN
735815.4167,NaN
735815.4583,NaN
735815.5,22.02
735815.5417,NaN
735815.5833,NaN
735815.625,NaN
735815.6667,NaN
735815.7083,NaN
735815.75,NaN
735815.7917,NaN
735815.8333,NaN
735815.875,NaN
735815.9167,NaN
735815.9583,NaN
735816,21.37
735816.0417,NaN
735816.0833,NaN
735816.125,NaN
735816.1667,NaN
735816.2083,NaN
735816.25,NaN
735816.2917,NaN
735816.3333,NaN
735816.375,NaN
735816.4167,NaN
735816.4583,NaN
735816.5,21.58
735816.5417,NaN
735816.5833,NaN
735816.625,NaN
735816.6667,NaN
735816.7083,NaN
735816.75,NaN
735816.7917,NaN
735816.8333,NaN
735816.875,NaN
735816.9167,NaN
735816.9583,NaN
735817,21.51
735817.0417,NaN
735817.0833,NaN
735817.125,NaN
735817.1667,NaN
735817.2083,NaN
735817.25,NaN
735817.2917,NaN
735817.3333,NaN
735817.375,NaN
735817.4167,NaN
735817.4583,NaN
735817.5,21.44
735817.5417,NaN
735817.5833,NaN
735817.625,NaN
735817.6667,NaN
735817.7083,NaN
735817.75,NaN
735817.7917,NaN
735817.8333,NaN
735817.875,NaN
735817.9167,NaN
735817.9583,NaN
735818,21.23
735818.0417,NaN
735818.0833,NaN
735818.125,NaN
735818.1667,NaN
735818.2083,NaN
735818.25,NaN
735818.2917,NaN
735818.3333,NaN
735818.375,NaN
735818.4167,NaN
735818.4583,NaN
735818.5,21.28
735818.5417,NaN
735818.5833,NaN
735818.625,NaN
735818.6667,NaN
735818.7083,NaN
735818.75,NaN
735818.7917,NaN
735818.8333,NaN
735818.875,NaN
735818.9167,NaN
735818.9583,NaN
735819,21.19
735819.0417,NaN
735819.0833,NaN
735819.125,NaN
735819.1667,NaN
735819.2083,NaN
735819.25,NaN
735819.2917,NaN
735819.3333,NaN
735819.375,NaN
735819.4167,NaN
735819.4583,NaN
735819.5,21.44
735819.5417,NaN
735819.5833,NaN
735819.625,NaN
735819.6667,NaN
735819.7083,NaN
735819.75,NaN
735819.7917,NaN
735819.8333,NaN
735819.875,NaN
735819.9167,NaN
735819.9583,NaN
735820,21.34
735820.0417,NaN
735820.0833,NaN
735820.125,NaN
735820.1667,NaN
735820.2083,NaN
735820.25,NaN
735820.2917,NaN
735820.3333,NaN
735820.375,NaN
735820.4167,NaN
735820.4583,NaN
735820.5,21.49
735820.5417,NaN
735820.5833,NaN
735820.625,NaN
735820.6667,NaN
735820.7083,NaN
735820.75,NaN
735820.7917,NaN
735820.8333,NaN
735820.875,NaN
735820.9167,NaN
735820.9583,NaN
735821,21.64
735821.0417,NaN
735821.0833,NaN
735821.125,NaN
735821.1667,NaN
735821.2083,NaN
735821.25,NaN
735821.2917,NaN
735821.3333,NaN
735821.375,NaN
735821.4167,NaN
735821.4583,NaN
735821.5,21.82
735821.5417,NaN
735821.5833,NaN
735821.625,NaN
735821.6667,NaN
735821.7083,NaN
735821.75,NaN
735821.7917,NaN
735821.8333,NaN
735821.875,NaN
735821.9167,NaN
735821.9583,NaN
735822,21.77
735822.0417,NaN
735822.0833,NaN
735822.125,NaN
735822.1667,NaN
735822.2083,NaN
735822.25,NaN
735822.2917,NaN
735822.3333,NaN
735822.375,NaN
735822.4167,NaN
735822.4583,NaN
735822.5,21.98
735822.5417,NaN
735822.5833,NaN
735822.625,NaN
735822.6667,NaN
735822.7083,NaN
735822.75,NaN
735822.7917,NaN
735822.8333,NaN
735822.875,NaN
735822.9167,NaN
735822.9583,NaN
735823,21.92
735823.0417,NaN
735823.0833,NaN
735823.125,NaN
735823.1667,NaN
735823.2083,NaN
735823.25,NaN
735823.2917,NaN
735823.3333,NaN
735823.375,NaN
735823.4167,NaN
735823.4583,NaN
735823.5,21.94
735823.5417,NaN
735823.5833,NaN
735823.625,NaN
735823.6667,NaN
735823.7083,NaN
735823.75,NaN
735823.7917,NaN
735823.8333,NaN
735823.875,NaN
735823.9167,NaN
735823.9583,NaN
735824,21.73
735824.0417,NaN
735824.0833,NaN
735824.125,NaN
735824.1667,NaN
735824.2083,NaN
735824.25,NaN
735824.2917,NaN
735824.3333,NaN
735824.375,NaN
735824.4167,NaN
735824.4583,NaN
735824.5,21.77
735824.5417,NaN
735824.5833,NaN
735824.625,NaN
735824.6667,NaN
735824.7083,NaN
735824.75,NaN
735824.7917,NaN
735824.8333,NaN
735824.875,NaN
735824.9167,NaN
735824.9583,NaN
735825,21.3
735825.0417,NaN
735825.0833,NaN
735825.125,NaN
735825.1667,NaN
735825.2083,NaN
735825.25,NaN
735825.2917,NaN
735825.3333,NaN
735825.375,NaN
735825.4167,NaN
735825.4583,NaN
735825.5,21.07
735825.5417,NaN
735825.5833,NaN
735825.625,NaN
735825.6667,NaN
735825.7083,NaN
735825.75,NaN
735825.7917,NaN
735825.8333,NaN
735825.875,NaN
735825.9167,NaN
735825.9583,NaN
735826,20.94
735826.0417,NaN
735826.0833,NaN
735826.125,NaN
735826.1667,NaN
735826.2083,NaN
735826.25,NaN
735826.2917,NaN
735826.3333,NaN
735826.375,NaN
735826.4167,NaN
735826.4583,NaN
735826.5,20.41
735826.5417,NaN
735826.5833,NaN
735826.625,NaN
735826.6667,NaN
735826.7083,NaN
735826.75,NaN
735826.7917,NaN
735826.8333,NaN
735826.875,NaN
735826.9167,NaN
735826.9583,NaN
735827,20.27
735827.0417,NaN
735827.0833,NaN
735827.125,NaN
735827.1667,NaN
735827.2083,NaN
735827.25,NaN
735827.2917,NaN
735827.3333,NaN
735827.375,NaN
735827.4167,NaN
735827.4583,NaN
735827.5,20.27
735827.5417,NaN
735827.5833,NaN
735827.625,NaN
735827.6667,NaN
735827.7083,NaN
735827.75,NaN
735827.7917,NaN
735827.8333,NaN
735827.875,NaN
735827.9167,NaN
735827.9583,NaN
735828,20.21
735828.0417,NaN
735828.0833,NaN
735828.125,NaN
735828.1667,NaN
735828.2083,NaN
735828.25,NaN
735828.2917,NaN
735828.3333,NaN
735828.375,NaN
735828.4167,NaN
735828.4583,NaN
735828.5,20.42
735828.5417,NaN
735828.5833,NaN
735828.625,NaN
735828.6667,NaN
735828.7083,NaN
735828.75,NaN
735828.7917,NaN
735828.8333,NaN
735828.875,NaN
735828.9167,NaN
735828.9583,NaN
735829,20.46
735829.0417,NaN
735829.0833,NaN
735829.125,NaN
735829.1667,NaN
735829.2083,NaN
735829.25,NaN
735829.2917,NaN
735829.3333,NaN
735829.375,NaN
735829.4167,NaN
735829.4583,NaN
735829.5,20.37
735829.5417,NaN
735829.5833,NaN
735829.625,NaN
735829.6667,NaN
735829.7083,NaN
735829.75,NaN
735829.7917,NaN
735829.8333,NaN
735829.875,NaN
735829.9167,NaN
735829.9583,NaN
735830,20.35
735830.0417,NaN
735830.0833,NaN
735830.125,NaN
735830.1667,NaN
735830.2083,NaN
735830.25,NaN
735830.2917,NaN
735830.3333,NaN
735830.375,NaN
735830.4167,NaN
735830.4583,NaN
735830.5,20.61
735830.5417,NaN
735830.5833,NaN
735830.625,NaN
735830.6667,NaN
735830.7083,NaN
735830.75,NaN
735830.7917,NaN
735830.8333,NaN
735830.875,NaN
735830.9167,NaN
735830.9583,NaN
735831,20.62
735831.0417,NaN
735831.0833,NaN
735831.125,NaN
735831.1667,NaN
735831.2083,NaN
735831.25,NaN
735831.2917,NaN
735831.3333,NaN
735831.375,NaN
735831.4167,NaN
735831.4583,NaN
735831.5,20.75
735831.5417,NaN
735831.5833,NaN
735831.625,NaN
735831.6667,NaN
735831.7083,NaN
735831.75,NaN
735831.7917,NaN
735831.8333,NaN
735831.875,NaN
735831.9167,NaN
735831.9583,NaN
735832,20.81
735832.0417,NaN
735832.0833,NaN
735832.125,NaN
735832.1667,NaN
735832.2083,NaN
735832.25,NaN
735832.2917,NaN
735832.3333,NaN
735832.375,NaN
735832.4167,NaN
735832.4583,NaN
735832.5,20.98
735832.5417,NaN
735832.5833,NaN
735832.625,NaN
735832.6667,NaN
735832.7083,NaN
735832.75,NaN
735832.7917,NaN
735832.8333,NaN
735832.875,NaN
735832.9167,NaN
735832.9583,NaN
735833,20.99
735833.0417,NaN
735833.0833,NaN
735833.125,NaN
735833.1667,NaN
735833.2083,NaN
735833.25,NaN
735833.2917,NaN
735833.3333,NaN
735833.375,NaN
735833.4167,NaN
735833.4583,NaN
735833.5,21.07
735833.5417,NaN
735833.5833,NaN
735833.625,NaN
735833.6667,NaN
735833.7083,NaN
735833.75,NaN
735833.7917,NaN
735833.8333,NaN
735833.875,NaN
735833.9167,NaN
735833.9583,NaN
735834,21.11
735834.0417,NaN
735834.0833,NaN
735834.125,NaN
735834.1667,NaN
735834.2083,NaN
735834.25,NaN
735834.2917,NaN
735834.3333,NaN
735834.375,NaN
735834.4167,NaN
735834.4583,NaN
735834.5,21.26
735834.5417,NaN
735834.5833,NaN
735834.625,NaN
735834.6667,NaN
735834.7083,NaN
735834.75,NaN
735834.7917,NaN
735834.8333,NaN
735834.875,NaN
735834.9167,NaN
735834.9583,NaN
735835,21.2
735835.0417,NaN
735835.0833,NaN
735835.125,NaN
735835.1667,NaN
735835.2083,NaN
735835.25,NaN
735835.2917,NaN
735835.3333,NaN
735835.375,NaN
735835.4167,NaN
735835.4583,NaN
735835.5,21.31
735835.5417,NaN
735835.5833,NaN
735835.625,NaN
735835.6667,NaN
735835.7083,NaN
735835.75,NaN
735835.7917,NaN
735835.8333,NaN
735835.875,NaN
735835.9167,NaN
735835.9583,NaN
735836,21.28
735836.0417,NaN
735836.0833,NaN
735836.125,NaN
735836.1667,NaN
735836.2083,NaN
735836.25,NaN
735836.2917,NaN
735836.3333,NaN
735836.375,NaN
735836.4167,NaN
735836.4583,NaN
735836.5,21.35
735836.5417,NaN
735836.5833,NaN
735836.625,NaN
735836.6667,NaN
735836.7083,NaN
735836.75,NaN
735836.7917,NaN
735836.8333,NaN
735836.875,NaN
735836.9167,NaN
735836.9583,NaN
735837,21.5
735837.0417,NaN
735837.0833,NaN
735837.125,NaN
735837.1667,NaN
735837.2083,NaN
735837.25,NaN
735837.2917,NaN
735837.3333,NaN
735837.375,NaN
735837.4167,NaN
735837.4583,NaN
735837.5,21.53
735837.5417,NaN
735837.5833,NaN
735837.625,NaN
735837.6667,NaN
735837.7083,NaN
735837.75,NaN
735837.7917,NaN
735837.8333,NaN
735837.875,NaN
735837.9167,NaN
735837.9583,NaN
735838,21.33
735838.0417,NaN
735838.0833,NaN
735838.125,NaN
735838.1667,NaN
735838.2083,NaN
735838.25,NaN
735838.2917,NaN
735838.3333,NaN
735838.375,NaN
735838.4167,NaN
735838.4583,NaN
735838.5,21.37
735838.5417,NaN
735838.5833,NaN
735838.625,NaN
735838.6667,NaN
735838.7083,NaN
735838.75,NaN
735838.7917,NaN
735838.8333,NaN
735838.875,NaN
735838.9167,NaN
735838.9583,NaN
735839,21.23
735839.0417,NaN
735839.0833,NaN
735839.125,NaN
735839.1667,NaN
735839.2083,NaN
735839.25,NaN
735839.2917,NaN
735839.3333,NaN
735839.375,NaN
735839.4167,NaN
735839.4583,NaN
735839.5,21.08
735839.5417,NaN
735839.5833,NaN
735839.625,NaN
735839.6667,NaN
735839.7083,NaN
735839.75,NaN
735839.7917,NaN
735839.8333,NaN
735839.875,NaN
735839.9167,NaN
735839.9583,NaN
735840,20.8
735840.0417,NaN
735840.0833,NaN
735840.125,NaN
735840.1667,NaN
735840.2083,NaN
735840.25,NaN
735840.2917,NaN
735840.3333,NaN
735840.375,NaN
735840.4167,NaN
735840.4583,NaN
735840.5,20.71
735840.5417,NaN
735840.5833,NaN
735840.625,NaN
735840.6667,NaN
735840.7083,NaN
735840.75,NaN
735840.7917,NaN
735840.8333,NaN
735840.875,NaN
735840.9167,NaN
735840.9583,NaN
735841,20.79
735841.0417,NaN
735841.0833,NaN
735841.125,NaN
735841.1667,NaN
735841.2083,NaN
735841.25,NaN
735841.2917,NaN
735841.3333,NaN
735841.375,NaN
735841.4167,NaN
735841.4583,NaN
735841.5,20.61
735841.5417,NaN
735841.5833,NaN
735841.625,NaN
735841.6667,NaN
735841.7083,NaN
735841.75,NaN
735841.7917,NaN
735841.8333,NaN
735841.875,NaN
735841.9167,NaN
735841.9583,NaN
735842,20.66
735842.0417,NaN
735842.0833,NaN
735842.125,NaN
735842.1667,NaN
735842.2083,NaN
735842.25,NaN
735842.2917,NaN
735842.3333,NaN
735842.375,NaN
735842.4167,NaN
735842.4583,NaN
735842.5,20.74
735842.5417,NaN
735842.5833,NaN
735842.625,NaN
735842.6667,NaN
735842.7083,NaN
735842.75,NaN
735842.7917,NaN
735842.8333,NaN
735842.875,NaN
735842.9167,NaN
735842.9583,NaN
735843,20.74
735843.0417,NaN
735843.0833,NaN
735843.125,NaN
735843.1667,NaN
735843.2083,NaN
735843.25,NaN
735843.2917,NaN
735843.3333,NaN
735843.375,NaN
735843.4167,NaN
735843.4583,NaN
735843.5,20.54
735843.5417,NaN
735843.5833,NaN
735843.625,NaN
735843.6667,NaN
735843.7083,NaN
735843.75,NaN
735843.7917,NaN
735843.8333,NaN
735843.875,NaN
735843.9167,NaN
735843.9583,NaN
735844,20.56
735844.0417,NaN
735844.0833,NaN
735844.125,NaN
735844.1667,NaN
735844.2083,NaN
735844.25,NaN
735844.2917,NaN
735844.3333,NaN
735844.375,NaN
735844.4167,NaN
735844.4583,NaN
735844.5,20.49
735844.5417,NaN
735844.5833,NaN
735844.625,NaN
735844.6667,NaN
735844.7083,NaN
735844.75,NaN
735844.7917,NaN
735844.8333,NaN
735844.875,NaN
735844.9167,NaN
735844.9583,NaN
735845,20.54
735845.0417,NaN
735845.0833,NaN
735845.125,NaN
735845.1667,NaN
735845.2083,NaN
735845.25,NaN
735845.2917,NaN
735845.3333,NaN
735845.375,NaN
735845.4167,NaN
735845.4583,NaN
735845.5,20.79
735845.5417,NaN
735845.5833,NaN
735845.625,NaN
735845.6667,NaN
735845.7083,NaN
735845.75,NaN
735845.7917,NaN
735845.8333,NaN
735845.875,NaN
735845.9167,NaN
735845.9583,NaN
735846,20.86
735846.0417,NaN
735846.0833,NaN
735846.125,NaN
735846.1667,NaN
735846.2083,NaN
735846.25,NaN
735846.2917,NaN
735846.3333,NaN
735846.375,NaN
735846.4167,NaN
735846.4583,NaN
735846.5,20.88
735846.5417,NaN
735846.5833,NaN
735846.625,NaN
735846.6667,NaN
735846.7083,NaN
735846.75,NaN
735846.7917,NaN
735846.8333,NaN
735846.875,NaN
735846.9167,NaN
735846.9583,NaN
735847,20.84
735847.0417,NaN
735847.0833,NaN
735847.125,NaN
735847.1667,NaN
735847.2083,NaN
735847.25,NaN
735847.2917,NaN
735847.3333,NaN
735847.375,NaN
735847.4167,NaN
735847.4583,NaN
735847.5,20.9
735847.5417,NaN
735847.5833,NaN
735847.625,NaN
735847.6667,NaN
735847.7083,NaN
735847.75,NaN
735847.7917,NaN
735847.8333,NaN
735847.875,NaN
735847.9167,NaN
735847.9583,NaN
735848,21.04
735848.0417,NaN
735848.0833,NaN
735848.125,NaN
735848.1667,NaN
735848.2083,NaN
735848.25,NaN
735848.2917,NaN
735848.3333,NaN
735848.375,NaN
735848.4167,NaN
735848.4583,NaN
735848.5,20.76
735848.5417,NaN
735848.5833,NaN
735848.625,NaN
735848.6667,NaN
735848.7083,NaN
735848.75,NaN
735848.7917,NaN
735848.8333,NaN
735848.875,NaN
735848.9167,NaN
735848.9583,NaN
735849,20.52
735849.0417,NaN
735849.0833,NaN
735849.125,NaN
735849.1667,NaN
735849.2083,NaN
735849.25,NaN
735849.2917,NaN
735849.3333,NaN
735849.375,NaN
735849.4167,NaN
735849.4583,NaN
735849.5,20.35
735849.5417,NaN
735849.5833,NaN
735849.625,NaN
735849.6667,NaN
735849.7083,NaN
735849.75,NaN
735849.7917,NaN
735849.8333,NaN
735849.875,NaN
735849.9167,NaN
735849.9583,NaN
735850,20.17
735850.0417,NaN
735850.0833,NaN
735850.125,NaN
735850.1667,NaN
735850.2083,NaN
735850.25,NaN
735850.2917,NaN
735850.3333,NaN
735850.375,NaN
735850.4167,NaN
735850.4583,NaN
735850.5,19.95
735850.5417,NaN
735850.5833,NaN
735850.625,NaN
735850.6667,NaN
735850.7083,NaN
735850.75,NaN
735850.7917,NaN
735850.8333,NaN
735850.875,NaN
735850.9167,NaN
735850.9583,NaN
735851,19.89
735851.0417,NaN
735851.0833,NaN
735851.125,NaN
735851.1667,NaN
735851.2083,NaN
735851.25,NaN
735851.2917,NaN
735851.3333,NaN
735851.375,NaN
735851.4167,NaN
735851.4583,NaN
735851.5,20.04
735851.5417,NaN
735851.5833,NaN
735851.625,NaN
735851.6667,NaN
735851.7083,NaN
735851.75,NaN
735851.7917,NaN
735851.8333,NaN
735851.875,NaN
735851.9167,NaN
735851.9583,NaN
735852,19.9
735852.0417,NaN
735852.0833,NaN
735852.125,NaN
735852.1667,NaN
735852.2083,NaN
735852.25,NaN
735852.2917,NaN
735852.3333,NaN
735852.375,NaN
735852.4167,NaN
735852.4583,NaN
735852.5,20.06
735852.5417,NaN
735852.5833,NaN
735852.625,NaN
735852.6667,NaN
735852.7083,NaN
735852.75,NaN
735852.7917,NaN
735852.8333,NaN
735852.875,NaN
735852.9167,NaN
735852.9583,NaN
735853,20.12
735853.0417,NaN
735853.0833,NaN
735853.125,NaN
735853.1667,NaN
735853.2083,NaN
735853.25,NaN
735853.2917,NaN
735853.3333,NaN
735853.375,NaN
735853.4167,NaN
735853.4583,NaN
735853.5,20.03
735853.5417,NaN
735853.5833,NaN
735853.625,NaN
735853.6667,NaN
735853.7083,NaN
735853.75,NaN
735853.7917,NaN
735853.8333,NaN
735853.875,NaN
735853.9167,NaN
735853.9583,NaN
735854,19.61
735854.0417,NaN
735854.0833,NaN
735854.125,NaN
735854.1667,NaN
735854.2083,NaN
735854.25,NaN
735854.2917,NaN
735854.3333,NaN
735854.375,NaN
735854.4167,NaN
735854.4583,NaN
735854.5,19.23
735854.5417,NaN
735854.5833,NaN
735854.625,NaN
735854.6667,NaN
735854.7083,NaN
735854.75,NaN
735854.7917,NaN
735854.8333,NaN
735854.875,NaN
735854.9167,NaN
735854.9583,NaN
735855,19.1
735855.0417,NaN
735855.0833,NaN
735855.125,NaN
735855.1667,NaN
735855.2083,NaN
735855.25,NaN
735855.2917,NaN
735855.3333,NaN
735855.375,NaN
735855.4167,NaN
735855.4583,NaN
735855.5,18.8
735855.5417,NaN
735855.5833,NaN
735855.625,NaN
735855.6667,NaN
735855.7083,NaN
735855.75,NaN
735855.7917,NaN
735855.8333,NaN
735855.875,NaN
735855.9167,NaN
735855.9583,NaN
735856,18.53
735856.0417,NaN
735856.0833,NaN
735856.125,NaN
735856.1667,NaN
735856.2083,NaN
735856.25,NaN
735856.2917,NaN
735856.3333,NaN
735856.375,NaN
735856.4167,NaN
735856.4583,NaN
735856.5,18.26
735856.5417,NaN
735856.5833,NaN
735856.625,NaN
735856.6667,NaN
735856.7083,NaN
735856.75,NaN
735856.7917,NaN
735856.8333,NaN
735856.875,NaN
735856.9167,NaN
735856.9583,NaN
735857,18.06
735857.0417,NaN
735857.0833,NaN
735857.125,NaN
735857.1667,NaN
735857.2083,NaN
735857.25,NaN
735857.2917,NaN
735857.3333,NaN
735857.375,NaN
735857.4167,NaN
735857.4583,NaN
735857.5,17.92
735857.5417,NaN
735857.5833,NaN
735857.625,NaN
735857.6667,NaN
735857.7083,NaN
735857.75,NaN
735857.7917,NaN
735857.8333,NaN
735857.875,NaN
735857.9167,NaN
735857.9583,NaN
735858,17.82
735858.0417,NaN
735858.0833,NaN
735858.125,NaN
735858.1667,NaN
735858.2083,NaN
735858.25,NaN
735858.2917,NaN
735858.3333,NaN
735858.375,NaN
735858.4167,NaN
735858.4583,NaN
735858.5,17.79
735858.5417,NaN
735858.5833,NaN
735858.625,NaN
735858.6667,NaN
735858.7083,NaN
735858.75,NaN
735858.7917,NaN
735858.8333,NaN
735858.875,NaN
735858.9167,NaN
735858.9583,NaN
735859,17.85
735859.0417,NaN
735859.0833,NaN
735859.125,NaN
735859.1667,NaN
735859.2083,NaN
735859.25,NaN
735859.2917,NaN
735859.3333,NaN
735859.375,NaN
735859.4167,NaN
735859.4583,NaN
735859.5,17.6
735859.5417,NaN
735859.5833,NaN
735859.625,NaN
735859.6667,NaN
735859.7083,NaN
735859.75,NaN
735859.7917,NaN
735859.8333,NaN
735859.875,NaN
735859.9167,NaN
735859.9583,NaN
735860,17.5
735860.0417,NaN
735860.0833,NaN
735860.125,NaN
735860.1667,NaN
735860.2083,NaN
735860.25,NaN
735860.2917,NaN
735860.3333,NaN
735860.375,NaN
735860.4167,NaN
735860.4583,NaN
735860.5,17.13
735860.5417,NaN
735860.5833,NaN
735860.625,NaN
735860.6667,NaN
735860.7083,NaN
735860.75,NaN
735860.7917,NaN
735860.8333,NaN
735860.875,NaN
735860.9167,NaN
735860.9583,NaN
735861,16.71
735861.0417,NaN
735861.0833,NaN
735861.125,NaN
735861.1667,NaN
735861.2083,NaN
735861.25,NaN
735861.2917,NaN
735861.3333,NaN
735861.375,NaN
735861.4167,NaN
735861.4583,NaN
735861.5,16.6
735861.5417,NaN
735861.5833,NaN
735861.625,NaN
735861.6667,NaN
735861.7083,NaN
735861.75,NaN
735861.7917,NaN
735861.8333,NaN
735861.875,NaN
735861.9167,NaN
735861.9583,NaN
735862,16.18
735862.0417,NaN
735862.0833,NaN
735862.125,NaN
735862.1667,NaN
735862.2083,NaN
735862.25,NaN
735862.2917,NaN
735862.3333,NaN
735862.375,NaN
735862.4167,NaN
735862.4583,NaN
735862.5,16.05
735862.5417,NaN
735862.5833,NaN
735862.625,NaN
735862.6667,NaN
735862.7083,NaN
735862.75,NaN
735862.7917,NaN
735862.8333,NaN
735862.875,NaN
735862.9167,NaN
735862.9583,NaN
735863,16.04
735863.0417,NaN
735863.0833,NaN
735863.125,NaN
735863.1667,NaN
735863.2083,NaN
735863.25,NaN
735863.2917,NaN
735863.3333,NaN
735863.375,NaN
735863.4167,NaN
735863.4583,NaN
735863.5,16.1
735863.5417,NaN
735863.5833,NaN
735863.625,NaN
735863.6667,NaN
735863.7083,NaN
735863.75,NaN
735863.7917,NaN
735863.8333,NaN
735863.875,NaN
735863.9167,NaN
735863.9583,NaN
735864,16.27
735864.0417,NaN
735864.0833,NaN
735864.125,NaN
735864.1667,NaN
735864.2083,NaN
735864.25,NaN
735864.2917,NaN
735864.3333,NaN
735864.375,NaN
735864.4167,NaN
735864.4583,NaN
735864.5,15.87
735864.5417,NaN
735864.5833,NaN
735864.625,NaN
735864.6667,NaN
735864.7083,NaN
735864.75,NaN
735864.7917,NaN
735864.8333,NaN
735864.875,NaN
735864.9167,NaN
735864.9583,NaN
735865,15.81
735865.0417,NaN
735865.0833,NaN
735865.125,NaN
735865.1667,NaN
735865.2083,NaN
735865.25,NaN
735865.2917,NaN
735865.3333,NaN
735865.375,NaN
735865.4167,NaN
735865.4583,NaN
735865.5,15.39
735865.5417,NaN
735865.5833,NaN
735865.625,NaN
735865.6667,NaN
735865.7083,NaN
735865.75,NaN
735865.7917,NaN
735865.8333,NaN
735865.875,NaN
735865.9167,NaN
735865.9583,NaN
735866,15.23
735866.0417,NaN
735866.0833,NaN
735866.125,NaN
735866.1667,NaN
735866.2083,NaN
735866.25,NaN
735866.2917,NaN
735866.3333,NaN
735866.375,NaN
735866.4167,NaN
735866.4583,NaN
735866.5,15
735866.5417,NaN
735866.5833,NaN
735866.625,NaN
735866.6667,NaN
735866.7083,NaN
735866.75,NaN
735866.7917,NaN
735866.8333,NaN
735866.875,NaN
735866.9167,NaN
735866.9583,NaN
735867,15.04
735867.0417,NaN
735867.0833,NaN
735867.125,NaN
735867.1667,NaN
735867.2083,NaN
735867.25,NaN
735867.2917,NaN
735867.3333,NaN
735867.375,NaN
735867.4167,NaN
735867.4583,NaN
735867.5,14.64
735867.5417,NaN
735867.5833,NaN
735867.625,NaN
735867.6667,NaN
735867.7083,NaN
735867.75,NaN
735867.7917,NaN
735867.8333,NaN
735867.875,NaN
735867.9167,NaN
735867.9583,NaN
735868,15.01
735868.0417,NaN
735868.0833,NaN
735868.125,NaN
735868.1667,NaN
735868.2083,NaN
735868.25,NaN
735868.2917,NaN
735868.3333,NaN
735868.375,NaN
735868.4167,NaN
735868.4583,NaN
735868.5,14.62
735868.5417,NaN
735868.5833,NaN
735868.625,NaN
735868.6667,NaN
735868.7083,NaN
735868.75,NaN
735868.7917,NaN
735868.8333,NaN
735868.875,NaN
735868.9167,NaN
735868.9583,NaN
735869,14.96
735869.0417,NaN
735869.0833,NaN
735869.125,NaN
735869.1667,NaN
735869.2083,NaN
735869.25,NaN
735869.2917,NaN
735869.3333,NaN
735869.375,NaN
735869.4167,NaN
735869.4583,NaN
735869.5,14.96
735869.5417,NaN
735869.5833,NaN
735869.625,NaN
735869.6667,NaN
735869.7083,NaN
735869.75,NaN
735869.7917,NaN
735869.8333,NaN
735869.875,NaN
735869.9167,NaN
735869.9583,NaN
735870,15.1
735870.0417,NaN
735870.0833,NaN
735870.125,NaN
735870.1667,NaN
735870.2083,NaN
735870.25,NaN
735870.2917,NaN
735870.3333,NaN
735870.375,NaN
735870.4167,NaN
735870.4583,NaN
735870.5,15.23
735870.5417,NaN
735870.5833,NaN
735870.625,NaN
735870.6667,NaN
