'TS062ND1',2007-08-22-00:00:00'
733830.9583,NaN
733830.9792,NaN
733831,NaN
733831.0208,NaN
733831.0417,NaN
733831.0625,NaN
733831.0833,NaN
733831.1042,NaN
733831.125,NaN
733831.1458,NaN
733831.1667,NaN
733831.1875,NaN
733831.2083,NaN
733831.2292,NaN
733831.25,NaN
733831.2708,NaN
733831.2917,NaN
733831.3125,NaN
733831.3333,NaN
733831.3542,NaN
733831.375,NaN
733831.3958,NaN
733831.4167,NaN
733831.4375,NaN
733831.4583,NaN
733831.4792,NaN
733831.5,NaN
733831.5208,NaN
733831.5417,NaN
733831.5625,NaN
733831.5833,NaN
733831.6042,NaN
733831.625,NaN
733831.6458,NaN
733831.6667,NaN
733831.6875,NaN
733831.7083,NaN
733831.7292,NaN
733831.75,NaN
733831.7708,NaN
733831.7917,NaN
733831.8125,NaN
733831.8333,NaN
733831.8542,NaN
733831.875,NaN
733831.8958,NaN
733831.9167,NaN
733831.9375,NaN
733831.9583,NaN
733831.9792,NaN
733832,NaN
733832.0208,NaN
733832.0417,NaN
733832.0625,NaN
733832.0833,NaN
733832.1042,NaN
733832.125,NaN
733832.1458,NaN
733832.1667,NaN
733832.1875,NaN
733832.2083,NaN
733832.2292,NaN
733832.25,NaN
733832.2708,NaN
733832.2917,NaN
733832.3125,NaN
733832.3333,NaN
733832.3542,NaN
733832.375,NaN
733832.3958,NaN
733832.4167,NaN
733832.4375,NaN
733832.4583,NaN
733832.4792,NaN
733832.5,NaN
733832.5208,NaN
733832.5417,NaN
733832.5625,NaN
733832.5833,NaN
733832.6042,NaN
733832.625,NaN
733832.6458,NaN
733832.6667,NaN
733832.6875,NaN
733832.7083,NaN
733832.7292,NaN
733832.75,NaN
733832.7708,NaN
733832.7917,NaN
733832.8125,NaN
733832.8333,NaN
733832.8542,NaN
733832.875,NaN
733832.8958,NaN
733832.9167,NaN
733832.9375,NaN
733832.9583,NaN
733832.9792,NaN
733833,NaN
733833.0208,NaN
733833.0417,NaN
733833.0625,NaN
733833.0833,NaN
733833.1042,NaN
733833.125,NaN
733833.1458,NaN
733833.1667,NaN
733833.1875,NaN
733833.2083,NaN
733833.2292,NaN
733833.25,NaN
733833.2708,NaN
733833.2917,NaN
733833.3125,NaN
733833.3333,NaN
733833.3542,NaN
733833.375,NaN
733833.3958,NaN
733833.4167,NaN
733833.4375,NaN
733833.4583,NaN
733833.4792,NaN
733833.5,NaN
733833.5208,NaN
733833.5417,NaN
733833.5625,NaN
733833.5833,NaN
733833.6042,NaN
733833.625,NaN
733833.6458,NaN
733833.6667,NaN
733833.6875,NaN
733833.7083,NaN
733833.7292,NaN
733833.75,NaN
733833.7708,NaN
733833.7917,NaN
733833.8125,NaN
733833.8333,NaN
733833.8542,NaN
733833.875,NaN
733833.8958,NaN
733833.9167,NaN
733833.9375,NaN
733833.9583,NaN
733833.9792,NaN
733834,NaN
733834.0208,NaN
733834.0417,NaN
733834.0625,NaN
733834.0833,NaN
733834.1042,NaN
733834.125,NaN
733834.1458,NaN
733834.1667,NaN
733834.1875,NaN
733834.2083,NaN
733834.2292,NaN
733834.25,NaN
733834.2708,NaN
733834.2917,NaN
733834.3125,NaN
733834.3333,NaN
733834.3542,NaN
733834.375,NaN
733834.3958,NaN
733834.4167,NaN
733834.4375,NaN
733834.4583,NaN
733834.4792,NaN
733834.5,NaN
733834.5208,NaN
733834.5417,NaN
733834.5625,NaN
733834.5833,NaN
733834.6042,NaN
733834.625,NaN
733834.6458,NaN
733834.6667,NaN
733834.6875,NaN
733834.7083,NaN
733834.7292,NaN
733834.75,NaN
733834.7708,NaN
733834.7917,NaN
733834.8125,NaN
733834.8333,NaN
733834.8542,NaN
733834.875,NaN
733834.8958,NaN
733834.9167,NaN
733834.9375,NaN
733834.9583,NaN
733834.9792,NaN
733835,NaN
733835.0208,NaN
733835.0417,NaN
733835.0625,NaN
733835.0833,NaN
733835.1042,NaN
733835.125,NaN
733835.1458,NaN
733835.1667,NaN
733835.1875,NaN
733835.2083,NaN
733835.2292,NaN
733835.25,NaN
733835.2708,NaN
733835.2917,NaN
733835.3125,NaN
733835.3333,NaN
733835.3542,NaN
733835.375,NaN
733835.3958,NaN
733835.4167,NaN
733835.4375,NaN
733835.4583,NaN
733835.4792,NaN
733835.5,NaN
733835.5208,NaN
733835.5417,NaN
733835.5625,NaN
733835.5833,NaN
733835.6042,NaN
733835.625,NaN
733835.6458,NaN
733835.6667,NaN
733835.6875,NaN
733835.7083,NaN
733835.7292,NaN
733835.75,NaN
733835.7708,NaN
733835.7917,NaN
733835.8125,NaN
733835.8333,NaN
733835.8542,NaN
733835.875,NaN
733835.8958,NaN
733835.9167,NaN
733835.9375,NaN
733835.9583,NaN
733835.9792,NaN
733836,NaN
733836.0208,NaN
733836.0417,NaN
733836.0625,NaN
733836.0833,NaN
733836.1042,NaN
733836.125,NaN
733836.1458,NaN
733836.1667,NaN
733836.1875,NaN
733836.2083,NaN
733836.2292,NaN
733836.25,NaN
733836.2708,NaN
733836.2917,NaN
733836.3125,NaN
733836.3333,NaN
733836.3542,NaN
733836.375,NaN
733836.3958,NaN
733836.4167,NaN
733836.4375,NaN
733836.4583,NaN
733836.4792,NaN
733836.5,NaN
733836.5208,NaN
733836.5417,NaN
733836.5625,NaN
733836.5833,NaN
733836.6042,NaN
733836.625,NaN
733836.6458,NaN
733836.6667,NaN
733836.6875,NaN
733836.7083,NaN
733836.7292,NaN
733836.75,NaN
733836.7708,NaN
733836.7917,NaN
733836.8125,NaN
733836.8333,NaN
733836.8542,NaN
733836.875,NaN
733836.8958,NaN
733836.9167,NaN
733836.9375,NaN
733836.9583,NaN
733836.9792,NaN
733837,NaN
733837.0208,NaN
733837.0417,NaN
733837.0625,NaN
733837.0833,NaN
733837.1042,NaN
733837.125,NaN
733837.1458,NaN
733837.1667,NaN
733837.1875,NaN
733837.2083,NaN
733837.2292,NaN
733837.25,NaN
733837.2708,NaN
733837.2917,NaN
733837.3125,NaN
733837.3333,NaN
733837.3542,NaN
733837.375,NaN
733837.3958,NaN
733837.4167,NaN
733837.4375,NaN
733837.4583,NaN
733837.4792,NaN
733837.5,NaN
733837.5208,NaN
733837.5417,NaN
733837.5625,NaN
733837.5833,NaN
733837.6042,NaN
733837.625,NaN
733837.6458,NaN
733837.6667,NaN
733837.6875,NaN
733837.7083,NaN
733837.7292,NaN
733837.75,NaN
733837.7708,NaN
733837.7917,NaN
733837.8125,NaN
733837.8333,NaN
733837.8542,NaN
733837.875,NaN
733837.8958,NaN
733837.9167,NaN
733837.9375,NaN
733837.9583,NaN
733837.9792,NaN
733838,NaN
733838.0208,NaN
733838.0417,NaN
733838.0625,NaN
733838.0833,NaN
733838.1042,NaN
733838.125,NaN
733838.1458,NaN
733838.1667,NaN
733838.1875,NaN
733838.2083,NaN
733838.2292,NaN
733838.25,NaN
733838.2708,NaN
733838.2917,NaN
733838.3125,NaN
733838.3333,NaN
733838.3542,NaN
733838.375,NaN
733838.3958,NaN
733838.4167,NaN
733838.4375,NaN
733838.4583,NaN
733838.4792,NaN
733838.5,NaN
733838.5208,NaN
733838.5417,NaN
733838.5625,NaN
733838.5833,NaN
733838.6042,NaN
733838.625,NaN
733838.6458,NaN
733838.6667,NaN
733838.6875,NaN
733838.7083,NaN
733838.7292,NaN
733838.75,NaN
733838.7708,NaN
733838.7917,NaN
733838.8125,NaN
733838.8333,NaN
733838.8542,NaN
733838.875,NaN
733838.8958,NaN
733838.9167,NaN
733838.9375,NaN
733838.9583,NaN
733838.9792,NaN
733839,NaN
733839.0208,NaN
733839.0417,NaN
733839.0625,NaN
733839.0833,NaN
733839.1042,NaN
733839.125,NaN
733839.1458,NaN
733839.1667,NaN
733839.1875,NaN
733839.2083,NaN
733839.2292,NaN
733839.25,NaN
733839.2708,NaN
733839.2917,NaN
733839.3125,NaN
733839.3333,NaN
733839.3542,NaN
733839.375,NaN
733839.3958,NaN
733839.4167,NaN
733839.4375,NaN
733839.4583,NaN
733839.4792,NaN
733839.5,NaN
733839.5208,NaN
733839.5417,NaN
733839.5625,NaN
733839.5833,NaN
733839.6042,NaN
733839.625,NaN
733839.6458,NaN
733839.6667,NaN
733839.6875,NaN
733839.7083,NaN
733839.7292,NaN
733839.75,NaN
733839.7708,NaN
733839.7917,NaN
733839.8125,NaN
733839.8333,NaN
733839.8542,NaN
733839.875,NaN
733839.8958,NaN
733839.9167,NaN
733839.9375,NaN
733839.9583,NaN
733839.9792,NaN
733840,NaN
733840.0208,NaN
733840.0417,NaN
733840.0625,NaN
733840.0833,NaN
733840.1042,NaN
733840.125,NaN
733840.1458,NaN
733840.1667,NaN
733840.1875,NaN
733840.2083,NaN
733840.2292,NaN
733840.25,NaN
733840.2708,NaN
733840.2917,NaN
733840.3125,NaN
733840.3333,NaN
733840.3542,NaN
733840.375,NaN
733840.3958,NaN
733840.4167,NaN
733840.4375,NaN
733840.4583,NaN
733840.4792,NaN
733840.5,NaN
733840.5208,NaN
733840.5417,NaN
733840.5625,NaN
733840.5833,NaN
733840.6042,NaN
733840.625,NaN
733840.6458,NaN
733840.6667,NaN
733840.6875,NaN
733840.7083,NaN
733840.7292,NaN
733840.75,NaN
733840.7708,NaN
733840.7917,NaN
733840.8125,NaN
733840.8333,NaN
733840.8542,NaN
733840.875,NaN
733840.8958,NaN
733840.9167,NaN
733840.9375,NaN
733840.9583,NaN
733840.9792,NaN
733841,NaN
733841.0208,NaN
733841.0417,NaN
733841.0625,NaN
733841.0833,NaN
733841.1042,NaN
733841.125,NaN
733841.1458,NaN
733841.1667,NaN
733841.1875,NaN
733841.2083,NaN
733841.2292,NaN
733841.25,NaN
733841.2708,NaN
733841.2917,NaN
733841.3125,NaN
733841.3333,NaN
733841.3542,NaN
733841.375,NaN
733841.3958,NaN
733841.4167,NaN
733841.4375,NaN
733841.4583,NaN
733841.4792,NaN
733841.5,NaN
733841.5208,NaN
733841.5417,NaN
733841.5625,NaN
733841.5833,NaN
733841.6042,NaN
733841.625,NaN
733841.6458,NaN
733841.6667,NaN
733841.6875,NaN
733841.7083,NaN
733841.7292,NaN
733841.75,NaN
733841.7708,NaN
733841.7917,NaN
733841.8125,NaN
733841.8333,NaN
733841.8542,NaN
733841.875,NaN
733841.8958,NaN
733841.9167,NaN
733841.9375,NaN
733841.9583,NaN
733841.9792,NaN
733842,NaN
733842.0208,NaN
733842.0417,NaN
733842.0625,NaN
733842.0833,NaN
733842.1042,NaN
733842.125,NaN
733842.1458,NaN
733842.1667,NaN
733842.1875,NaN
733842.2083,NaN
733842.2292,NaN
733842.25,NaN
733842.2708,NaN
733842.2917,NaN
733842.3125,NaN
733842.3333,NaN
733842.3542,NaN
733842.375,NaN
733842.3958,NaN
733842.4167,NaN
733842.4375,NaN
733842.4583,NaN
733842.4792,NaN
733842.5,NaN
733842.5208,NaN
733842.5417,NaN
733842.5625,NaN
733842.5833,NaN
733842.6042,NaN
733842.625,NaN
733842.6458,NaN
733842.6667,NaN
733842.6875,NaN
733842.7083,NaN
733842.7292,NaN
733842.75,NaN
733842.7708,NaN
733842.7917,NaN
733842.8125,NaN
733842.8333,NaN
733842.8542,NaN
733842.875,NaN
733842.8958,NaN
733842.9167,NaN
733842.9375,NaN
733842.9583,NaN
733842.9792,NaN
733843,NaN
733843.0208,NaN
733843.0417,NaN
733843.0625,NaN
733843.0833,NaN
733843.1042,NaN
733843.125,NaN
733843.1458,NaN
733843.1667,NaN
733843.1875,NaN
733843.2083,NaN
733843.2292,NaN
733843.25,NaN
733843.2708,NaN
733843.2917,NaN
733843.3125,NaN
733843.3333,NaN
733843.3542,NaN
733843.375,NaN
733843.3958,NaN
733843.4167,NaN
733843.4375,NaN
733843.4583,NaN
733843.4792,NaN
733843.5,NaN
733843.5208,NaN
733843.5417,NaN
733843.5625,NaN
733843.5833,NaN
733843.6042,NaN
733843.625,NaN
733843.6458,NaN
733843.6667,NaN
733843.6875,NaN
733843.7083,NaN
733843.7292,NaN
733843.75,NaN
733843.7708,NaN
733843.7917,NaN
733843.8125,NaN
733843.8333,NaN
733843.8542,NaN
733843.875,NaN
733843.8958,NaN
733843.9167,NaN
733843.9375,NaN
733843.9583,NaN
733843.9792,NaN
733844,NaN
733844.0208,NaN
733844.0417,NaN
733844.0625,NaN
733844.0833,NaN
733844.1042,NaN
733844.125,NaN
733844.1458,NaN
733844.1667,NaN
733844.1875,NaN
733844.2083,NaN
733844.2292,NaN
733844.25,NaN
733844.2708,NaN
733844.2917,NaN
733844.3125,NaN
733844.3333,NaN
733844.3542,NaN
733844.375,NaN
733844.3958,NaN
733844.4167,NaN
733844.4375,NaN
733844.4583,NaN
733844.4792,NaN
733844.5,NaN
733844.5208,NaN
733844.5417,NaN
733844.5625,NaN
733844.5833,NaN
733844.6042,NaN
733844.625,NaN
733844.6458,NaN
733844.6667,NaN
733844.6875,NaN
733844.7083,NaN
733844.7292,NaN
733844.75,NaN
733844.7708,NaN
733844.7917,NaN
733844.8125,NaN
733844.8333,NaN
733844.8542,NaN
733844.875,NaN
733844.8958,NaN
733844.9167,NaN
733844.9375,NaN
733844.9583,NaN
733844.9792,NaN
733845,NaN
733845.0208,NaN
733845.0417,NaN
733845.0625,NaN
733845.0833,NaN
733845.1042,NaN
733845.125,NaN
733845.1458,NaN
733845.1667,NaN
733845.1875,NaN
733845.2083,NaN
733845.2292,NaN
733845.25,NaN
733845.2708,NaN
733845.2917,NaN
733845.3125,NaN
733845.3333,NaN
733845.3542,NaN
733845.375,NaN
733845.3958,NaN
733845.4167,NaN
733845.4375,NaN
733845.4583,NaN
733845.4792,NaN
733845.5,NaN
733845.5208,NaN
733845.5417,NaN
733845.5625,NaN
733845.5833,NaN
733845.6042,NaN
733845.625,NaN
733845.6458,NaN
733845.6667,NaN
733845.6875,NaN
733845.7083,NaN
733845.7292,NaN
733845.75,NaN
733845.7708,NaN
733845.7917,NaN
733845.8125,NaN
733845.8333,NaN
733845.8542,NaN
733845.875,NaN
733845.8958,NaN
733845.9167,NaN
733845.9375,NaN
733845.9583,NaN
733845.9792,NaN
733846,NaN
733846.0208,NaN
733846.0417,NaN
733846.0625,NaN
733846.0833,NaN
733846.1042,NaN
733846.125,NaN
733846.1458,NaN
733846.1667,NaN
733846.1875,NaN
733846.2083,NaN
733846.2292,NaN
733846.25,NaN
733846.2708,NaN
733846.2917,NaN
733846.3125,NaN
733846.3333,NaN
733846.3542,NaN
733846.375,NaN
733846.3958,NaN
733846.4167,NaN
733846.4375,NaN
733846.4583,NaN
733846.4792,NaN
733846.5,NaN
733846.5208,NaN
733846.5417,NaN
733846.5625,NaN
733846.5833,NaN
733846.6042,NaN
733846.625,NaN
733846.6458,NaN
733846.6667,NaN
733846.6875,NaN
733846.7083,NaN
733846.7292,NaN
733846.75,NaN
733846.7708,NaN
733846.7917,NaN
733846.8125,NaN
733846.8333,NaN
733846.8542,NaN
733846.875,NaN
733846.8958,NaN
733846.9167,NaN
733846.9375,NaN
733846.9583,NaN
733846.9792,NaN
733847,NaN
733847.0208,NaN
733847.0417,NaN
733847.0625,NaN
733847.0833,NaN
733847.1042,NaN
733847.125,NaN
733847.1458,NaN
733847.1667,NaN
733847.1875,NaN
733847.2083,NaN
733847.2292,NaN
733847.25,NaN
733847.2708,NaN
733847.2917,NaN
733847.3125,NaN
733847.3333,NaN
733847.3542,NaN
733847.375,NaN
733847.3958,NaN
733847.4167,NaN
733847.4375,NaN
733847.4583,NaN
733847.4792,NaN
733847.5,NaN
733847.5208,NaN
733847.5417,NaN
733847.5625,NaN
733847.5833,NaN
733847.6042,NaN
733847.625,NaN
733847.6458,NaN
733847.6667,NaN
733847.6875,NaN
733847.7083,NaN
733847.7292,NaN
733847.75,NaN
733847.7708,NaN
733847.7917,NaN
733847.8125,NaN
733847.8333,NaN
733847.8542,NaN
733847.875,NaN
733847.8958,NaN
733847.9167,NaN
733847.9375,NaN
733847.9583,NaN
733847.9792,NaN
733848,NaN
733848.0208,NaN
733848.0417,NaN
733848.0625,NaN
733848.0833,NaN
733848.1042,NaN
733848.125,NaN
733848.1458,NaN
733848.1667,NaN
733848.1875,NaN
733848.2083,NaN
733848.2292,NaN
733848.25,NaN
733848.2708,NaN
733848.2917,NaN
733848.3125,NaN
733848.3333,NaN
733848.3542,NaN
733848.375,NaN
733848.3958,NaN
733848.4167,NaN
733848.4375,NaN
733848.4583,NaN
733848.4792,NaN
733848.5,NaN
733848.5208,NaN
733848.5417,NaN
733848.5625,NaN
733848.5833,NaN
733848.6042,NaN
733848.625,NaN
733848.6458,NaN
733848.6667,NaN
733848.6875,NaN
733848.7083,NaN
733848.7292,NaN
733848.75,NaN
733848.7708,NaN
733848.7917,NaN
733848.8125,NaN
733848.8333,NaN
733848.8542,NaN
733848.875,NaN
733848.8958,NaN
733848.9167,NaN
733848.9375,NaN
733848.9583,NaN
733848.9792,NaN
733849,NaN
733849.0208,NaN
733849.0417,NaN
733849.0625,NaN
733849.0833,NaN
733849.1042,NaN
733849.125,NaN
733849.1458,NaN
733849.1667,NaN
733849.1875,NaN
733849.2083,NaN
733849.2292,NaN
733849.25,NaN
733849.2708,NaN
733849.2917,NaN
733849.3125,NaN
733849.3333,NaN
733849.3542,NaN
733849.375,NaN
733849.3958,NaN
733849.4167,NaN
733849.4375,NaN
733849.4583,NaN
733849.4792,NaN
733849.5,NaN
733849.5208,NaN
733849.5417,NaN
733849.5625,NaN
733849.5833,NaN
733849.6042,NaN
733849.625,NaN
733849.6458,NaN
733849.6667,NaN
733849.6875,NaN
733849.7083,NaN
733849.7292,NaN
733849.75,NaN
733849.7708,NaN
733849.7917,NaN
733849.8125,NaN
733849.8333,NaN
733849.8542,NaN
733849.875,NaN
733849.8958,NaN
733849.9167,NaN
733849.9375,NaN
733849.9583,NaN
733849.9792,NaN
733850,NaN
733850.0208,NaN
733850.0417,NaN
733850.0625,NaN
733850.0833,NaN
733850.1042,NaN
733850.125,NaN
733850.1458,NaN
733850.1667,NaN
733850.1875,NaN
733850.2083,NaN
733850.2292,NaN
733850.25,NaN
733850.2708,NaN
733850.2917,NaN
733850.3125,NaN
733850.3333,NaN
733850.3542,NaN
733850.375,NaN
733850.3958,NaN
733850.4167,NaN
733850.4375,NaN
733850.4583,NaN
733850.4792,NaN
733850.5,NaN
733850.5208,NaN
733850.5417,NaN
733850.5625,NaN
733850.5833,NaN
733850.6042,NaN
733850.625,NaN
733850.6458,NaN
733850.6667,NaN
733850.6875,NaN
733850.7083,NaN
733850.7292,NaN
733850.75,NaN
733850.7708,NaN
733850.7917,NaN
733850.8125,NaN
733850.8333,NaN
733850.8542,NaN
733850.875,NaN
733850.8958,NaN
733850.9167,NaN
733850.9375,NaN
733850.9583,NaN
733850.9792,NaN
733851,NaN
733851.0208,NaN
733851.0417,NaN
733851.0625,NaN
733851.0833,NaN
733851.1042,NaN
733851.125,NaN
733851.1458,NaN
733851.1667,NaN
733851.1875,NaN
733851.2083,NaN
733851.2292,NaN
733851.25,NaN
733851.2708,NaN
733851.2917,NaN
733851.3125,NaN
733851.3333,NaN
733851.3542,NaN
733851.375,NaN
733851.3958,NaN
733851.4167,NaN
733851.4375,NaN
733851.4583,NaN
733851.4792,NaN
733851.5,NaN
733851.5208,NaN
733851.5417,NaN
733851.5625,NaN
733851.5833,NaN
733851.6042,NaN
733851.625,NaN
733851.6458,NaN
733851.6667,NaN
733851.6875,NaN
733851.7083,NaN
733851.7292,NaN
733851.75,NaN
733851.7708,NaN
733851.7917,NaN
733851.8125,NaN
733851.8333,NaN
733851.8542,NaN
733851.875,NaN
733851.8958,NaN
733851.9167,NaN
733851.9375,NaN
733851.9583,NaN
733851.9792,NaN
733852,NaN
733852.0208,NaN
733852.0417,NaN
733852.0625,NaN
733852.0833,NaN
733852.1042,NaN
733852.125,NaN
733852.1458,NaN
733852.1667,NaN
733852.1875,NaN
733852.2083,NaN
733852.2292,NaN
733852.25,NaN
733852.2708,NaN
733852.2917,NaN
733852.3125,NaN
733852.3333,NaN
733852.3542,NaN
733852.375,NaN
733852.3958,NaN
733852.4167,NaN
733852.4375,NaN
733852.4583,NaN
733852.4792,NaN
733852.5,NaN
733852.5208,NaN
733852.5417,NaN
733852.5625,NaN
733852.5833,NaN
733852.6042,NaN
733852.625,NaN
733852.6458,NaN
733852.6667,NaN
733852.6875,NaN
733852.7083,NaN
733852.7292,NaN
733852.75,NaN
733852.7708,NaN
733852.7917,NaN
733852.8125,NaN
733852.8333,NaN
733852.8542,NaN
733852.875,NaN
733852.8958,NaN
733852.9167,NaN
733852.9375,NaN
733852.9583,NaN
733852.9792,NaN
733853,NaN
733853.0208,NaN
733853.0417,NaN
733853.0625,NaN
733853.0833,NaN
733853.1042,NaN
733853.125,NaN
733853.1458,NaN
733853.1667,NaN
733853.1875,NaN
733853.2083,NaN
733853.2292,NaN
733853.25,NaN
733853.2708,NaN
733853.2917,NaN
733853.3125,NaN
733853.3333,NaN
733853.3542,NaN
733853.375,NaN
733853.3958,NaN
733853.4167,NaN
733853.4375,NaN
733853.4583,NaN
733853.4792,NaN
733853.5,NaN
733853.5208,NaN
733853.5417,NaN
733853.5625,NaN
733853.5833,NaN
733853.6042,NaN
733853.625,NaN
733853.6458,NaN
733853.6667,NaN
733853.6875,NaN
733853.7083,NaN
733853.7292,NaN
733853.75,NaN
733853.7708,NaN
733853.7917,NaN
733853.8125,NaN
733853.8333,NaN
733853.8542,NaN
733853.875,NaN
733853.8958,NaN
733853.9167,NaN
733853.9375,NaN
733853.9583,NaN
733853.9792,NaN
733854,NaN
733854.0208,NaN
733854.0417,NaN
733854.0625,NaN
733854.0833,NaN
733854.1042,NaN
733854.125,NaN
733854.1458,NaN
733854.1667,NaN
733854.1875,NaN
733854.2083,NaN
733854.2292,NaN
733854.25,NaN
733854.2708,NaN
733854.2917,NaN
733854.3125,NaN
733854.3333,NaN
733854.3542,NaN
733854.375,NaN
733854.3958,NaN
733854.4167,NaN
733854.4375,NaN
733854.4583,NaN
733854.4792,NaN
733854.5,NaN
733854.5208,NaN
733854.5417,NaN
733854.5625,NaN
733854.5833,NaN
733854.6042,NaN
733854.625,NaN
733854.6458,NaN
733854.6667,NaN
733854.6875,NaN
733854.7083,NaN
733854.7292,NaN
733854.75,NaN
733854.7708,NaN
733854.7917,NaN
733854.8125,NaN
733854.8333,NaN
733854.8542,NaN
733854.875,NaN
733854.8958,NaN
733854.9167,NaN
733854.9375,NaN
733854.9583,NaN
733854.9792,NaN
733855,NaN
733855.0208,NaN
733855.0417,NaN
733855.0625,NaN
733855.0833,NaN
733855.1042,NaN
733855.125,NaN
733855.1458,NaN
733855.1667,NaN
733855.1875,NaN
733855.2083,NaN
733855.2292,NaN
733855.25,NaN
733855.2708,NaN
733855.2917,NaN
733855.3125,NaN
733855.3333,NaN
733855.3542,NaN
733855.375,NaN
733855.3958,NaN
733855.4167,NaN
733855.4375,NaN
733855.4583,NaN
733855.4792,NaN
733855.5,NaN
733855.5208,NaN
733855.5417,NaN
733855.5625,NaN
733855.5833,NaN
733855.6042,NaN
733855.625,NaN
733855.6458,NaN
733855.6667,NaN
733855.6875,NaN
733855.7083,NaN
733855.7292,NaN
733855.75,NaN
733855.7708,NaN
733855.7917,NaN
733855.8125,NaN
733855.8333,NaN
733855.8542,NaN
733855.875,NaN
733855.8958,NaN
733855.9167,NaN
733855.9375,NaN
733855.9583,NaN
733855.9792,NaN
733856,NaN
733856.0208,NaN
733856.0417,NaN
733856.0625,NaN
733856.0833,NaN
733856.1042,NaN
733856.125,NaN
733856.1458,NaN
733856.1667,NaN
733856.1875,NaN
733856.2083,NaN
733856.2292,NaN
733856.25,NaN
733856.2708,NaN
733856.2917,NaN
733856.3125,NaN
733856.3333,NaN
733856.3542,NaN
733856.375,NaN
733856.3958,NaN
733856.4167,NaN
733856.4375,NaN
733856.4583,NaN
733856.4792,NaN
733856.5,NaN
733856.5208,NaN
733856.5417,NaN
733856.5625,NaN
733856.5833,NaN
733856.6042,NaN
733856.625,NaN
733856.6458,NaN
733856.6667,NaN
733856.6875,NaN
733856.7083,NaN
733856.7292,NaN
733856.75,NaN
733856.7708,NaN
733856.7917,NaN
733856.8125,NaN
733856.8333,NaN
733856.8542,NaN
733856.875,NaN
733856.8958,NaN
733856.9167,NaN
733856.9375,NaN
733856.9583,NaN
733856.9792,NaN
733857,NaN
733857.0208,NaN
733857.0417,NaN
733857.0625,NaN
733857.0833,NaN
733857.1042,NaN
733857.125,NaN
733857.1458,NaN
733857.1667,NaN
733857.1875,NaN
733857.2083,NaN
733857.2292,NaN
733857.25,NaN
733857.2708,NaN
733857.2917,NaN
733857.3125,NaN
733857.3333,NaN
733857.3542,NaN
733857.375,NaN
733857.3958,NaN
733857.4167,NaN
733857.4375,NaN
733857.4583,NaN
733857.4792,NaN
733857.5,NaN
733857.5208,NaN
733857.5417,NaN
733857.5625,NaN
733857.5833,NaN
733857.6042,NaN
733857.625,NaN
733857.6458,NaN
733857.6667,NaN
733857.6875,NaN
733857.7083,NaN
733857.7292,NaN
733857.75,NaN
733857.7708,NaN
733857.7917,NaN
733857.8125,NaN
733857.8333,NaN
733857.8542,NaN
733857.875,NaN
733857.8958,NaN
733857.9167,NaN
733857.9375,NaN
733857.9583,NaN
733857.9792,NaN
733858,NaN
733858.0208,NaN
733858.0417,NaN
733858.0625,NaN
733858.0833,NaN
733858.1042,NaN
733858.125,NaN
733858.1458,NaN
733858.1667,NaN
733858.1875,NaN
733858.2083,NaN
733858.2292,NaN
733858.25,NaN
733858.2708,NaN
733858.2917,NaN
733858.3125,NaN
733858.3333,NaN
733858.3542,NaN
733858.375,NaN
733858.3958,NaN
733858.4167,NaN
733858.4375,NaN
733858.4583,NaN
733858.4792,NaN
733858.5,NaN
733858.5208,NaN
733858.5417,NaN
733858.5625,NaN
733858.5833,NaN
733858.6042,NaN
733858.625,NaN
733858.6458,NaN
733858.6667,NaN
733858.6875,NaN
733858.7083,NaN
733858.7292,NaN
733858.75,NaN
733858.7708,NaN
733858.7917,NaN
733858.8125,NaN
733858.8333,NaN
733858.8542,NaN
733858.875,NaN
733858.8958,NaN
733858.9167,NaN
733858.9375,NaN
733858.9583,NaN
733858.9792,NaN
733859,NaN
733859.0208,NaN
733859.0417,NaN
733859.0625,NaN
733859.0833,NaN
733859.1042,NaN
733859.125,NaN
733859.1458,NaN
733859.1667,NaN
733859.1875,NaN
733859.2083,NaN
733859.2292,NaN
733859.25,NaN
733859.2708,NaN
733859.2917,NaN
733859.3125,NaN
733859.3333,NaN
733859.3542,NaN
733859.375,NaN
733859.3958,NaN
733859.4167,NaN
733859.4375,NaN
733859.4583,NaN
733859.4792,NaN
733859.5,NaN
733859.5208,NaN
733859.5417,NaN
733859.5625,NaN
733859.5833,NaN
733859.6042,NaN
733859.625,NaN
733859.6458,NaN
733859.6667,NaN
733859.6875,NaN
733859.7083,NaN
733859.7292,NaN
733859.75,NaN
733859.7708,NaN
733859.7917,NaN
733859.8125,NaN
733859.8333,NaN
733859.8542,NaN
733859.875,NaN
733859.8958,NaN
733859.9167,NaN
733859.9375,NaN
733859.9583,NaN
733859.9792,NaN
733860,NaN
733860.0208,NaN
733860.0417,NaN
733860.0625,NaN
733860.0833,NaN
733860.1042,NaN
733860.125,NaN
733860.1458,NaN
733860.1667,NaN
733860.1875,NaN
733860.2083,NaN
733860.2292,NaN
733860.25,NaN
733860.2708,NaN
733860.2917,NaN
733860.3125,NaN
733860.3333,NaN
733860.3542,NaN
733860.375,NaN
733860.3958,NaN
733860.4167,NaN
733860.4375,NaN
733860.4583,NaN
733860.4792,NaN
733860.5,NaN
733860.5208,NaN
733860.5417,NaN
733860.5625,NaN
733860.5833,NaN
733860.6042,NaN
733860.625,NaN
733860.6458,NaN
733860.6667,NaN
