'FREQ_VS1',2007-08-22-00:00:00'
734524.1042,NaN
734524.125,NaN
734524.1458,NaN
734524.1667,NaN
734524.1875,NaN
734524.2083,NaN
734524.2292,NaN
734524.25,NaN
734524.2708,NaN
734524.2917,NaN
734524.3125,NaN
734524.3333,NaN
734524.3542,NaN
734524.375,NaN
734524.3958,NaN
734524.4167,NaN
734524.4375,NaN
734524.4583,NaN
734524.4792,NaN
734524.5,NaN
734524.5208,NaN
734524.5417,NaN
734524.5625,NaN
734524.5833,NaN
734524.6042,NaN
734524.625,NaN
734524.6458,NaN
734524.6667,NaN
734524.6875,NaN
734524.7083,NaN
734524.7292,NaN
734524.75,NaN
734524.7708,NaN
734524.7917,NaN
734524.8125,NaN
734524.8333,NaN
734524.8542,NaN
734524.875,NaN
734524.8958,NaN
734524.9167,NaN
734524.9375,NaN
734524.9583,NaN
734524.9792,NaN
734525,NaN
734525.0208,NaN
734525.0417,NaN
734525.0625,NaN
734525.0833,NaN
734525.1042,NaN
734525.125,NaN
734525.1458,NaN
734525.1667,NaN
734525.1875,NaN
734525.2083,NaN
734525.2292,NaN
734525.25,NaN
734525.2708,NaN
734525.2917,NaN
734525.3125,NaN
734525.3333,NaN
734525.3542,NaN
734525.375,NaN
734525.3958,NaN
734525.4167,NaN
734525.4375,NaN
734525.4583,NaN
734525.4792,NaN
734525.5,NaN
734525.5208,NaN
734525.5417,NaN
734525.5625,NaN
734525.5833,NaN
734525.6042,NaN
734525.625,NaN
734525.6458,NaN
734525.6667,NaN
734525.6875,NaN
734525.7083,NaN
734525.7292,NaN
734525.75,NaN
734525.7708,NaN
734525.7917,NaN
734525.8125,NaN
734525.8333,NaN
734525.8542,NaN
734525.875,NaN
734525.8958,NaN
734525.9167,NaN
734525.9375,NaN
734525.9583,NaN
734525.9792,NaN
734526,NaN
734526.0208,NaN
734526.0417,NaN
734526.0625,NaN
734526.0833,NaN
734526.1042,NaN
734526.125,NaN
734526.1458,NaN
734526.1667,NaN
734526.1875,NaN
734526.2083,NaN
734526.2292,NaN
734526.25,NaN
734526.2708,NaN
734526.2917,NaN
734526.3125,NaN
734526.3333,NaN
734526.3542,NaN
734526.375,NaN
734526.3958,NaN
734526.4167,NaN
734526.4375,NaN
734526.4583,NaN
734526.4792,NaN
734526.5,NaN
734526.5208,NaN
734526.5417,NaN
734526.5625,NaN
734526.5833,NaN
734526.6042,NaN
734526.625,NaN
734526.6458,NaN
734526.6667,NaN
734526.6875,NaN
734526.7083,NaN
734526.7292,NaN
734526.75,NaN
734526.7708,NaN
734526.7917,NaN
734526.8125,NaN
734526.8333,NaN
734526.8542,NaN
734526.875,NaN
734526.8958,NaN
734526.9167,NaN
734526.9375,NaN
734526.9583,NaN
734526.9792,NaN
734527,NaN
734527.0208,NaN
734527.0417,NaN
734527.0625,NaN
734527.0833,NaN
734527.1042,NaN
734527.125,NaN
734527.1458,NaN
734527.1667,NaN
734527.1875,NaN
734527.2083,NaN
734527.2292,NaN
734527.25,NaN
734527.2708,NaN
734527.2917,NaN
734527.3125,NaN
734527.3333,NaN
734527.3542,NaN
734527.375,NaN
734527.3958,NaN
734527.4167,NaN
734527.4375,NaN
734527.4583,NaN
734527.4792,NaN
734527.5,NaN
734527.5208,NaN
734527.5417,NaN
734527.5625,NaN
734527.5833,NaN
734527.6042,NaN
734527.625,NaN
734527.6458,NaN
734527.6667,NaN
734527.6875,NaN
734527.7083,NaN
734527.7292,NaN
734527.75,NaN
734527.7708,NaN
734527.7917,NaN
734527.8125,NaN
734527.8333,NaN
734527.8542,NaN
734527.875,NaN
734527.8958,NaN
734527.9167,NaN
734527.9375,NaN
734527.9583,NaN
734527.9792,NaN
734528,NaN
734528.0208,NaN
734528.0417,NaN
734528.0625,NaN
734528.0833,NaN
734528.1042,NaN
734528.125,NaN
734528.1458,NaN
734528.1667,NaN
734528.1875,NaN
734528.2083,NaN
734528.2292,NaN
734528.25,NaN
734528.2708,NaN
734528.2917,NaN
734528.3125,NaN
734528.3333,NaN
734528.3542,NaN
734528.375,NaN
734528.3958,NaN
734528.4167,NaN
734528.4375,NaN
734528.4583,NaN
734528.4792,NaN
734528.5,NaN
734528.5208,NaN
734528.5417,NaN
734528.5625,NaN
734528.5833,NaN
734528.6042,NaN
734528.625,NaN
734528.6458,NaN
734528.6667,NaN
734528.6875,NaN
734528.7083,NaN
734528.7292,NaN
734528.75,NaN
734528.7708,NaN
734528.7917,NaN
734528.8125,NaN
734528.8333,NaN
734528.8542,NaN
734528.875,NaN
734528.8958,NaN
734528.9167,NaN
734528.9375,NaN
734528.9583,NaN
734528.9792,NaN
734529,NaN
734529.0208,NaN
734529.0417,NaN
734529.0625,NaN
734529.0833,NaN
734529.1042,NaN
734529.125,NaN
734529.1458,NaN
734529.1667,NaN
734529.1875,NaN
734529.2083,NaN
734529.2292,NaN
734529.25,NaN
734529.2708,NaN
734529.2917,NaN
734529.3125,NaN
734529.3333,NaN
734529.3542,NaN
734529.375,NaN
734529.3958,NaN
734529.4167,NaN
734529.4375,NaN
734529.4583,NaN
734529.4792,NaN
734529.5,NaN
734529.5208,NaN
734529.5417,NaN
734529.5625,NaN
734529.5833,NaN
734529.6042,NaN
734529.625,NaN
734529.6458,NaN
734529.6667,NaN
734529.6875,NaN
734529.7083,NaN
734529.7292,NaN
734529.75,NaN
734529.7708,NaN
734529.7917,NaN
734529.8125,NaN
734529.8333,NaN
734529.8542,NaN
734529.875,NaN
734529.8958,NaN
734529.9167,NaN
734529.9375,NaN
734529.9583,NaN
734529.9792,NaN
734530,NaN
734530.0208,0.392818955
734530.0417,0.395390626
734530.0625,0.39417411
734530.0833,0.394842275
734530.1042,0.395951135
734530.125,0.393054721
734530.1458,0.392428127
734530.1667,0.394507419
734530.1875,0.39345577
734530.2083,0.392203927
734530.2292,0.392233136
734530.25,0.39093035
734530.2708,0.389047206
734530.2917,0.38975827
734530.3125,0.389542127
734530.3333,0.388576723
734530.3542,0.389971323
734530.375,0.389732943
734530.3958,0.391914214
734530.4167,0.390339434
734530.4375,0.388617256
734530.4583,0.387878527
734530.4792,0.387884174
734530.5,0.388149025
734530.5208,0.389817799
734530.5417,0.388216207
734530.5625,0.386216263
734530.5833,0.388857695
734530.6042,0.388549971
734530.625,0.390597028
734530.6458,0.389197488
734530.6667,0.387725225
734530.6875,0.387228327
734530.7083,0.390543528
734530.7292,0.39065623
734530.75,0.389208036
734530.7708,0.390532633
734530.7917,0.394014087
734530.8125,0.392503885
734530.8333,0.392242477
734530.8542,0.393766974
734530.875,0.393474667
734530.8958,0.39432297
734530.9167,0.394711916
734530.9375,0.394104577
734530.9583,0.396031391
734530.9792,0.395752236
734531,0.39414505
734531.0208,0.395029588
734531.0417,0.395131324
734531.0625,0.395147205
734531.0833,0.395790579
734531.1042,0.394581623
734531.125,0.394663571
734531.1458,0.394010035
734531.1667,0.393948121
734531.1875,0.393353251
734531.2083,0.392852155
734531.2292,0.392180013
734531.25,0.39202962
734531.2708,0.388188041
734531.2917,0.389950906
734531.3125,0.389311111
734531.3333,0.389245148
734531.3542,0.388218056
734531.375,0.390111441
734531.3958,0.390126375
734531.4167,0.390954831
734531.4375,0.389213607
734531.4583,0.389087529
734531.4792,0.389522279
734531.5,0.38842328
734531.5208,0.391400381
734531.5417,0.38795133
734531.5625,0.388502083
734531.5833,0.38916065
734531.6042,0.388450498
734531.625,0.390979197
734531.6458,0.390237051
734531.6667,0.38929129
734531.6875,0.390622337
734531.7083,0.390576662
734531.7292,0.39049812
734531.75,0.393902341
734531.7708,0.391977106
734531.7917,0.391535944
734531.8125,0.39173697
734531.8333,0.393579474
734531.8542,0.39278906
734531.875,0.394865965
734531.8958,0.393465076
734531.9167,0.392767195
734531.9375,0.394307284
734531.9583,0.393521295
734531.9792,0.393801787
734532,0.396208846
734532.0208,0.394917727
734532.0417,0.395791395
734532.0625,0.395991995
734532.0833,0.396537641
734532.1042,0.395983115
734532.125,0.395433129
734532.1458,0.395257748
734532.1667,0.396320902
734532.1875,0.394595334
734532.2083,0.395569259
734532.2292,0.395186336
734532.25,0.393024066
734532.2708,0.392345176
734532.2917,0.392216309
734532.3125,0.392102114
734532.3333,0.391683831
734532.3542,0.391575145
734532.375,0.39342939
734532.3958,0.391302923
734532.4167,0.392888207
734532.4375,0.39206454
734532.4583,0.392266148
734532.4792,0.392418727
734532.5,0.38957013
734532.5208,0.390672883
734532.5417,0.391472507
734532.5625,0.391797888
734532.5833,0.391009017
734532.6042,0.391060965
734532.625,0.390349511
734532.6458,0.392289924
734532.6667,0.393898875
734532.6875,0.391411698
734532.7083,0.391881139
734532.7292,0.391460567
734532.75,0.394389552
734532.7708,0.393004657
734532.7917,0.392785486
734532.8125,0.393340646
734532.8333,0.39298623
734532.8542,0.394769172
734532.875,0.39528804
734532.8958,0.395218298
734532.9167,0.394261386
734532.9375,0.393754373
734532.9583,0.392905006
734532.9792,0.394603007
734533,0.394049296
734533.0208,0.397500988
734533.0417,0.395040634
734533.0625,0.396686876
734533.0833,0.396503823
734533.1042,0.396621629
734533.125,0.394729982
734533.1458,0.396924542
734533.1667,0.396938834
734533.1875,0.395800072
734533.2083,0.396572265
734533.2292,0.395458519
734533.25,0.397291075
734533.2708,0.395347002
734533.2917,0.396020763
734533.3125,0.396602868
734533.3333,0.396378098
734533.3542,0.395972555
734533.375,0.395591504
734533.3958,0.393229078
734533.4167,0.393922693
734533.4375,0.392848677
734533.4583,0.392853919
734533.4792,0.393003224
734533.5,0.394535319
734533.5208,0.392400448
734533.5417,0.392720316
734533.5625,0.392780216
734533.5833,0.392337763
734533.6042,0.392265202
734533.625,0.391369532
734533.6458,0.39091732
734533.6667,0.3916776
734533.6875,0.392733175
734533.7083,0.392919284
734533.7292,0.391272991
734533.75,0.393656814
734533.7708,0.393106367
734533.7917,0.393868445
734533.8125,0.392960958
734533.8333,0.395810631
734533.8542,0.394527532
734533.875,0.394423488
734533.8958,0.393820729
734533.9167,0.395447479
734533.9375,0.394220047
734533.9583,0.395214569
734533.9792,0.39552364
734534,0.394327391
734534.0208,0.395265262
734534.0417,0.396243938
734534.0625,0.395842389
734534.0833,0.397429287
734534.1042,0.395265333
734534.125,0.394691152
734534.1458,0.395383815
734534.1667,0.394481447
734534.1875,0.394717459
734534.2083,0.39513751
734534.2292,0.393247596
734534.25,0.393292534
734534.2708,0.392430616
734534.2917,0.39039131
734534.3125,0.391205248
734534.3333,0.391739577
734534.3542,0.389250255
734534.375,0.390587936
734534.3958,0.391766112
734534.4167,0.390284149
734534.4375,0.39134293
734534.4583,0.389666601
734534.4792,0.390122341
734534.5,0.390439095
734534.5208,0.38930347
734534.5417,0.390913664
734534.5625,0.389043233
734534.5833,0.390236504
734534.6042,0.388658741
734534.625,0.388829298
734534.6458,0.389219116
734534.6667,0.387672914
734534.6875,0.387802474
734534.7083,0.388172649
734534.7292,0.389628025
734534.75,0.3897773
734534.7708,0.390918339
734534.7917,0.393299481
734534.8125,0.3933415
734534.8333,0.392149532
734534.8542,0.394754677
734534.875,0.394269887
734534.8958,0.394687296
734534.9167,0.39374809
734534.9375,0.39369754
734534.9583,0.39355864
734534.9792,0.394817129
734535,0.395083247
734535.0208,0.396067846
734535.0417,0.393943888
734535.0625,0.393755223
734535.0833,0.394780465
734535.1042,0.394279122
734535.125,0.395058272
734535.1458,0.394600212
734535.1667,0.394393236
734535.1875,0.393823678
734535.2083,0.392270171
734535.2292,0.391354373
734535.25,0.391056744
734535.2708,0.39130225
734535.2917,0.390271582
734535.3125,0.387350817
734535.3333,0.389527541
734535.3542,0.38831869
734535.375,0.389183872
734535.3958,0.387880497
734535.4167,0.388896679
734535.4375,0.390400614
734535.4583,0.389719966
734535.4792,0.389697416
734535.5,0.390657733
734535.5208,0.390297894
734535.5417,0.388072035
734535.5625,0.389204501
734535.5833,0.388683868
734535.6042,0.389322885
734535.625,0.390627715
734535.6458,0.390420366
734535.6667,0.390206058
734535.6875,0.38937985
734535.7083,0.388515369
734535.7292,0.389194592
734535.75,0.391791204
734535.7708,0.390377012
734535.7917,0.393211077
734535.8125,0.394007762
734535.8333,0.392731911
734535.8542,0.39359718
734535.875,0.394402297
734535.8958,0.392901393
734535.9167,0.394712678
734535.9375,0.394532821
734535.9583,0.393141633
734535.9792,0.394531665
734536,0.391562856
734536.0208,0.39507462
734536.0417,0.394993847
734536.0625,0.393865597
734536.0833,0.394980971
734536.1042,0.395820603
734536.125,0.394894286
734536.1458,0.394868865
734536.1667,0.392036477
734536.1875,0.393038471
734536.2083,0.389918824
734536.2292,0.391052987
734536.25,0.392074271
734536.2708,0.390317346
734536.2917,0.38968482
734536.3125,0.38636267
734536.3333,0.38835769
734536.3542,0.387927191
734536.375,0.3879859
734536.3958,0.390584074
734536.4167,0.388024702
734536.4375,0.389162879
734536.4583,0.388204012
734536.4792,0.387346952
734536.5,0.387597814
734536.5208,0.390582265
734536.5417,0.388321871
734536.5625,0.389098174
734536.5833,0.389586775
734536.6042,0.389722685
734536.625,0.388346717
734536.6458,0.390512728
734536.6667,0.388692544
734536.6875,0.38839641
734536.7083,0.386889507
734536.7292,0.390858668
734536.75,0.391369411
734536.7708,0.391706971
734536.7917,0.391303011
734536.8125,0.391911563
734536.8333,0.393297698
734536.8542,0.391244464
734536.875,0.393096841
734536.8958,0.392949075
734536.9167,0.392010456
734536.9375,0.394795439
734536.9583,0.392882234
734536.9792,0.393517473
734537,0.394439793
734537.0208,0.395533055
734537.0417,0.394619419
734537.0625,0.395587217
734537.0833,0.39466982
734537.1042,0.393782689
734537.125,0.394031142
734537.1458,0.393891171
734537.1667,0.393124208
734537.1875,0.39304839
734537.2083,0.393632987
734537.2292,0.392517127
734537.25,0.390973758
734537.2708,0.391511217
734537.2917,0.388654318
734537.3125,0.387761704
734537.3333,0.388261642
734537.3542,0.388340463
734537.375,0.387889812
734537.3958,0.387999429
734537.4167,0.391390346
734537.4375,0.38849544
734537.4583,0.38746855
734537.4792,0.389638285
734537.5,0.387958361
734537.5208,0.388805518
734537.5417,0.388919424
734537.5625,0.38797689
734537.5833,0.389299576
734537.6042,0.389200752
734537.625,0.387222258
734537.6458,0.387092814
734537.6667,0.387933078
734537.6875,0.388377172
734537.7083,0.388560852
734537.7292,0.389972175
734537.75,0.386630284
734537.7708,0.386964534
734537.7917,0.389686339
734537.8125,0.392888459
734537.8333,0.391721075
734537.8542,0.391678428
734537.875,0.392613515
734537.8958,0.393573949
734537.9167,0.391653048
734537.9375,0.393546149
734537.9583,0.393117115
734537.9792,0.392665073
734538,0.392388004
734538.0208,0.394406625
734538.0417,0.394119891
734538.0625,0.394264261
734538.0833,0.393915667
734538.1042,0.393956196
734538.125,0.393028482
734538.1458,0.393458226
734538.1667,0.392750756
734538.1875,0.391152916
734538.2083,0.390469126
734538.2292,0.391408641
734538.25,0.390986115
734538.2708,0.388473912
734538.2917,0.388363559
734538.3125,0.385526164
734538.3333,0.387351989
734538.3542,0.387947615
734538.375,0.389004497
734538.3958,0.389472501
734538.4167,0.387069882
734538.4375,0.388383463
734538.4583,0.385640105
734538.4792,0.388280857
734538.5,0.389146372
734538.5208,0.389080553
734538.5417,0.389208783
734538.5625,0.388384201
734538.5833,0.390269106
734538.6042,0.38835497
734538.625,0.388723479
734538.6458,0.38948471
734538.6667,0.388751673
734538.6875,0.388280284
734538.7083,0.389506477
734538.7292,0.388201353
734538.75,0.391286299
734538.7708,0.391930576
734538.7917,0.391308664
734538.8125,0.391787566
734538.8333,0.393557336
734538.8542,0.392372146
734538.875,0.393201691
734538.8958,0.391568533
734538.9167,0.394069228
734538.9375,0.393072342
734538.9583,0.392565544
734538.9792,0.394029786
734539,0.393862027
734539.0208,0.395306759
734539.0417,0.394494009
734539.0625,0.395527332
734539.0833,0.395863356
734539.1042,0.393664612
734539.125,0.3950851
734539.1458,0.393800326
734539.1667,0.392807018
734539.1875,0.392040762
734539.2083,0.393398198
734539.2292,0.3943011
734539.25,0.393792821
734539.2708,0.391106426
734539.2917,0.393568104
734539.3125,0.391779656
734539.3333,0.390925301
734539.3542,0.390581191
734539.375,0.39235247
734539.3958,0.391131038
734539.4167,0.390993119
734539.4375,0.389078875
734539.4583,0.389882388
734539.4792,0.390441218
734539.5,0.3918877
734539.5208,0.390051711
734539.5417,0.391022864
734539.5625,0.391749376
734539.5833,0.392079257
734539.6042,0.391780193
734539.625,0.390206062
734539.6458,0.391971535
734539.6667,0.390398214
734539.6875,0.391000672
734539.7083,0.391870132
734539.7292,0.391379059
734539.75,0.392580389
734539.7708,0.392713139
734539.7917,0.392876818
734539.8125,0.392260371
734539.8333,0.392599606
734539.8542,0.392110291
734539.875,0.392965138
734539.8958,0.391209288
734539.9167,0.392801261
734539.9375,0.392916045
734539.9583,0.394310243
734539.9792,0.393084423
734540,0.39257876
734540.0208,0.392488072
734540.0417,0.393459904
734540.0625,0.393592032
734540.0833,0.393454496
734540.1042,0.393898489
734540.125,0.392303973
734540.1458,0.39163023
734540.1667,0.392265575
734540.1875,0.39485946
734540.2083,0.39401189
734540.2292,0.39248946
734540.25,0.390590937
734540.2708,0.389475949
734540.2917,0.389605953
734540.3125,0.391064385
734540.3333,0.389079354
734540.3542,0.390639442
734540.375,0.389788218
734540.3958,0.386861184
734540.4167,0.389219073
734540.4375,0.387311399
734540.4583,0.388079355
734540.4792,0.389482787
734540.5,0.389395047
734540.5208,0.390181799
734540.5417,0.390101361
734540.5625,0.390711609
734540.5833,0.393602399
734540.6042,0.39047791
734540.625,0.391433182
734540.6458,0.391028739
734540.6667,0.390103036
734540.6875,0.392078836
734540.7083,0.392739577
734540.7292,0.393762349
734540.75,0.391843909
734540.7708,0.39389726
734540.7917,0.390864436
734540.8125,0.39022431
734540.8333,0.390821518
734540.8542,0.39209435
734540.875,0.393075034
734540.8958,0.392816153
734540.9167,0.389917069
734540.9375,0.392540177
734540.9583,0.393843552
734540.9792,0.391575708
734541,0.392405461
734541.0208,0.390957735
734541.0417,0.389429019
734541.0625,0.389917036
734541.0833,0.390598435
734541.1042,0.391231721
734541.125,0.391361346
734541.1458,0.390790665
734541.1667,0.390212268
734541.1875,0.390197642
734541.2083,0.388522282
734541.2292,0.388198569
734541.25,0.38966888
734541.2708,0.387755132
734541.2917,0.385038304
734541.3125,0.385664758
734541.3333,0.385949204
734541.3542,0.385083525
734541.375,0.38684015
734541.3958,0.385384754
734541.4167,0.389617505
734541.4375,0.390398045
734541.4583,0.390968064
734541.4792,0.388948932
734541.5,0.389284399
734541.5208,0.38854805
734541.5417,0.387033711
734541.5625,0.390408102
734541.5833,0.391436204
734541.6042,0.389354119
734541.625,0.390407284
734541.6458,0.38878691
734541.6667,0.386957282
734541.6875,0.390877754
734541.7083,0.389775197
734541.7292,0.390461613
734541.75,0.391724466
734541.7708,0.390947503
734541.7917,0.39327112
734541.8125,0.393685077
734541.8333,0.393166207
734541.8542,0.389483499
734541.875,0.39285711
734541.8958,0.392718295
734541.9167,0.392168893
734541.9375,0.393408232
734541.9583,0.393555042
734541.9792,0.391000936
734542,0.395287364
734542.0208,0.394159778
734542.0417,0.395902256
734542.0625,0.395087504
734542.0833,0.396028322
734542.1042,0.395078314
734542.125,0.395772866
734542.1458,0.394432393
734542.1667,0.39424755
734542.1875,0.393425513
734542.2083,0.394012607
734542.2292,0.393638516
734542.25,0.390150486
734542.2708,0.389340889
734542.2917,0.389340871
734542.3125,0.387604196
734542.3333,0.389222993
734542.3542,0.388484118
734542.375,0.389753299
734542.3958,0.389046005
734542.4167,0.389464534
734542.4375,0.389554838
734542.4583,0.388209894
734542.4792,0.387895164
734542.5,0.386885796
734542.5208,0.389699689
734542.5417,0.388224516
734542.5625,0.388211826
734542.5833,0.388292716
734542.6042,0.388517959
734542.625,0.389676605
734542.6458,0.3901447
734542.6667,0.388116001
734542.6875,0.387509901
734542.7083,0.389391031
734542.7292,0.38770088
734542.75,0.389833797
734542.7708,0.388779133
734542.7917,0.392323115
734542.8125,0.390359141
734542.8333,0.392122058
734542.8542,0.392700682
734542.875,0.39050076
734542.8958,0.392081762
734542.9167,0.392375867
734542.9375,0.392131954
734542.9583,0.392373134
734542.9792,0.39200211
734543,0.3941476
734543.0208,0.393952311
734543.0417,0.394695909
734543.0625,0.3952688
734543.0833,0.394659021
734543.1042,0.393343245
734543.125,0.396295789
734543.1458,0.393843423
734543.1667,0.394474105
734543.1875,0.392786631
734543.2083,0.392391087
734543.2292,0.389795953
734543.25,0.390572489
734543.2708,0.390946065
734543.2917,0.389830923
734543.3125,0.387639658
734543.3333,0.387727721
734543.3542,0.388833121
734543.375,0.389010317
734543.3958,0.387512016
734543.4167,0.390591851
734543.4375,0.390484235
734543.4583,0.387836038
734543.4792,0.388973775
734543.5,0.390078756
734543.5208,0.38840103
734543.5417,0.390290172
734543.5625,0.389747063
734543.5833,0.388946993
734543.6042,0.38948028
734543.625,0.387735268
734543.6458,0.387365328
734543.6667,0.389297868
734543.6875,0.389645691
734543.7083,0.389517676
734543.7292,0.389138167
734543.75,0.389406248
734543.7708,0.390717667
734543.7917,0.390894336
734543.8125,0.390887745
734543.8333,0.390084683
734543.8542,0.392272513
734543.875,0.391953773
734543.8958,0.393187313
734543.9167,0.3933712
734543.9375,0.394047825
734543.9583,0.392998024
734543.9792,0.394544474
734544,0.396170808
734544.0208,0.392389105
734544.0417,0.393155175
734544.0625,0.39287382
734544.0833,0.392472342
734544.1042,0.39391703
734544.125,0.393165593
734544.1458,0.393257718
734544.1667,0.392640522
734544.1875,0.393235168
734544.2083,0.392718861
734544.2292,0.392163406
734544.25,0.39070904
734544.2708,0.388736611
734544.2917,0.38900697
734544.3125,0.387954064
734544.3333,0.387547945
734544.3542,0.387576003
734544.375,0.389224474
734544.3958,0.387853821
734544.4167,0.389050256
734544.4375,0.388290162
734544.4583,0.389482315
734544.4792,0.389716411
734544.5,0.388316461
734544.5208,0.388714986
734544.5417,0.389610977
734544.5625,0.388206078
734544.5833,0.389031568
734544.6042,0.390867026
734544.625,0.390372029
734544.6458,0.38984722
734544.6667,0.389258489
734544.6875,0.390085733
734544.7083,0.388080395
734544.7292,0.387623156
734544.75,0.389479621
734544.7708,0.391050091
734544.7917,0.391824983
734544.8125,0.392648216
734544.8333,0.392557641
734544.8542,0.392370353
734544.875,0.393059297
734544.8958,0.392536718
734544.9167,0.393050231
734544.9375,0.393807995
734544.9583,0.393924183
734544.9792,0.393674584
734545,0.396000463
734545.0208,0.394762678
734545.0417,0.393079193
734545.0625,0.394471193
734545.0833,0.394532723
734545.1042,0.393267699
734545.125,0.392567816
734545.1458,0.394521852
734545.1667,0.393440214
734545.1875,0.395065534
734545.2083,0.392390962
734545.2292,0.390440596
734545.25,0.389566264
734545.2708,0.388454257
734545.2917,0.387982344
734545.3125,0.388649845
734545.3333,0.386973747
734545.3542,0.388397519
734545.375,0.386495776
734545.3958,0.390420491
734545.4167,0.390416548
734545.4375,0.388920353
734545.4583,0.389690311
734545.4792,0.389364138
734545.5,0.389683984
734545.5208,0.388929562
734545.5417,0.388321129
734545.5625,0.388957933
734545.5833,0.390445633
734545.6042,0.391083265
734545.625,0.389529841
734545.6458,0.389655023
734545.6667,0.389387594
734545.6875,0.388443317
734545.7083,0.390617898
734545.7292,0.390303727
734545.75,0.391148151
734545.7708,0.391409081
734545.7917,0.39309804
734545.8125,0.393394671
734545.8333,0.393527501
734545.8542,0.39315571
734545.875,0.39345213
734545.8958,0.393224919
734545.9167,0.393430074
734545.9375,0.391354365
734545.9583,0.394546613
734545.9792,0.395007934
734546,0.394478936
734546.0208,0.396150901
734546.0417,0.392807758
734546.0625,0.394346587
734546.0833,0.395714903
734546.1042,0.39543943
734546.125,0.394189358
734546.1458,0.392441956
734546.1667,0.392668532
734546.1875,0.393858009
734546.2083,0.393551992
734546.2292,0.393126079
734546.25,0.392497885
734546.2708,0.392472345
734546.2917,0.391305733
734546.3125,0.390826286
734546.3333,0.391308495
734546.3542,0.390274685
734546.375,0.391357886
734546.3958,0.389538285
734546.4167,0.389429915
734546.4375,0.390747418
734546.4583,0.390539069
734546.4792,0.391595171
734546.5,0.389713325
734546.5208,0.390594487
734546.5417,0.3914004
734546.5625,0.391454797
734546.5833,0.390184124
734546.6042,0.391735065
734546.625,0.392109554
734546.6458,0.391072071
734546.6667,0.39120189
734546.6875,0.391290052
734546.7083,0.390088371
734546.7292,0.390176242
734546.75,0.391938519
734546.7708,0.389821171
734546.7917,0.392208793
734546.8125,0.389892368
734546.8333,0.391288506
734546.8542,0.389747794
734546.875,0.39101673
734546.8958,0.390417335
734546.9167,0.388482843
734546.9375,0.389336884
734546.9583,0.38950948
734546.9792,0.38933097
734547,0.386981429
734547.0208,0.388991085
734547.0417,0.389442266
734547.0625,0.39052069
734547.0833,0.388740731
734547.1042,0.38804167
734547.125,0.389684451
734547.1458,0.387283923
734547.1667,0.389008993
734547.1875,0.38696707
734547.2083,0.387107259
734547.2292,0.388833291
734547.25,0.387735866
734547.2708,0.389237807
734547.2917,0.388373136
734547.3125,0.387194336
734547.3333,0.388568699
734547.3542,0.392317533
734547.375,0.392627148
734547.3958,0.391321301
734547.4167,0.391205738
734547.4375,0.392364325
734547.4583,0.391031907
734547.4792,0.391384122
734547.5,0.391098149
734547.5208,0.392006311
734547.5417,0.391509255
734547.5625,0.391521694
734547.5833,0.392132651
734547.6042,0.390065682
734547.625,0.39212695
734547.6458,0.39125607
734547.6667,0.391478801
734547.6875,0.391958746
734547.7083,0.393548016
734547.7292,0.392350265
734547.75,0.391719775
734547.7708,0.392613211
734547.7917,0.393101439
734547.8125,0.392474081
734547.8333,0.39209988
734547.8542,0.390971819
734547.875,0.39247972
734547.8958,0.39473167
734547.9167,0.39464785
734547.9375,0.393005587
734547.9583,0.394932374
734547.9792,0.39570151
734548,0.394082848
734548.0208,0.395099066
734548.0417,0.395238524
734548.0625,0.394564025
734548.0833,0.39647379
734548.1042,0.396352691
734548.125,0.395524693
734548.1458,0.394874583
734548.1667,0.395028798
734548.1875,0.394561197
734548.2083,0.391569205
734548.2292,0.393282362
734548.25,0.389183331
734548.2708,0.390356757
734548.2917,0.389785801
734548.3125,0.387362617
734548.3333,0.38731016
734548.3542,0.388052022
734548.375,0.39073212
734548.3958,0.387572539
734548.4167,0.387659339
734548.4375,0.388895365
734548.4583,0.387380559
734548.4792,0.387788358
734548.5,0.38794523
734548.5208,0.390181872
734548.5417,0.388806931
734548.5625,0.388379141
734548.5833,0.38715379
734548.6042,0.388925679
734548.625,0.387817649
734548.6458,0.390186178
734548.6667,0.38815369
734548.6875,0.38851892
734548.7083,0.387473288
734548.7292,0.387960286
734548.75,0.38921658
734548.7708,0.390035481
734548.7917,0.392424666
734548.8125,0.393058081
734548.8333,0.393220192
734548.8542,0.392350452
734548.875,0.39186608
734548.8958,0.392697629
734548.9167,0.393136063
734548.9375,0.392703497
734548.9583,0.392140477
734548.9792,0.391134035
734549,0.392267543
734549.0208,0.390867716
734549.0417,0.391729311
734549.0625,0.390970747
734549.0833,0.390936438
734549.1042,0.389496885
734549.125,0.391534526
734549.1458,0.392097606
734549.1667,0.391623932
734549.1875,0.389072238
734549.2083,0.388945685
734549.2292,0.389757519
734549.25,0.388780746
734549.2708,0.388519824
734549.2917,0.386948987
734549.3125,0.38925963
734549.3333,0.386833219
734549.3542,0.387187189
734549.375,0.388975656
734549.3958,0.388908916
734549.4167,0.389222336
734549.4375,0.388457751
734549.4583,0.389192534
734549.4792,0.38991358
734549.5,0.389260908
734549.5208,0.387481399
734549.5417,0.386650518
734549.5625,0.387964258
734549.5833,0.389184541
734549.6042,0.3892327
734549.625,0.388118624
734549.6458,0.389882367
734549.6667,0.388569025
734549.6875,0.389926819
734549.7083,0.389990386
734549.7292,0.388813906
734549.75,0.391150399
734549.7708,0.389327276
