'TS062NC1',2007-08-22-00:00:00'
734097.0417,11.69208333
734097.0625,11.65708333
734097.0833,11.67875
734097.1042,11.69666667
734097.125,11.70458333
734097.1458,11.68666667
734097.1667,11.65291667
734097.1875,11.57791667
734097.2083,11.58375
734097.2292,11.56458333
734097.25,11.51375
734097.2708,11.51583333
734097.2917,11.53791667
734097.3125,11.63
734097.3333,11.57541667
734097.3542,11.65375
734097.375,11.59583333
734097.3958,12.68291667
734097.4167,12.91958333
734097.4375,13.7275
734097.4583,15.68041667
734097.4792,17.11625
734097.5,17.97083333
734097.5208,18.87208333
734097.5417,19.1425
734097.5625,19.31666667
734097.5833,19.34375
734097.6042,18.83041667
734097.625,17.88333333
734097.6458,16.8125
734097.6667,15.21958333
734097.6875,14.41833333
734097.7083,13.83166667
734097.7292,13.30291667
734097.75,12.96833333
734097.7708,12.61416667
734097.7917,12.31166667
734097.8125,12.23416667
734097.8333,12.17375
734097.8542,11.83083333
734097.875,11.57291667
734097.8958,11.41166667
734097.9167,11.47916667
734097.9375,11.37708333
734097.9583,11.4275
734097.9792,11.43791667
734098,11.41708333
734098.0208,11.51083333
734098.0417,11.49708333
734098.0625,11.55041667
734098.0833,11.48125
734098.1042,11.25541667
734098.125,11.19666667
734098.1458,11.44583333
734098.1667,11.63
734098.1875,11.7625
734098.2083,11.80958333
734098.2292,11.85541667
734098.25,11.74041667
734098.2708,11.71375
734098.2917,11.66166667
734098.3125,11.66625
734098.3333,11.97666667
734098.3542,12.17583333
734098.375,12.34916667
734098.3958,12.10166667
734098.4167,12.16833333
734098.4375,12.31083333
734098.4583,12.79125
734098.4792,12.26
734098.5,12.20041667
734098.5208,12.18583333
734098.5417,12.20791667
734098.5625,12.21
734098.5833,12.18666667
734098.6042,11.96
734098.625,11.64708333
734098.6458,11.37833333
734098.6667,11.23916667
734098.6875,11.38583333
734098.7083,11.5275
734098.7292,11.58708333
734098.75,11.6825
734098.7708,11.6725
734098.7917,11.61083333
734098.8125,11.50666667
734098.8333,10.56333333
734098.8542,11.05708333
734098.875,11.0025
734098.8958,11.20791667
734098.9167,11.10416667
734098.9375,10.90083333
734098.9583,10.915
734098.9792,10.91916667
734099,10.78291667
734099.0208,10.76208333
734099.0417,10.11229167
734099.0625,9.345666667
734099.0833,9.793666667
734099.1042,8.550291667
734099.125,8.876791667
734099.1458,9.0945
734099.1667,8.997916667
734099.1875,8.501291667
734099.2083,8.90125
734099.2292,8.410791667
734099.25,9.072125
734099.2708,9.245875
734099.2917,9.40975
734099.3125,9.206041667
734099.3333,8.50525
734099.3542,8.891541667
734099.375,8.262708333
734099.3958,8.153833333
734099.4167,10.63083333
734099.4375,11.99083333
734099.4583,13.09291667
734099.4792,13.965
734099.5,11.75541667
734099.5208,13.57666667
734099.5417,13.32833333
734099.5625,11.47
734099.5833,10.72583333
734099.6042,11.34083333
734099.625,10.57458333
734099.6458,10.41
734099.6667,10.23125
734099.6875,9.931916667
734099.7083,8.981833333
734099.7292,8.803958333
734099.75,8.394583333
734099.7708,8.648958333
734099.7917,8.548375
734099.8125,8.59575
734099.8333,7.955958333
734099.8542,8.011375
734099.875,8.080458333
734099.8958,7.659791667
734099.9167,7.775166667
734099.9375,7.280916667
734099.9583,7.462083333
734099.9792,7.772875
734100,7.505458333
734100.0208,7.58875
734100.0417,7.788375
734100.0625,7.978083333
734100.0833,8.200541667
734100.1042,8.435458333
734100.125,8.858041667
734100.1458,9.259625
734100.1667,9.461916667
734100.1875,9.628458333
734100.2083,9.803833333
734100.2292,9.937375
734100.25,10.16541667
734100.2708,10.33333333
734100.2917,10.34916667
734100.3125,10.55958333
734100.3333,10.54666667
734100.3542,10.6975
734100.375,10.75208333
734100.3958,10.8475
734100.4167,11.04083333
734100.4375,11.09333333
734100.4583,11.18291667
734100.4792,11.21125
734100.5,11.31958333
734100.5208,11.74333333
734100.5417,13.19291667
734100.5625,13.89458333
734100.5833,15.51125
734100.6042,15.62416667
734100.625,14.84375
734100.6458,13.24875
734100.6667,12.72166667
734100.6875,12.23541667
734100.7083,11.87625
734100.7292,11.70833333
734100.75,11.33208333
734100.7708,11.0675
734100.7917,10.77333333
734100.8125,10.62083333
734100.8333,10.59041667
734100.8542,10.54833333
734100.875,10.51875
734100.8958,10.53791667
734100.9167,10.20166667
734100.9375,9.780541667
734100.9583,9.788833333
734100.9792,9.968291667
734101,10.11708333
734101.0208,10.3975
734101.0417,10.66166667
734101.0625,10.8225
734101.0833,10.87916667
734101.1042,10.94666667
734101.125,11.01666667
734101.1458,11.09333333
734101.1667,11.05166667
734101.1875,11.08583333
734101.2083,11.07458333
734101.2292,11.09208333
734101.25,11.12041667
734101.2708,11.17625
734101.2917,11.29291667
734101.3125,11.44041667
734101.3333,11.54041667
734101.3542,11.49458333
734101.375,11.6875
734101.3958,11.88958333
734101.4167,12.05875
734101.4375,12.08083333
734101.4583,12.31916667
734101.4792,12.26333333
734101.5,12.21375
734101.5208,12.09
734101.5417,12.22416667
734101.5625,11.84083333
734101.5833,12.2875
734101.6042,12.30333333
734101.625,12.32125
734101.6458,12.23666667
734101.6667,12.27375
734101.6875,12.24875
734101.7083,11.91041667
734101.7292,11.5025
734101.75,11.40625
734101.7708,11.785
734101.7917,11.98541667
734101.8125,12.11041667
734101.8333,11.8125
734101.8542,11.34833333
734101.875,11.48416667
734101.8958,11.80583333
734101.9167,11.62166667
734101.9375,11.39708333
734101.9583,11.30708333
734101.9792,10.8775
734102,10.1525
734102.0208,9.768708333
734102.0417,9.699916667
734102.0625,9.341541667
734102.0833,9.310625
734102.1042,9.058333333
734102.125,8.8555
734102.1458,8.637666667
734102.1667,8.484416667
734102.1875,8.282583333
734102.2083,8.126416667
734102.2292,8.080208333
734102.25,8.193333333
734102.2708,8.369208333
734102.2917,7.4105
734102.3125,7.158916667
734102.3333,7.151041667
734102.3542,6.85775
734102.375,7.180208333
734102.3958,7.931791667
734102.4167,9.015416667
734102.4375,9.643541667
734102.4583,9.662416667
734102.4792,9.77025
734102.5,10.605
734102.5208,11.0875
734102.5417,11.03166667
734102.5625,12.49708333
734102.5833,11.18583333
734102.6042,11.80791667
734102.625,11.09458333
734102.6458,10.74833333
734102.6667,10.2775
734102.6875,9.912541667
734102.7083,9.811958333
734102.7292,9.55125
734102.75,9.236541667
734102.7708,9.215791667
734102.7917,9.032291667
734102.8125,8.922
734102.8333,8.979166667
734102.8542,9.022
734102.875,9.008333333
734102.8958,8.474791667
734102.9167,8.157166667
734102.9375,8.136583333
734102.9583,8.205125
734102.9792,8.239208333
734103,7.78625
734103.0208,8.344958333
734103.0417,8.067333333
734103.0625,7.909708333
734103.0833,8.045875
734103.1042,7.508708333
734103.125,6.973291667
734103.1458,6.969833333
734103.1667,7.046666667
734103.1875,6.970791667
734103.2083,6.931
734103.2292,6.904541667
734103.25,6.721208333
734103.2708,6.748
734103.2917,6.657958333
734103.3125,6.58325
734103.3333,6.449041667
734103.3542,6.814208333
734103.375,7.180583333
734103.3958,8.737625
734103.4167,10.09058333
734103.4375,10.65458333
734103.4583,12.3325
734103.4792,9.586416667
734103.5,12.17708333
734103.5208,10.26383333
734103.5417,13.12416667
734103.5625,11.19791667
734103.5833,11.04625
734103.6042,11.52166667
734103.625,9.027166667
734103.6458,8.266416667
734103.6667,8.431083333
734103.6875,8.231833333
734103.7083,8.049125
734103.7292,7.958458333
734103.75,7.818
734103.7708,7.822625
734103.7917,7.7415
734103.8125,7.695208333
734103.8333,7.709791667
734103.8542,7.742291667
734103.875,7.661583333
734103.8958,7.061541667
734103.9167,6.641666667
734103.9375,6.372166667
734103.9583,6.32175
734103.9792,6.042708333
734104,5.910166667
734104.0208,5.796625
734104.0417,5.6325
734104.0625,5.419916667
734104.0833,5.428583333
734104.1042,5.247625
734104.125,5.126208333
734104.1458,5.269291667
734104.1667,5.228
734104.1875,4.972583333
734104.2083,4.949416667
734104.2292,5.152
734104.25,5.168708333
734104.2708,5.314708333
734104.2917,4.91825
734104.3125,4.817041667
734104.3333,4.952166667
734104.3542,5.303958333
734104.375,5.921
734104.3958,7.06775
734104.4167,7.609333333
734104.4375,8.120583333
734104.4583,10.08366667
734104.4792,7.881208333
734104.5,7.461041667
734104.5208,8.465833333
734104.5417,10.17620833
734104.5625,8.34275
734104.5833,8.146583333
734104.6042,7.919416667
734104.625,7.961291667
734104.6458,7.875458333
734104.6667,7.206875
734104.6875,6.687583333
734104.7083,6.607708333
734104.7292,6.462791667
734104.75,6.567791667
734104.7708,6.09875
734104.7917,5.966833333
734104.8125,5.912458333
734104.8333,5.765041667
734104.8542,6.085416667
734104.875,6.327625
734104.8958,6.519125
734104.9167,5.998041667
734104.9375,5.877166667
734104.9583,5.991166667
734104.9792,6.006208333
734105,6.420833333
734105.0208,6.785958333
734105.0417,7.059666667
734105.0625,5.517666667
734105.0833,5.394333333
734105.1042,5.530916667
734105.125,5.426208333
734105.1458,4.758791667
734105.1667,4.631708333
734105.1875,4.574
734105.2083,4.346083333
734105.2292,4.414708333
734105.25,4.523208333
734105.2708,4.709541667
734105.2917,4.622666667
734105.3125,4.382083333
734105.3333,4.05575
734105.3542,4.25575
734105.375,5.099875
734105.3958,5.861541667
734105.4167,5.402458333
734105.4375,5.619083333
734105.4583,7.276625
734105.4792,8.478125
734105.5,6.994208333
734105.5208,7.015416667
734105.5417,7.156916667
734105.5625,7.114125
734105.5833,6.619458333
734105.6042,6.5095
734105.625,6.395416667
734105.6458,6.297916667
734105.6667,6.509666667
734105.6875,6.996333333
734105.7083,7.080875
734105.7292,7.153541667
734105.75,7.374041667
734105.7708,7.701291667
734105.7917,8.176541667
734105.8125,8.533333333
734105.8333,8.566666667
734105.8542,8.3565
734105.875,8.700041667
734105.8958,8.657125
734105.9167,8.638458333
734105.9375,8.549625
734105.9583,8.539416667
734105.9792,8.488666667
734106,8.36325
734106.0208,8.225791667
734106.0417,7.618083333
734106.0625,7.656875
734106.0833,7.249791667
734106.1042,7.238083333
734106.125,6.970541667
734106.1458,6.344791667
734106.1667,5.786291667
734106.1875,5.601291667
734106.2083,5.299291667
734106.2292,5.31775
734106.25,5.456791667
734106.2708,5.598666667
734106.2917,5.85625
734106.3125,5.931416667
734106.3333,5.659958333
734106.3542,5.781083333
734106.375,5.999541667
734106.3958,6.449708333
734106.4167,6.704916667
734106.4375,8.649708333
734106.4583,7.705791667
734106.4792,7.880875
734106.5,7.458125
734106.5208,8.1285
734106.5417,8.308083333
734106.5625,7.651791667
734106.5833,8.216083333
734106.6042,7.536
734106.625,7.145666667
734106.6458,7.122
734106.6667,6.725208333
734106.6875,6.465
734106.7083,6.276208333
734106.7292,6.236083333
734106.75,6.140166667
734106.7708,6.183416667
734106.7917,6.099625
734106.8125,6.147166667
734106.8333,6.368708333
734106.8542,6.337416667
734106.875,6.282875
734106.8958,6.06
734106.9167,6.025333333
734106.9375,5.970458333
734106.9583,5.992
734106.9792,6.083458333
734107,6.217041667
734107.0208,6.24475
734107.0417,6.057083333
734107.0625,6.128375
734107.0833,6.066333333
734107.1042,6.115583333
734107.125,6.135791667
734107.1458,6.151833333
734107.1667,5.922125
734107.1875,5.801833333
734107.2083,5.666916667
734107.2292,5.521208333
734107.25,5.4925
734107.2708,5.431083333
734107.2917,5.403458333
734107.3125,5.298625
734107.3333,5.147416667
734107.3542,5.201458333
734107.375,5.212708333
734107.3958,5.280083333
734107.4167,5.552083333
734107.4375,7.355041667
734107.4583,8.225666667
734107.4792,8.916791667
734107.5,9.638666667
734107.5208,10.0545
734107.5417,10.67625
734107.5625,10.75875
734107.5833,10.52833333
734107.6042,10.64375
734107.625,10.13208333
734107.6458,7.806166667
734107.6667,6.994208333
734107.6875,6.278416667
734107.7083,5.739125
734107.7292,5.3305
734107.75,4.977958333
734107.7708,4.730625
734107.7917,4.436958333
734107.8125,4.172958333
734107.8333,3.886791667
734107.8542,3.674583333
734107.875,3.371958333
734107.8958,3.018916667
734107.9167,2.668125
734107.9375,2.335791667
734107.9583,2.157083333
734107.9792,1.910583333
734108,1.62825
734108.0208,1.325541667
734108.0417,1.124625
734108.0625,0.820070833
734108.0833,0.614720833
734108.1042,0.370720833
734108.125,0.070008333
734108.1458,-0.183820833
734108.1667,-0.2706125
734108.1875,-0.4942625
734108.2083,-0.658775
734108.2292,-0.856366667
734108.25,-0.923533333
734108.2708,-0.891545833
734108.2917,-0.906675
734108.3125,-0.8761625
734108.3333,-0.784654167
734108.3542,-0.5971125
734108.375,-0.156709583
734108.3958,0.295946667
734108.4167,2.018458333
734108.4375,2.827166667
734108.4583,3.410458333
734108.4792,4.204958333
734108.5,4.707833333
734108.5208,5.1655
734108.5417,5.72175
734108.5625,6.105416667
734108.5833,5.376958333
734108.6042,4.787375
734108.625,4.933041667
734108.6458,5.134958333
734108.6667,5.247583333
734108.6875,5.40225
734108.7083,5.532208333
734108.7292,5.811291667
734108.75,6.030041667
734108.7708,6.282208333
734108.7917,6.56425
734108.8125,7.0185
734108.8333,7.540041667
734108.8542,7.885708333
734108.875,8.144833333
734108.8958,8.326208333
734108.9167,8.402291667
734108.9375,8.468208333
734108.9583,8.442125
734108.9792,8.038375
734109,7.724625
734109.0208,7.555458333
734109.0417,7.4185
734109.0625,7.241666667
734109.0833,7.098333333
734109.1042,6.985541667
734109.125,6.939125
734109.1458,6.824041667
734109.1667,7.0195
734109.1875,7.439875
734109.2083,7.76075
734109.2292,7.759625
734109.25,7.899916667
734109.2708,7.937041667
734109.2917,8.004125
734109.3125,8.25
734109.3333,8.426958333
734109.3542,8.723166667
734109.375,8.889583333
734109.3958,9.110958333
734109.4167,9.264291667
734109.4375,9.62425
734109.4583,9.543958333
734109.4792,8.648958333
734109.5,8.653625
734109.5208,9.631833333
734109.5417,10.52916667
734109.5625,9.83225
734109.5833,10.86333333
734109.6042,10.67666667
734109.625,10.19583333
734109.6458,9.469375
734109.6667,9.425708333
734109.6875,8.448
734109.7083,8.699583333
734109.7292,8.674458333
734109.75,8.560125
734109.7708,8.416791667
734109.7917,8.295041667
734109.8125,8.148875
734109.8333,7.98575
734109.8542,7.916583333
734109.875,7.767583333
734109.8958,7.500833333
734109.9167,7.296625
734109.9375,7.253083333
734109.9583,7.032708333
734109.9792,7.007708333
734110,7.17825
734110.0208,7.251708333
734110.0417,7.172791667
734110.0625,7.216291667
734110.0833,7.3685
734110.1042,7.452
734110.125,7.569875
734110.1458,7.68975
734110.1667,7.656291667
734110.1875,7.422875
734110.2083,7.248875
734110.2292,7.147916667
734110.25,6.879458333
734110.2708,6.606833333
734110.2917,6.563333333
734110.3125,6.447166667
734110.3333,6.096416667
734110.3542,5.802583333
734110.375,6.166166667
734110.3958,6.925583333
734110.4167,6.497791667
734110.4375,7.858708333
734110.4583,8.150458333
734110.4792,7.660208333
734110.5,10.32666667
734110.5208,8.305
734110.5417,10.87916667
734110.5625,11.98083333
734110.5833,12.34833333
734110.6042,9.331458333
734110.625,8.740291667
734110.6458,8.046416667
734110.6667,7.657375
734110.6875,7.309041667
734110.7083,7.088666667
734110.7292,6.713083333
734110.75,6.408916667
734110.7708,6.136333333
734110.7917,5.784
734110.8125,5.700916667
734110.8333,5.558458333
734110.8542,5.284041667
734110.875,5.088333333
734110.8958,5.003125
734110.9167,4.794083333
734110.9375,4.741583333
734110.9583,4.552458333
734110.9792,4.449625
734111,4.305625
734111.0208,4.249583333
734111.0417,4.166416667
734111.0625,3.873666667
734111.0833,4.103291667
734111.1042,4.245458333
734111.125,4.032458333
734111.1458,3.859166667
734111.1667,3.580666667
734111.1875,3.506125
734111.2083,3.444791667
734111.2292,3.378208333
734111.25,3.409875
734111.2708,3.387791667
734111.2917,3.326375
734111.3125,3.333041667
734111.3333,3.388583333
734111.3542,3.468166667
734111.375,3.544708333
734111.3958,3.647041667
734111.4167,3.891375
734111.4375,3.941208333
734111.4583,4.192458333
734111.4792,4.299041667
734111.5,4.457708333
734111.5208,4.854208333
734111.5417,4.928458333
734111.5625,5.46475
734111.5833,5.664833333
734111.6042,5.991875
734111.625,6.972958333
734111.6458,7.351625
734111.6667,7.471583333
734111.6875,7.610208333
734111.7083,7.922208333
734111.7292,8.191666667
734111.75,8.450625
734111.7708,8.546416667
734111.7917,8.562541667
734111.8125,8.7715
734111.8333,9.025833333
734111.8542,9.284166667
734111.875,9.548416667
734111.8958,9.610208333
734111.9167,9.822083333
734111.9375,9.701833333
734111.9583,9.712208333
734111.9792,9.76075
734112,9.815375
734112.0208,9.258
734112.0417,9.183375
734112.0625,9.271583333
734112.0833,9.248041667
734112.1042,9.238666667
734112.125,9.303541667
734112.1458,9.411
734112.1667,7.977583333
734112.1875,8.112041667
734112.2083,7.601166667
734112.2292,7.42375
734112.25,7.3365
734112.2708,7.3885
734112.2917,7.425041667
734112.3125,7.3145
734112.3333,7.303125
734112.3542,7.439625
734112.375,7.735125
734112.3958,8.042083333
734112.4167,8.349666667
734112.4375,8.674625
734112.4583,8.745916667
734112.4792,9.066583333
734112.5,9.218208333
734112.5208,9.360541667
734112.5417,9.610125
734112.5625,9.76675
734112.5833,9.9545
734112.6042,10.11029167
734112.625,10.139375
734112.6458,10.205
734112.6667,10.14791667
734112.6875,10.02229167
734112.7083,9.816875
734112.7292,9.739375
734112.75,9.929458333
734112.7708,10.26416667
734112.7917,10.39083333
734112.8125,10.39375
734112.8333,10.415
734112.8542,10.46416667
734112.875,10.44208333
734112.8958,10.53333333
734112.9167,10.615
734112.9375,10.6375
734112.9583,10.68125
734112.9792,10.70125
734113,10.74666667
734113.0208,10.76291667
734113.0417,10.79208333
734113.0625,10.81416667
734113.0833,10.83958333
734113.1042,10.85
734113.125,10.60375
734113.1458,10.78666667
734113.1667,9.976583333
734113.1875,9.814208333
734113.2083,9.625416667
734113.2292,9.514708333
734113.25,9.431541667
734113.2708,9.167958333
734113.2917,8.66975
734113.3125,8.483625
734113.3333,8.364083333
734113.3542,8.204375
734113.375,8.729791667
734113.3958,9.834291667
734113.4167,10.94208333
734113.4375,11.81166667
734113.4583,11.52875
734113.4792,11.22458333
734113.5,9.768666667
734113.5208,8.961375
734113.5417,9.77875
734113.5625,10.62708333
734113.5833,10.94375
734113.6042,11.48958333
734113.625,11.2525
734113.6458,10.25875
734113.6667,9.801083333
734113.6875,9.315375
734113.7083,9.0265
734113.7292,8.887041667
734113.75,8.691958333
734113.7708,8.620291667
734113.7917,8.513208333
734113.8125,8.3725
734113.8333,8.327625
734113.8542,8.292916667
734113.875,8.322458333
734113.8958,8.447541667
734113.9167,8.357458333
734113.9375,8.521291667
734113.9583,8.690458333
734113.9792,8.765125
734114,8.741291667
734114.0208,8.947416667
734114.0417,8.9645
734114.0625,9.077333333
734114.0833,9.236416667
734114.1042,9.328666667
734114.125,9.395041667
734114.1458,8.775416667
734114.1667,9.061
734114.1875,9.394875
734114.2083,9.598875
734114.2292,9.726083333
734114.25,9.810208333
734114.2708,8.999375
734114.2917,9.426791667
734114.3125,9.023375
734114.3333,9.6125
734114.3542,9.376541667
734114.375,9.127083333
734114.3958,9.022375
734114.4167,8.198958333
734114.4375,8.092041667
734114.4583,8.100333333
734114.4792,8.162666667
734114.5,8.013916667
734114.5208,7.931333333
734114.5417,7.393
734114.5625,11.56291667
734114.5833,11.9525
734114.6042,10.81583333
734114.625,11.06458333
734114.6458,9.364125
734114.6667,8.169458333
734114.6875,7.776083333
734114.7083,7.259833333
734114.7292,7.16975
734114.75,6.949083333
734114.7708,6.802708333
734114.7917,6.67975
734114.8125,6.64625
734114.8333,6.45025
734114.8542,6.344583333
734114.875,6.096416667
734114.8958,5.917583333
734114.9167,5.819125
734114.9375,5.813208333
734114.9583,5.687083333
734114.9792,5.5515
734115,5.418375
734115.0208,5.37825
734115.0417,5.089
734115.0625,4.961666667
734115.0833,4.845333333
734115.1042,4.823333333
734115.125,4.867666667
734115.1458,4.761375
734115.1667,4.588958333
734115.1875,4.575416667
734115.2083,4.2225
734115.2292,4.128416667
734115.25,3.946541667
734115.2708,3.853416667
734115.2917,3.952916667
734115.3125,3.827958333
734115.3333,4.11875
734115.3542,5.2105
734115.375,5.779875
734115.3958,5.909166667
734115.4167,6.42325
734115.4375,6.859916667
734115.4583,7.38675
734115.4792,7.835958333
734115.5,8.328833333
734115.5208,8.715208333
734115.5417,9.08875
734115.5625,9.442333333
734115.5833,9.680041667
734115.6042,9.892958333
734115.625,10.04904167
734115.6458,10.22125
734115.6667,10.34166667
734115.6875,10.42166667
734115.7083,10.52833333
734115.7292,10.59875
734115.75,10.64833333
734115.7708,10.62916667
734115.7917,10.65416667
734115.8125,10.565
734115.8333,10.62708333
734115.8542,10.61
734115.875,10.6525
734115.8958,10.61541667
734115.9167,10.6125
734115.9375,10.51875
734115.9583,10.395
734115.9792,10.3225
734116,10.085
734116.0208,9.947958333
734116.0417,9.897416667
734116.0625,9.90325
734116.0833,9.724541667
734116.1042,9.748916667
734116.125,9.790333333
734116.1458,9.817125
734116.1667,9.834458333
734116.1875,9.858416667
734116.2083,9.975625
734116.2292,9.9585
734116.25,10.00404167
734116.2708,10.02458333
734116.2917,10.05945833
734116.3125,10.11775
734116.3333,10.19833333
734116.3542,10.24458333
734116.375,10.32416667
734116.3958,10.61708333
734116.4167,10.50958333
734116.4375,10.60208333
734116.4583,10.81958333
734116.4792,11.13916667
734116.5,11.33541667
734116.5208,11.42333333
734116.5417,11.56916667
734116.5625,11.56333333
734116.5833,11.56291667
734116.6042,11.46
734116.625,11.45041667
734116.6458,11.32333333
734116.6667,11.18666667
734116.6875,11.11875
734116.7083,11.1125
734116.7292,10.98833333
734116.75,10.92916667
734116.7708,10.87541667
734116.7917,10.82625
734116.8125,10.695
734116.8333,10.69708333
734116.8542,10.6175
734116.875,9.801041667
734116.8958,9.390333333
734116.9167,9.523875
734116.9375,9.306416667
734116.9583,8.92325
734116.9792,8.665291667
734117,NaN
734117.0208,NaN
734117.0417,NaN
734117.0625,NaN
734117.0833,NaN
734117.1042,NaN
734117.125,NaN
734117.1458,NaN
734117.1667,NaN
734117.1875,NaN
734117.2083,NaN
734117.2292,NaN
734117.25,NaN
734117.2708,NaN
734117.2917,NaN
734117.3125,NaN
734117.3333,NaN
734117.3542,NaN
734117.375,NaN
734117.3958,NaN
734117.4167,NaN
734117.4375,NaN
734117.4583,NaN
734117.4792,NaN
734117.5,NaN
734117.5208,NaN
734117.5417,NaN
734117.5625,NaN
734117.5833,NaN
734117.6042,NaN
734117.625,7.392833333
734117.6458,7.058791667
734117.6667,NaN
734117.6875,NaN
734117.7083,NaN
734117.7292,NaN
734117.75,NaN
734117.7708,NaN
734117.7917,NaN
734117.8125,NaN
734117.8333,NaN
734117.8542,NaN
734117.875,NaN
734117.8958,NaN
734117.9167,NaN
734117.9375,NaN
734117.9583,NaN
734117.9792,NaN
734118,NaN
734118.0208,4.562125
734118.0417,4.613083333
734118.0625,4.732833333
734118.0833,4.838041667
734118.1042,4.946916667
734118.125,5.136875
734118.1458,5.241583333
734118.1667,5.256666667
734118.1875,5.273333333
734118.2083,5.405333333
734118.2292,5.543625
734118.25,5.590291667
734118.2708,5.720375
734118.2917,5.751875
734118.3125,5.901791667
734118.3333,5.995666667
734118.3542,6.113416667
734118.375,6.297166667
734118.3958,6.5245
734118.4167,6.659708333
734118.4375,6.942791667
734118.4583,7.435083333
734118.4792,7.973541667
734118.5,8.2345
734118.5208,8.63325
734118.5417,9.322083333
734118.5625,9.706416667
734118.5833,9.410708333
734118.6042,9.682083333
734118.625,9.384541667
734118.6458,8.97175
734118.6667,8.454208333
734118.6875,8.128125
734118.7083,7.835416667
734118.7292,7.591666667
734118.75,7.367791667
734118.7708,7.112083333
734118.7917,6.901291667
734118.8125,6.704208333
734118.8333,6.501208333
734118.8542,6.333291667
734118.875,6.279416667
734118.8958,5.965791667
734118.9167,5.558083333
734118.9375,5.554125
734118.9583,5.414375
734118.9792,5.293333333
734119,5.354583333
734119.0208,5.103916667
734119.0417,4.892208333
734119.0625,5.122041667
734119.0833,5.167208333
734119.1042,5.181541667
734119.125,4.90775
734119.1458,4.786791667
734119.1667,4.796708333
734119.1875,4.796291667
734119.2083,4.724333333
734119.2292,4.699125
734119.25,4.672041667
734119.2708,4.811583333
734119.2917,4.728875
734119.3125,4.409875
734119.3333,4.23475
734119.3542,4.198666667
734119.375,4.591166667
734119.3958,6.10525
734119.4167,7.701166667
734119.4375,9.350166667
734119.4583,10.65166667
734119.4792,11.41458333
734119.5,11.92916667
734119.5208,12.8075
734119.5417,13.44958333
734119.5625,13.52791667
734119.5833,13.77375
734119.6042,13.34958333
734119.625,11.88375
734119.6458,9.361583333
734119.6667,8.852791667
734119.6875,7.98825
734119.7083,7.31575
734119.7292,6.956166667
734119.75,6.729375
734119.7708,6.277708333
734119.7917,5.985041667
734119.8125,5.903791667
734119.8333,5.560458333
734119.8542,5.327625
734119.875,5.104166667
734119.8958,4.935666667
734119.9167,4.713
734119.9375,4.582416667
734119.9583,4.446708333
734119.9792,4.325666667
734120,4.072666667
734120.0208,4.018833333
734120.0417,3.885333333
734120.0625,3.874
734120.0833,3.7835
734120.1042,3.640958333
734120.125,3.539
734120.1458,3.53725
734120.1667,3.475333333
734120.1875,3.367291667
734120.2083,3.320291667
734120.2292,3.199333333
734120.25,3.126041667
734120.2708,3.0415
734120.2917,2.916916667
734120.3125,2.938708333
734120.3333,2.9475
734120.3542,3.289083333
734120.375,3.387916667
734120.3958,3.92875
734120.4167,3.787583333
734120.4375,4.137041667
734120.4583,6.011416667
734120.4792,6.930833333
734120.5,6.343916667
734120.5208,6.020541667
734120.5417,6.789166667
734120.5625,10.3225
734120.5833,10.62166667
734120.6042,11.00416667
734120.625,9.8885
734120.6458,7.444708333
734120.6667,6.835416667
734120.6875,6.252458333
734120.7083,5.77825
734120.7292,5.405375
734120.75,5.099666667
734120.7708,4.795166667
734120.7917,4.545125
734120.8125,4.301416667
734120.8333,4.158708333
734120.8542,4.025625
734120.875,3.961541667
734120.8958,3.839916667
734120.9167,3.694875
734120.9375,3.596208333
734120.9583,3.495541667
734120.9792,3.384333333
734121,3.61525
734121.0208,3.510583333
734121.0417,3.554375
734121.0625,3.684708333
734121.0833,3.664041667
734121.1042,3.707291667
734121.125,3.478625
734121.1458,3.317708333
734121.1667,3.386208333
734121.1875,3.47525
734121.2083,3.561208333
734121.2292,3.563958333
734121.25,3.688958333
734121.2708,3.61575
734121.2917,3.62825
734121.3125,3.7005
734121.3333,3.703791667
734121.3542,3.79425
734121.375,3.915458333
734121.3958,4.053375
734121.4167,4.175791667
734121.4375,4.275041667
734121.4583,4.424
734121.4792,4.593208333
734121.5,4.680666667
734121.5208,4.865625
734121.5417,4.893458333
734121.5625,4.936541667
734121.5833,5.057291667
734121.6042,5.145708333
734121.625,5.174625
734121.6458,5.147625
734121.6667,5.048333333
734121.6875,4.99875
734121.7083,4.912875
734121.7292,4.7195
734121.75,4.367208333
734121.7708,4.18025
734121.7917,4.105541667
734121.8125,3.999625
734121.8333,3.862666667
734121.8542,3.810166667
734121.875,3.632166667
734121.8958,3.552541667
734121.9167,3.412958333
734121.9375,3.260416667
734121.9583,3.186125
734121.9792,3.102666667
734122,3.068291667
734122.0208,3.010833333
734122.0417,2.905166667
734122.0625,2.845291667
734122.0833,2.819083333
734122.1042,2.7315
734122.125,2.674791667
734122.1458,2.498791667
734122.1667,2.307458333
734122.1875,2.316541667
734122.2083,2.357541667
734122.2292,2.330958333
734122.25,2.306666667
734122.2708,2.234333333
734122.2917,2.239583333
734122.3125,2.1625
734122.3333,2.222875
734122.3542,2.32275
734122.375,2.46075
734122.3958,2.787458333
734122.4167,2.957083333
734122.4375,3.692291667
734122.4583,3.564208333
734122.4792,4.818875
734122.5,4.183125
734122.5208,4.656291667
734122.5417,5.650583333
734122.5625,5.601125
