'CLASS01',2007-08-22-00:00:00'
734323.0417,1.124999998
734323.0625,0.375000001
734323.0833,0.125000001
734323.1042,0
734323.125,0
734323.1458,0
734323.1667,0
734323.1875,0.624999997
734323.2083,1.874999997
734323.2292,3.124999998
734323.25,4.374999995
734323.2708,4.875
734323.2917,4.625
734323.3125,4.624999999
734323.3333,4.874999999
734323.3542,5
734323.375,5
734323.3958,6.999999994
734323.4167,11.00000001
734323.4375,12.125
734323.4583,10.375
734323.4792,9.625
734323.5,9.874999999
734323.5208,10.25
734323.5417,10.75
734323.5625,10.00000001
734323.5833,8.000000006
734323.6042,7
734323.625,7
734323.6458,6.125000002
734323.6667,4.374999998
734323.6875,3.5
734323.7083,3.5
734323.7292,3.125000001
734323.75,2.375000003
734323.7708,2.499999999
734323.7917,3.500000001
734323.8125,4.124999999
734323.8333,4.374999999
734323.8542,4.5
734323.875,4.5
734323.8958,3.625000002
734323.9167,1.874999998
734323.9375,0.750000001
734323.9583,0.250000001
734323.9792,0.125
734324,0.374999999
734324.0208,0.5
734324.0417,0.5
734324.0625,0.375000001
734324.0833,0.125000001
734324.1042,0.125
734324.125,0.374999999
734324.1458,0.625
734324.1667,0.875
734324.1875,2.249999993
734324.2083,4.749999993
734324.2292,11.87499998
734324.25,23.62499995
734324.2708,30
734324.2917,31
734324.3125,27.62500002
734324.3333,19.87500002
734324.3542,13.50000001
734324.375,8.500000021
734324.3958,6.999999997
734324.4167,9.000000003
734324.4375,9.625000002
734324.4583,8.875000002
734324.4792,8.250000001
734324.5,7.750000002
734324.5208,7.250000001
734324.5417,6.749999999
734324.5625,7.624999994
734324.5833,9.874999994
734324.6042,11.75
734324.625,13.24999999
734324.6458,14.75
734324.6667,16.25
734324.6875,16.625
734324.7083,15.875
734324.7292,14.875
734324.75,13.62500001
734324.7708,11.75
734324.7917,9.249999997
734324.8125,7.250000004
734324.8333,5.750000004
734324.8542,6.249999997
734324.875,8.74999999
734324.8958,8.250000005
734324.9167,4.749999995
734324.9375,2.500000003
734324.9583,1.500000003
734324.9792,0.875
734325,0.625000001
734325.0208,0.5
734325.0417,0.5
734325.0625,0.375000001
734325.0833,0.125000001
734325.1042,0.125
734325.125,0.374999999
734325.1458,0.625
734325.1667,0.875
734325.1875,2.124999994
734325.2083,4.374999994
734325.2292,11.37499998
734325.25,23.12499995
734325.2708,29.5
734325.2917,30.5
734325.3125,28.75000001
734325.3333,24.25000001
734325.3542,20.25
734325.375,16.75000001
734325.3958,12.87500001
734325.4167,8.624999994
734325.4375,6.749999999
734325.4583,7.249999999
734325.4792,7.625
734325.5,7.874999999
734325.5208,8.499999999
734325.5417,9.500000001
734325.5625,9.875000001
734325.5833,9.625000001
734325.6042,9.999999999
734325.625,11
734325.6458,12.5
734325.6667,14.5
734325.6875,16.62499999
734325.7083,18.87499999
734325.7292,17.75000001
734325.75,13.25000002
734325.7708,10.75
734325.7917,10.25
734325.8125,11.12499999
734325.8333,13.37499999
734325.8542,12.75
734325.875,9.250000015
734325.8958,6.250000003
734325.9167,3.749999997
734325.9375,2.125000002
734325.9583,1.375000002
734325.9792,1.249999999
734326,1.749999998
734326.0208,1.500000001
734326.0417,0.499999999
734326.0625,0.124999999
734326.0833,0.374999999
734326.1042,0.375
734326.125,0.125000001
734326.1458,0.249999999
734326.1667,0.750000001
734326.1875,1.624999997
734326.2083,2.874999997
734326.2292,8.374999986
734326.25,18.12499996
734326.2708,24.99999999
734326.2917,29.00000001
734326.3125,26.75000002
734326.3333,18.25000002
734326.3542,11.75000001
734326.375,7.250000019
734326.3958,5.874999998
734326.4167,7.625000002
734326.4375,7.250000007
734326.4583,4.750000007
734326.4792,3.125000001
734326.5,2.375000003
734326.5208,2.749999998
734326.5417,4.250000002
734326.5625,5.499999997
734326.5833,6.499999997
734326.6042,7.874999998
734326.625,9.624999993
734326.6458,11
734326.6667,12
734326.6875,13
734326.7083,14
734326.7292,14.5
734326.75,14.5
734326.7708,12.37500001
734326.7917,8.124999994
734326.8125,6.249999999
734326.8333,6.749999999
734326.8542,6.625000001
734326.875,5.875000003
734326.8958,4.500000003
734326.9167,2.499999997
734326.9375,1.125000002
734326.9583,0.375000002
734326.9792,0.249999999
734327,0.749999998
734327.0208,1
734327.0417,1
734327.0625,0.875000001
734327.0833,0.625000001
734327.1042,0.5
734327.125,0.5
734327.1458,0.749999999
734327.1667,1.250000001
734327.1875,1.999999997
734327.2083,2.999999997
734327.2292,9.499999983
734327.25,21.49999995
734327.2708,29.37499999
734327.2917,33.12500001
734327.3125,30.75000002
734327.3333,22.25000002
734327.3542,15.62500001
734327.375,10.87500002
734327.3958,8.375
734327.4167,8.125
734327.4375,8.124999999
734327.4583,8.374999999
734327.4792,8.5
734327.5,8.5
734327.5208,8.874999999
734327.5417,9.625000001
734327.5625,9.750000001
734327.5833,9.250000001
734327.6042,9.999999997
734327.625,11.99999999
734327.6458,13.375
734327.6667,14.125
734327.6875,15.125
734327.7083,16.375
734327.7292,16.375
734327.75,15.12500001
734327.7708,13.25
734327.7917,10.75
734327.8125,10.125
734327.8333,11.375
734327.8542,11.375
734327.875,10.12500001
734327.8958,9.125000001
734327.9167,8.374999999
734327.9375,6.25000001
734327.9583,2.75000001
734327.9792,0.875
734328,0.625000001
734328.0208,0.5
734328.0417,0.5
734328.0625,0.5
734328.0833,0.5
734328.1042,0.5
734328.125,0.5
734328.1458,0.625
734328.1667,0.875
734328.1875,1.499999997
734328.2083,2.499999997
734328.2292,8.124999986
734328.25,18.37499996
734328.2708,25.87499999
734328.2917,30.62500001
734328.3125,29.25000002
734328.3333,21.75000002
734328.3542,16.12500001
734328.375,12.37500002
734328.3958,9.250000003
734328.4167,6.749999997
734328.4375,5.375000001
734328.4583,5.125000001
734328.4792,6.624999995
734328.5,9.874999986
734328.5208,11.625
734328.5417,11.875
734328.5625,13.49999999
734328.5833,16.49999999
734328.6042,16.5
734328.625,13.50000001
734328.6458,12.375
734328.6667,13.125
734328.6875,14.25
734328.7083,15.75
734328.7292,15.25
734328.75,12.75000001
734328.7708,11.75
734328.7917,12.25
734328.8125,11.50000001
734328.8333,9.500000006
734328.8542,8.874999999
734328.875,9.624999997
734328.8958,7.875000006
734328.9167,3.624999994
734328.9375,1.375000001
734328.9583,1.125000001
734328.9792,0.875
734329,0.625000001
734329.0208,0.625
734329.0417,0.875
734329.0625,0.750000001
734329.0833,0.250000001
734329.1042,0.249999999
734329.125,0.749999998
734329.1458,1
734329.1667,1
734329.1875,1.124999999
734329.2083,1.374999999
734329.2292,3.249999995
734329.25,6.749999985
734329.2708,9.249999998
734329.2917,10.75
734329.3125,10.625
734329.3333,8.875000005
734329.3542,8.499999999
734329.375,9.499999996
734329.3958,10.75
734329.4167,12.25
734329.4375,12.875
734329.4583,12.625
734329.4792,13
734329.5,14
734329.5208,14
734329.5417,13
734329.5625,12
734329.5833,11
734329.6042,11.125
734329.625,12.37499999
734329.6458,13.375
734329.6667,14.125
734329.6875,12.87500001
734329.7083,9.625000009
734329.7292,8.499999999
734329.75,9.499999996
734329.7708,8.625000004
734329.7917,5.874999996
734329.8125,4.999999997
734329.8333,5.999999997
734329.8542,5.625000002
734329.875,3.875000007
734329.8958,2.375000002
734329.9167,1.124999998
734329.9375,0.749999999
734329.9583,1.249999999
734329.9792,1.625
734330,1.874999999
734330.0208,1.500000001
734330.0417,0.499999999
734330.0625,0.124999999
734330.0833,0.374999999
734330.1042,0.5
734330.125,0.5
734330.1458,0.5
734330.1667,0.5
734330.1875,0.375000001
734330.2083,0.125000001
734330.2292,1.749999995
734330.25,5.249999985
734330.2708,6.375000002
734330.2917,5.124999998
734330.3125,5.874999992
734330.3333,8.624999992
734330.3542,9.875
734330.375,9.625000001
734330.3958,9.749999999
734330.4167,10.25
734330.4375,11.49999999
734330.4583,13.49999999
734330.4792,13.75
734330.5,12.25000001
734330.5208,12.625
734330.5417,14.875
734330.5625,16.5
734330.5833,17.5
734330.6042,17.375
734330.625,16.12500001
734330.6458,15.5
734330.6667,15.5
734330.6875,15.375
734330.7083,15.125
734330.7292,14.125
734330.75,12.37500001
734330.7708,11
734330.7917,9.999999999
734330.8125,8.750000004
734330.8333,7.250000004
734330.8542,6.250000001
734330.875,5.750000002
734330.8958,4.750000002
734330.9167,3.249999998
734330.9375,2.000000003
734330.9583,1.000000003
734330.9792,0.625
734331,0.874999999
734331.0208,0.875
734331.0417,0.625
734331.0625,0.5
734331.0833,0.5
734331.1042,0.625
734331.125,0.874999999
734331.1458,0.875
734331.1667,0.625
734331.1875,1.749999993
734331.2083,4.249999993
734331.2292,9.499999989
734331.25,17.49999997
734331.2708,25.62499999
734331.2917,33.87500001
734331.3125,32.00000003
734331.3333,20.00000003
734331.3542,12.625
734331.375,9.875000012
734331.3958,7.750000002
734331.4167,6.249999998
734331.4375,5.375000001
734331.4583,5.125000001
734331.4792,5.624999998
734331.5,6.874999995
734331.5208,8.249999998
734331.5417,9.750000002
734331.5625,9.625000005
734331.5833,7.875000005
734331.6042,8.749999995
734331.625,12.24999999
734331.6458,13.25
734331.6667,11.75
734331.6875,11.875
734331.7083,13.625
734331.7292,12.75
734331.75,9.250000015
734331.7708,8.249999998
734331.7917,9.750000002
734331.8125,8.75000001
734331.8333,5.25000001
734331.8542,4.749999997
734331.875,7.24999999
734331.8958,7.375000003
734331.9167,5.124999997
734331.9375,3.250000004
734331.9583,1.750000004
734331.9792,0.875
734332,0.625000001
734332.0208,0.5
734332.0417,0.5
734332.0625,0.5
734332.0833,0.5
734332.1042,0.5
734332.125,0.5
734332.1458,0.5
734332.1667,0.5
734332.1875,1.749999993
734332.2083,4.249999993
734332.2292,9.24999999
734332.25,16.74999997
734332.2708,23.12499999
734332.2917,28.37500001
734332.3125,27.25000002
734332.3333,19.75000002
734332.3542,13.87500001
734332.375,9.625000018
734332.3958,7.625
734332.4167,7.875
734332.4375,7.375000003
734332.4583,6.125000003
734332.4792,5.375
734332.5,5.125000001
734332.5208,5
734332.5417,5
734332.5625,5.374999998
734332.5833,6.124999998
734332.6042,7.374999998
734332.625,9.124999993
734332.6458,9.250000002
734332.6667,7.749999998
734332.6875,7.999999994
734332.7083,9.999999994
734332.7292,10.375
734332.75,9.125000005
734332.7708,8.125000001
734332.7917,7.374999999
734332.8125,6.875000001
734332.8333,6.625000001
734332.8542,6.125000001
734332.875,5.375000003
734332.8958,4.125000002
734332.9167,2.374999998
734332.9375,1.375000001
734332.9583,1.125000001
734332.9792,1.125
734333,1.374999999
734333.0208,1.375
734333.0417,1.125
734333.0625,0.750000001
734333.0833,0.250000001
734333.1042,0.125
734333.125,0.374999999
734333.1458,0.5
734333.1667,0.5
734333.1875,1.374999995
734333.2083,3.124999995
734333.2292,7.874999989
734333.25,15.62499997
734333.2708,23.24999999
734333.2917,30.75000001
734333.3125,29.62500003
734333.3333,19.87500003
734333.3542,14.125
734333.375,12.37500001
734333.3958,10.125
734333.4167,7.374999996
734333.4375,6
734333.4583,6
734333.4792,5.875
734333.5,5.625000001
734333.5208,5.874999999
734333.5417,6.625000001
734333.5625,7.374999998
734333.5833,8.124999998
734333.6042,8.625
734333.625,8.874999999
734333.6458,9.125
734333.6667,9.375
734333.6875,10.375
734333.7083,12.125
734333.7292,12.25
734333.75,10.75000001
734333.7708,8.875000003
734333.7917,6.624999997
734333.8125,5.125000002
734333.8333,4.375000002
734333.8542,4.125
734333.875,4.374999999
734333.8958,4.000000001
734333.9167,2.999999999
734333.9375,2.375000001
734333.9583,2.125000001
734333.9792,1.500000001
734334,0.500000004
734334.0208,0.125
734334.0417,0.375
734334.0625,0.5
734334.0833,0.5
734334.1042,0.5
734334.125,0.5
734334.1458,0.375
734334.1667,0.125
734334.1875,1.124999994
734334.2083,3.374999994
734334.2292,8.749999988
734334.25,17.24999996
734334.2708,21.25
734334.2917,20.75
734334.3125,18.50000001
734334.3333,14.50000001
734334.3542,11
734334.375,8.000000013
734334.3958,6.250000001
734334.4167,5.749999999
734334.4375,5.5
734334.4583,5.5
734334.4792,5.125000001
734334.5,4.375000003
734334.5208,4.624999998
734334.5417,5.875000002
734334.5625,7.124999997
734334.5833,8.374999997
734334.6042,8.375000002
734334.625,7.125000005
734334.6458,6.749999999
734334.6667,7.250000001
734334.6875,7.624999999
734334.7083,7.874999999
734334.7292,7.125000002
734334.75,5.375000007
734334.7708,4.000000001
734334.7917,2.999999999
734334.8125,2.125000002
734334.8333,1.375000002
734334.8542,1.249999999
734334.875,1.749999998
734334.8958,2.374999999
734334.9167,3.125000001
734334.9375,2.625000005
734334.9583,0.875000005
734334.9792,0.125
734335,0.374999999
734335.0208,0.375
734335.0417,0.125
734335.0625,0.249999999
734335.0833,0.749999999
734335.1042,0.875
734335.125,0.625000001
734335.1458,0.5
734335.1667,0.5
734335.1875,1.124999997
734335.2083,2.374999997
734335.2292,6.124999991
734335.25,12.37499997
734335.2708,18.99999999
734335.2917,26.00000001
734335.3125,25.87500002
734335.3333,18.62500002
734335.3542,13.25
734335.375,9.750000015
734335.3958,7.750000001
734335.4167,7.249999999
734335.4375,6.750000001
734335.4583,6.250000001
734335.4792,6.499999999
734335.5,7.499999996
734335.5208,8.374999999
734335.5417,9.125000001
734335.5625,10.25
734335.5833,11.75
734335.6042,11.5
734335.625,9.500000008
734335.6458,9.249999998
734335.6667,10.75
734335.6875,11.875
734335.7083,12.625
734335.7292,11.875
734335.75,9.625000009
734335.7708,8.000000001
734335.7917,6.999999999
734335.8125,5.625000005
734335.8333,3.875000005
734335.8542,3.749999998
734335.875,5.249999994
734335.8958,4.625000004
734335.9167,1.874999996
734335.9375,0.5
734335.9583,0.5
734335.9792,0.749999999
734336,1.249999998
734336.0208,1.375
734336.0417,1.125
734336.0625,0.875000001
734336.0833,0.625000001
734336.1042,0.5
734336.125,0.5
734336.1458,0.375
734336.1667,0.125
734336.1875,0.874999995
734336.2083,2.624999995
734336.2292,4.749999997
734336.25,7.24999999
734336.2708,7.750000002
734336.2917,6.249999998
734336.3125,6.374999995
734336.3333,8.124999995
734336.3542,9.125
734336.375,9.374999999
734336.3958,9.5
734336.4167,9.5
734336.4375,9.000000003
734336.4583,8.000000003
734336.4792,9.624999994
734336.5,13.87499998
734336.5208,15.125
734336.5417,13.375
734336.5625,14.24999999
734336.5833,17.74999999
734336.6042,17.75
734336.625,14.25000001
734336.6458,13.25
734336.6667,14.75
734336.6875,15.5
734336.7083,15.5
734336.7292,13.62500001
734336.75,9.875000016
734336.7708,7.250000002
734336.7917,5.749999998
734336.8125,5.249999999
734336.8333,5.749999999
734336.8542,5.625000001
734336.875,4.875000003
734336.8958,3.750000002
734336.9167,2.249999998
734336.9375,1.375000001
734336.9583,1.125000001
734336.9792,1
734337,1
734337.0208,0.875
734337.0417,0.625
734337.0625,0.5
734337.0833,0.5
734337.1042,0.375
734337.125,0.125000001
734337.1458,0.249999999
734337.1667,0.750000001
734337.1875,1
734337.2083,1
734337.2292,1.749999998
734337.25,3.249999994
734337.2708,4.749999998
734337.2917,6.250000002
734337.3125,6.000000006
734337.3333,4.000000006
734337.3542,4.874999995
734337.375,8.624999984
734337.3958,9.750000002
734337.4167,8.249999998
734337.4375,9.874999987
734337.4583,14.62499999
734337.4792,15.25
734337.5,11.75000001
734337.5208,10
734337.5417,10
734337.5625,10.875
734337.5833,12.625
734337.6042,12.875
734337.625,11.62500001
734337.6458,11
734337.6667,11
734337.6875,11.5
734337.7083,12.5
734337.7292,12.375
734337.75,11.12500001
734337.7708,9.500000003
734337.7917,7.499999997
734337.8125,5.625000005
734337.8333,3.875000005
734337.8542,2.875
734337.875,2.625000001
734337.8958,2.375
734337.9167,2.125
734337.9375,1.875000001
734337.9583,1.625000001
734337.9792,1.250000001
734338,0.750000002
734338.0208,0.749999999
734338.0417,1.250000001
734338.0625,1.125000002
734338.0833,0.375000002
734338.1042,0.125
734338.125,0.374999999
734338.1458,0.749999999
734338.1667,1.250000001
734338.1875,2.499999994
734338.2083,4.499999994
734338.2292,10.87499998
734338.25,21.62499995
734338.2708,27.125
734338.2917,27.375
734338.3125,24.62500002
734338.3333,18.87500002
734338.3542,14.375
734338.375,11.12500001
734338.3958,8.750000002
734338.4167,7.249999998
734338.4375,7.499999994
734338.4583,9.499999994
734338.4792,10
734338.5,9.000000004
734338.5208,8.5
734338.5417,8.5
734338.5625,8.375000001
734338.5833,8.125000001
734338.6042,8.999999997
734338.625,10.99999999
734338.6458,12
734338.6667,12
734338.6875,12.125
734338.7083,12.375
734338.7292,11.625
734338.75,9.875000007
734338.7708,8.500000001
734338.7917,7.499999999
734338.8125,7.874999995
734338.8333,9.624999995
734338.8542,9.125000004
734338.875,6.375000012
734338.8958,4.625000001
734338.9167,3.874999999
734338.9375,2.625000005
734338.9583,0.875000005
734338.9792,0
734339,0
734339.0208,0.125
734339.0417,0.375
734339.0625,0.375000001
734339.0833,0.125000001
734339.1042,0
734339.125,0
734339.1458,0.125
734339.1667,0.375
734339.1875,1.624999994
734339.2083,3.874999994
734339.2292,9.874999986
734339.25,19.62499996
734339.2708,25.875
734339.2917,28.625
734339.3125,24.87500003
734339.3333,14.62500003
734339.3542,8.625000002
734339.375,6.875000007
734339.3958,6.125
734339.4167,6.375
734339.4375,6.375000001
734339.4583,6.125000001
734339.4792,5.000000003
734339.5,3.000000008
734339.5208,2
734339.5417,2
734339.5625,2
734339.5833,2
734339.6042,2.499999999
734339.625,3.499999996
734339.6458,4.624999998
734339.6667,5.875000002
734339.6875,7.124999997
734339.7083,8.374999997
734339.7292,7.500000004
734339.75,4.500000013
734339.7708,2.875
734339.7917,2.625
734339.8125,2.624999999
734339.8333,2.874999999
734339.8542,3.249999999
734339.875,3.749999998
734339.8958,3.125000002
734339.9167,1.374999998
734339.9375,0.624999999
734339.9583,0.874999999
734339.9792,0.750000001
734340,0.250000002
734340.0208,0.374999999
734340.0417,1.125000001
734340.0625,1.250000001
734340.0833,0.750000001
734340.1042,0.5
734340.125,0.5
734340.1458,0.749999999
734340.1667,1.250000001
734340.1875,2.499999994
734340.2083,4.499999994
734340.2292,10.74999999
734340.25,21.24999996
734340.2708,27.625
734340.2917,29.875
734340.3125,26.87500002
734340.3333,18.62500002
734340.3542,12.25000001
734340.375,7.750000019
734340.3958,6.249999998
734340.4167,7.750000002
734340.4375,7.750000004
734340.4583,6.250000004
734340.4792,5.625
734340.5,5.874999999
734340.5208,5.750000001
734340.5417,5.249999999
734340.5625,5.624999997
734340.5833,6.874999997
734340.6042,8.249999998
734340.625,9.749999994
734340.6458,11.875
734340.6667,14.625
734340.6875,15.875
734340.7083,15.625
734340.7292,14.375
734340.75,12.12500001
734340.7708,10.625
734340.7917,9.874999999
734340.8125,8.750000004
734340.8333,7.250000004
734340.8542,5.875000002
734340.875,4.625000005
734340.8958,3.000000003
734340.9167,0.999999997
734340.9375,0.374999998
734340.9583,1.124999998
734340.9792,1.250000001
734341,0.750000002
734341.0208,0.5
734341.0417,0.5
734341.0625,0.375000001
734341.0833,0.125000001
734341.1042,0.624999998
734341.125,1.874999995
734341.1458,2.250000001
734341.1667,1.749999999
734341.1875,2.124999997
734341.2083,3.374999997
734341.2292,8.624999987
734341.25,17.87499996
734341.2708,24.25
734341.2917,27.75
734341.3125,26.12500002
734341.3333,19.37500002
734341.3542,13.75000001
734341.375,9.250000019
734341.3958,6.375000002
734341.4167,5.124999998
734341.4375,4.125000002
734341.4583,3.375000002
734341.4792,3.499999999
734341.5,4.499999996
734341.5208,4.875
734341.5417,4.625
734341.5625,5.124999997
734341.5833,6.374999997
734341.6042,7
734341.625,7
734341.6458,7.749999998
734341.6667,9.250000002
734341.6875,10.625
734341.7083,11.875
734341.7292,11.125
734341.75,8.375000012
734341.7708,6.125000002
734341.7917,4.374999998
734341.8125,3.999999997
734341.8333,4.999999997
734341.8542,5.250000001
734341.875,4.750000002
734341.8958,3.875000002
734341.9167,2.624999998
734341.9375,1.500000003
734341.9583,0.500000003
734341.9792,0.125
734342,0.374999999
734342.0208,0.5
734342.0417,0.5
734342.0625,0.5
734342.0833,0.5
734342.1042,0.375
734342.125,0.125000001
734342.1458,0.125
734342.1667,0.375
734342.1875,1.374999995
734342.2083,3.124999995
734342.2292,8.749999987
734342.25,18.24999996
734342.2708,24.99999999
734342.2917,29.00000001
734342.3125,26.87500002
734342.3333,18.62500002
734342.3542,12.50000001
734342.375,8.500000017
734342.3958,7.624999997
734342.4167,9.875000003
734342.4375,9.625000008
734342.4583,6.875000008
734342.4792,6.999999996
734342.5,9.999999987
734342.5208,10.75
734342.5417,9.249999998
734342.5625,10.12499999
734342.5833,13.37499999
734342.6042,13.75
734342.625,11.25000001
734342.6458,11
734342.6667,13
734342.6875,14.5
734342.7083,15.5
734342.7292,15.75
734342.75,15.25
734342.7708,12.75000001
734342.7917,8.249999994
734342.8125,6.624999997
734342.8333,7.874999997
734342.8542,7.500000003
734342.875,5.500000008
734342.8958,3.750000002
734342.9167,2.249999998
734342.9375,1.250000001
734342.9583,0.750000001
734342.9792,0.625
734343,0.874999999
734343.0208,0.875
734343.0417,0.625
734343.0625,0.5
734343.0833,0.5
734343.1042,0.5
734343.125,0.5
734343.1458,0.5
734343.1667,0.5
734343.1875,0.749999999
734343.2083,1.249999999
734343.2292,3.374999995
734343.25,7.124999984
734343.2708,9
734343.2917,9
734343.3125,8.875000001
734343.3333,8.625000001
734343.3542,9.374999998
734343.375,11.12499999
734343.3958,11.375
734343.4167,10.125
734343.4375,9.125000002
734343.4583,8.375000002
734343.4792,8.624999998
734343.5,9.874999995
734343.5208,10.375
734343.5417,10.125
734343.5625,10
734343.5833,10
734343.6042,11.125
734343.625,13.37499999
734343.6458,14.5
734343.6667,14.5
734343.6875,12.50000001
734343.7083,8.500000011
734343.7292,6.250000001
734343.75,5.750000002
734343.7708,5.250000001
734343.7917,4.749999999
734343.8125,4.375000001
734343.8333,4.125000001
734343.8542,3.625000001
734343.875,2.875000003
734343.8958,2.125000001
734343.9167,1.374999999
734343.9375,1.124999999
734343.9583,1.374999999
734343.9792,1.125000001
734344,0.375000003
734344.0208,0
734344.0417,0
734344.0625,0.124999999
734344.0833,0.374999999
734344.1042,0.375
734344.125,0.125000001
734344.1458,0
734344.1667,0
734344.1875,0.124999999
734344.2083,0.374999999
734344.2292,1.374999998
734344.25,3.124999993
734344.2708,4.125
734344.2917,4.375
734344.3125,4.375000001
734344.3333,4.125000001
734344.3542,4.249999999
734344.375,4.749999998
734344.3958,5.624999998
734344.4167,6.875000002
734344.4375,9.24999999
734344.4583,12.74999999
734344.4792,15.25
734344.5,16.74999999
734344.5208,17.25
734344.5417,16.75
734344.5625,17.62499999
734344.5833,19.87499999
734344.6042,20.875
734344.625,20.625
734344.6458,18.37500001
734344.6667,14.12499999
734344.6875,12.875
734344.7083,14.625
734344.7292,14.375
734344.75,12.12500001
734344.7708,10.5
734344.7917,9.499999999
734344.8125,8.250000004
734344.8333,6.750000004
734344.8542,5.375000002
734344.875,4.125000005
734344.8958,3.250000001
734344.9167,2.749999999
734344.9375,2.000000003
734344.9583,1.000000003
734344.9792,0.375
734345,0.125000001
734345.0208,0
734345.0417,0
734345.0625,0.124999999
734345.0833,0.374999999
734345.1042,0.5
734345.125,0.5
734345.1458,0.5
734345.1667,0.5
734345.1875,1.124999997
734345.2083,2.374999997
734345.2292,8.499999985
734345.25,19.49999995
734345.2708,26.87499999
734345.2917,30.62500001
734345.3125,27.37500003
734345.3333,17.12500003
734345.3542,11.5
734345.375,10.5
734345.3958,10.375
734345.4167,11.125
734345.4375,10.625
734345.4583,8.875000005
734345.4792,7.125000002
734345.5,5.375000007
734345.5208,6.124999995
734345.5417,9.375000005
734345.5625,10.875
734345.5833,10.625
734345.6042,11.25
734345.625,12.74999999
734345.6458,13.5
734345.6667,13.5
734345.6875,15.12499999
734345.7083,18.37499999
734345.7292,17.62500001
734345.75,12.87500002
734345.7708,10.25
734345.7917,9.749999999
734345.8125,8.625000005
734345.8333,6.875000005
734345.8542,5.750000001
734345.875,5.250000002
734345.8958,4.625000001
734345.9167,3.874999999
734345.9375,3.375000001
734345.9583,3.125000001
734345.9792,2.375000002
734346,1.125000005
734346.0208,0.375
734346.0417,0.125
734346.0625,0
734346.0833,0
734346.1042,0.374999999
734346.125,1.124999997
734346.1458,1.250000001
734346.1667,0.749999999
734346.1875,1.124999997
734346.2083,2.374999997
734346.2292,8.374999985
734346.25,19.12499995
734346.2708,27.24999999
734346.2917,32.75000001
734346.3125,30.62500003
734346.3333,20.87500003
734346.3542,14.00000001
734346.375,10.00000002
734346.3958,8.374999999
734346.4167,9.125000001
734346.4375,8.750000004
734346.4583,7.250000004
734346.4792,6.375
734346.5,6.125000001
734346.5208,6.125
734346.5417,6.375
734346.5625,7.124999997
734346.5833,8.374999997
734346.6042,9.125
734346.625,9.374999999
734346.6458,9.874999999
734346.6667,10.625
734346.6875,12.37499999
734346.7083,15.12499999
734346.7292,14.75
734346.75,11.25000001
734346.7708,9.000000001
734346.7917,7.999999999
734346.8125,7.250000001
734346.8333,6.750000001
734346.8542,5.750000002
734346.875,4.250000006
734346.8958,3.250000001
734346.9167,2.749999999
734346.9375,1.875000003
734346.9583,0.625000003
734346.9792,0.249999999
734347,0.749999998
734347.0208,0.875
734347.0417,0.625
734347.0625,0.5
734347.0833,0.5
734347.1042,0.5
734347.125,0.5
734347.1458,0.625
734347.1667,0.875
734347.1875,1.874999995
734347.2083,3.624999995
734347.2292,8.624999988
734347.25,16.87499997
734347.2708,23.62499999
734347.2917,28.87500001
734347.3125,27.62500002
734347.3333,19.87500002
734347.3542,13.50000001
734347.375,8.500000021
734347.3958,5.875
734347.4167,5.625
734347.4375,5.749999999
734347.4583,6.249999999
734347.4792,7.249999998
734347.5,8.749999994
734347.5208,9.625
734347.5417,9.875
734347.5625,10.75
734347.5833,12.25
734347.6042,13.625
734347.625,14.87499999
734347.6458,16.125
734347.6667,17.375
734347.6875,18.375
734347.7083,19.125
734347.7292,19.25
734347.75,18.75
734347.7708,16.62500001
734347.7917,12.87499999
734347.8125,10.125
734347.8333,8.375000005
734347.8542,7.250000001
734347.875,6.750000002
734347.8958,5.750000002
734347.9167,4.249999998
734347.9375,2.875000003
734347.9583,1.625000003
734347.9792,0.875
734348,0.625000001
734348.0208,0.625
734348.0417,0.875
734348.0625,0.750000001
734348.0833,0.250000001
734348.1042,0.249999999
734348.125,0.749999998
734348.1458,0.875
734348.1667,0.625
734348.1875,1.874999992
734348.2083,4.624999992
734348.2292,10.87499999
734348.25,20.62499996
734348.2708,26.875
734348.2917,29.625
734348.3125,27.37500002
734348.3333,20.12500002
734348.3542,14.75
734348.375,11.25000001
734348.3958,9.125000001
734348.4167,8.374999999
734348.4375,8.874999995
734348.4583,10.625
734348.4792,11
734348.5,10
734348.5208,10.5
734348.5417,12.5
734348.5625,13.875
734348.5833,14.625
734348.6042,14.375
734348.625,13.12500001
734348.6458,12.625
734348.6667,12.875
734348.6875,13.75
734348.7083,15.25
734348.7292,16.125
734348.75,16.375
734348.7708,14.00000001
734348.7917,8.999999993
734348.8125,6.624999999
734348.8333,6.874999999
734348.8542,6.000000003
734348.875,4.000000008
734348.8958,3.374999999
734348.9167,4.125000001
734348.9375,3.500000006
734348.9583,1.500000006
734348.9792,0.5
734349,0.5
734349.0208,0.749999999
734349.0417,1.250000001
734349.0625,1.375000001
734349.0833,1.125000001
734349.1042,1
734349.125,1
734349.1458,1.125
734349.1667,1.375
734349.1875,1.999999997
734349.2083,2.999999997
734349.2292,7.12499999
734349.25,14.37499997
734349.2708,21.74999999
734349.2917,29.25000001
734349.3125,27.87500003
734349.3333,17.62500003
734349.3542,11.375
734349.375,9.125000009
734349.3958,7.625000001
734349.4167,6.874999999
734349.4375,6.999999997
734349.4583,7.999999997
734349.4792,8.375
